Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.00069,11.515646,[17 10] ; [ 3 18],[11.25 15.75] ; [ 8.75 12.25],1
p6,1,0.012776,6.199836,[17 10] ; [ 6 16],[12.67346939 14.32653061] ; [10.32653061 11.67346939],0
a7,1,0.037416,4.331387,[13 14] ; [17  5],[16.53061224 10.46938776] ; [13.46938776  8.53061224],0
v2,1,0.061592,3.493978,[15 11] ; [ 6 14],[11.86956522 14.13043478] ; [ 9.13043478 10.86956522],0
p4,1,0.077558,3.115337,[19  8] ; [10 12],[15.97959184 11.02040816] ; [13.02040816  8.97959184],0
a1,1,0.078609,3.093434,[ 6 21] ; [ 1 21],[ 3.85714286 23.14285714] ; [ 3.14285714 18.85714286],0
b4,1,0.13009,2.291433,[20  7] ; [20  2],[22.04081633  4.95918367] ; [17.95918367  4.04081633],0
d2,1,0.145493,2.118876,[ 8 19] ; [11 11],[10.46938776 16.53061224] ; [ 8.53061224 13.46938776],0
r4,1,0.159337,1.980503,[22  5] ; [14  8],[19.83673469  7.16326531] ; [16.16326531  5.83673469],0
n1,1,0.197796,1.658574,[6 5] ; [2 6],[4.63157895 6.36842105] ; [3.36842105 4.63157895],0
b5,1,0.201224,1.633471,[11 16] ; [13  9],[13.2244898 13.7755102] ; [10.7755102 11.2244898],0
p3,1,0.201224,1.633471,[16 11] ; [ 9 13],[13.7755102 13.2244898] ; [11.2244898 10.7755102],0
v4,1,0.206571,1.595296,[26  1] ; [19  3],[24.79591837  2.20408163] ; [20.20408163  1.79591837],0
v3,1,0.213879,1.544975,[ 8 18] ; [ 3 17],[ 6.2173913 19.7826087] ; [ 4.7826087 15.2173913],0
n5,1,0.237737,1.393966,[18  9] ; [11 11],[15.97959184 11.02040816] ; [13.02040816  8.97959184],0
p11,1,0.265948,1.23753,[20  7] ; [13  9],[18.18367347  8.81632653] ; [14.81632653  7.18367347],0
r3,1,0.273845,1.197385,[24  3] ; [17  5],[22.59183673  4.40816327] ; [18.40816327  3.59183673],0
p2,1,0.281564,1.159527,[22  5] ; [15  7],[20.3877551  6.6122449] ; [16.6122449  5.3877551],0
p5,1,0.288379,1.127173,[ 7 20] ; [ 3 19],[ 5.51020408 21.48979592] ; [ 4.48979592 17.51020408],0
n4,1,0.361755,0.83179,[17 10] ; [11 11],[15.42857143 11.57142857] ; [12.57142857  9.42857143],0
a2,1,0.403775,0.697054,[ 3 24] ; [ 1 21],[ 2.20408163 24.79591837] ; [ 1.79591837 20.20408163],0
u1,1,0.403775,0.697054,[ 3 24] ; [ 1 21],[ 2.20408163 24.79591837] ; [ 1.79591837 20.20408163],0
s4,1,0.409343,0.680707,[ 8 19] ; [ 9 13],[ 9.36734694 17.63265306] ; [ 7.63265306 14.36734694],0
a5,1,0.409343,0.680707,[19  8] ; [13  9],[17.63265306  9.36734694] ; [14.36734694  7.63265306],0
a3,1,0.444191,0.585433,[17  9] ; [12 10],[15.70833333 10.29166667] ; [13.29166667  8.70833333],0
n3,1,0.462527,0.539773,[6 5] ; [3 5],[5.21052632 5.78947368] ; [3.78947368 4.21052632],0
s6,1,0.516074,0.421732,[22  4] ; [17  5],[21.125  4.875] ; [17.875  4.125],0
a4,1,0.584281,0.299365,[ 9 18] ; [ 9 13],[ 9.91836735 17.08163265] ; [ 8.08163265 13.91836735],0
s2,1,0.586211,0.2963,[19  8] ; [17  5],[19.83673469  7.16326531] ; [16.16326531  5.83673469],0
d3,1,0.647061,0.209626,[18  9] ; [16  6],[18.73469388  8.26530612] ; [15.26530612  6.73469388],0
s7,1,0.655254,0.19934,[16 11] ; [10  9],[15.26086957 11.73913043] ; [10.73913043  8.26086957],0
d5,1,0.682601,0.167213,[21  6] ; [16  6],[20.3877551  6.6122449] ; [16.6122449  5.3877551],0
p9,1,0.69627,0.152381,[22  5] ; [18  3],[22.5  4.5] ; [17.5  3.5],0
a8,1,0.707196,0.141093,[ 2 25] ; [ 1 20],[ 1.6875 25.3125] ; [ 1.3125 19.6875],0
n6,1,0.716164,0.132198,[22  5] ; [17  5],[21.48979592  5.51020408] ; [17.51020408  4.48979592],0
n2,1,0.718904,0.129545,[9 2] ; [6 2],[8.68421053 2.31578947] ; [6.31578947 1.68421053],0
p1,1,0.751111,0.100599,[ 4 23] ; [ 4 18],[ 4.40816327 22.59183673] ; [ 3.59183673 18.40816327],0
