Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,91.063918,[ 32 121] ; [215 102],[80.40638298 72.59361702] ; [166.59361702 150.40638298],1
s3,1,0.0,81.537555,[ 37 115] ; [216  98],[82.52360515 69.47639485] ; [170.47639485 143.52360515],1
s7,1,0.0,65.050302,[ 36 107] ; [203 105],[75.7804878 67.2195122] ; [163.2195122 144.7804878],1
s8,1,0.0,41.179949,[ 41 112] ; [185 132],[73.57021277 79.42978723] ; [152.42978723 164.57021277],1
s5,1,0.0,34.106871,[ 26 124] ; [139 168],[54.15754923 95.84245077] ; [110.84245077 196.15754923],1
p9,1,0.000156,14.303027,[118  34] ; [285  30],[131.16916488  20.83083512] ; [271.83083512  43.16916488],1
s4,1,0.000921,10.980509,[ 10 143] ; [ 57 261],[ 21.76433121 131.23566879] ; [ 45.23566879 272.76433121],1
p4,1,0.001007,10.814017,[76 73] ; [212 105],[92.08583691 56.91416309] ; [195.91416309 121.08583691],0
n5,1,0.0031,8.747758,[103  49] ; [255  63],[115.7787234  36.2212766] ; [242.2212766  75.7787234],0
u1,1,0.007737,7.093409,[ 21 132] ; [ 78 242],[ 32.02325581 120.97674419] ; [ 66.97674419 253.02325581],0
p12,1,0.009453,6.735106,[  7 144] ; [ 39 279],[ 14.81023454 136.18976546] ; [ 31.18976546 286.81023454],0
p10,1,0.015231,5.889518,[117  34] ; [273  43],[126.10278373  24.89721627] ; [263.89721627  52.10278373],0
p6,1,0.015367,5.873921,[ 46 101] ; [135 178],[57.84130435 89.15869565] ; [123.15869565 189.84130435],0
n6,1,0.016452,5.75392,[123  30] ; [280  36],[131.46908316  21.53091684] ; [271.53091684  44.46908316],0
r4,1,0.018491,5.548987,[135  18] ; [302  18],[141.3551797  11.6448203] ; [295.6448203  24.3551797],0
r3,1,0.019568,5.450036,[143   9] ; [313   6],[147.15923567   4.84076433] ; [308.84076433  10.15923567],0
b5,1,0.024629,5.049772,[80 73] ; [202 118],[91.21775899 61.78224101] ; [190.78224101 129.21775899],0
d5,1,0.030221,4.696649,[121  32] ; [277  42],[129.01271186  23.98728814] ; [268.98728814  50.01271186],0
u3,1,0.038707,4.273673,[17 20] ; [51 26],[22.07017544 14.92982456] ; [45.92982456 31.07017544],0
v1,1,0.040679,4.189341,[89 62] ; [214  98],[98.81857451 52.18142549] ; [204.18142549 107.81857451],0
a7,1,0.051051,3.806591,[107  45] ; [250  68],[115.45531915  36.54468085] ; [241.54468085  76.45531915],0
a2,1,0.057256,3.61513,[ 31 122] ; [ 91 229],[ 39.46300211 113.53699789] ; [ 82.53699789 237.46300211],0
p5,1,0.064455,3.41887,[ 12 140] ; [ 44 275],[ 18.07218684 133.92781316] ; [ 37.92781316 281.07218684],0
a8,1,0.06623,3.374076,[ 13 125] ; [ 45 236],[ 19.1026253 118.8973747] ; [ 38.8973747 242.1026253],0
u4,1,0.095253,2.783273,[  1 152] ; [ 10 310],[  3.55813953 149.44186047] ; [  7.44186047 312.55813953],0
b3,1,0.104882,2.629686,[43 52] ; [ 69 126],[36.68965517 58.31034483] ; [ 75.31034483 119.68965517],0
b2,1,0.104882,2.629686,[43 52] ; [ 69 126],[36.68965517 58.31034483] ; [ 75.31034483 119.68965517],0
d4,1,0.108469,2.576391,[125  27] ; [279  39],[130.65531915  21.34468085] ; [273.34468085  44.65531915],0
p3,1,0.109136,2.56669,[74 76] ; [182 136],[82.05128205 67.94871795] ; [173.94871795 144.05128205],0
