Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n1,1,0.027012,4.890046,[1 9] ; [8 7],[3.6 6.4] ; [5.4 9.6],0
v2,1,0.027014,4.889916,[15  6] ; [19 26],[10.81818182 10.18181818] ; [23.18181818 21.81818182],0
a7,1,0.03097,4.654648,[20  1] ; [34 13],[16.67647059  4.32352941] ; [37.32352941  9.67647059],0
s2,1,0.031984,4.599352,[ 9 12] ; [33 14],[12.97058824  8.02941176] ; [29.02941176 17.97058824],0
d3,1,0.047693,3.920769,[18  3] ; [29 18],[14.51470588  6.48529412] ; [32.48529412 14.51470588],0
v1,1,0.059659,3.546834,[15  6] ; [22 25],[11.42647059  9.57352941] ; [25.57352941 21.42647059],0
p6,1,0.068421,3.320497,[ 4 16] ; [20 26],[ 7.27272727 12.72727273] ; [16.72727273 29.27272727],0
a2,1,0.13393,2.246345,[ 7 14] ; [ 8 39],[ 4.63235294 16.36764706] ; [10.36764706 36.63235294],0
u1,1,0.156525,2.007477,[ 5 16] ; [ 5 42],[ 3.08823529 17.91176471] ; [ 6.91176471 40.08823529],0
p12,1,0.170017,1.882794,[ 2 19] ; [ 1 46],[ 0.92647059 20.07352941] ; [ 2.07352941 44.92647059],0
s6,1,0.178684,1.808535,[19  2] ; [36 11],[16.98529412  4.01470588] ; [38.01470588  8.98529412],0
d4,1,0.229681,1.442834,[18  3] ; [34 13],[16.05882353  4.94117647] ; [35.94117647 11.05882353],0
r2,1,0.288464,1.126777,[18  3] ; [44  3],[19.14705882  1.85294118] ; [42.85294118  4.14705882],0
u3,1,0.291841,1.111111,[7 1] ; [8 4],[6. 2.] ; [9. 3.],0
a3,1,0.293504,1.103479,[13  8] ; [35 12],[14.82352941  6.17647059] ; [33.17647059 13.82352941],0
p11,1,0.314118,1.013283,[16  5] ; [30 17],[14.20588235  6.79411765] ; [31.79411765 15.20588235],0
s4,1,0.379713,0.771631,[ 7 14] ; [21 26],[ 8.64705882 12.35294118] ; [19.35294118 27.64705882],0
b1,1,0.379713,0.771631,[ 7 14] ; [21 26],[ 8.64705882 12.35294118] ; [19.35294118 27.64705882],0
p2,1,0.390248,0.738168,[18  3] ; [36 11],[16.67647059  4.32352941] ; [37.32352941  9.67647059],0
p5,1,0.393626,0.72771,[ 2 19] ; [ 2 45],[ 1.23529412 19.76470588] ; [ 2.76470588 44.23529412],0
v4,1,0.429926,0.623024,[20  1] ; [42  5],[19.14705882  1.85294118] ; [42.85294118  4.14705882],0
p1,1,0.45953,0.547038,[ 1 19] ; [ 5 42],[ 1.79104478 18.20895522] ; [ 4.20895522 42.79104478],0
n6,1,0.465307,0.533099,[15  5] ; [31 16],[13.73134328  6.26865672] ; [32.26865672 14.73134328],0
b5,1,0.470563,0.520654,[11 10] ; [29 18],[12.35294118  8.64705882] ; [27.64705882 19.35294118],0
s8,1,0.486126,0.485089,[12  9] ; [31 16],[13.27941176  7.72058824] ; [29.72058824 17.27941176],0
r3,1,0.487724,0.481544,[18  3] ; [42  4],[18.80597015  2.19402985] ; [41.19402985  4.80597015],0
u2,1,0.493563,0.46875,[7 1] ; [9 3],[6.4 1.6] ; [9.6 2.4],0
r1,1,0.497949,0.459304,[16  5] ; [32 15],[14.82352941  6.17647059] ; [33.17647059 13.82352941],0
r4,1,0.498205,0.458758,[18  3] ; [37 10],[16.98529412  4.01470588] ; [38.01470588  8.98529412],0
p9,1,0.526965,0.40024,[17  3] ; [36 10],[16.06060606  3.93939394] ; [36.93939394  9.06060606],0
b2,1,0.529895,0.394593,[6 6] ; [11 17],[5.1 6.9] ; [11.9 16.1],0
b3,1,0.529895,0.394593,[6 6] ; [11 17],[5.1 6.9] ; [11.9 16.1],0
a5,1,0.578204,0.309147,[14  7] ; [28 19],[12.97058824  8.02941176] ; [29.02941176 17.97058824],0
b4,1,0.578204,0.309147,[14  7] ; [28 19],[12.97058824  8.02941176] ; [29.02941176 17.97058824],0
p3,1,0.57948,0.307076,[10 11] ; [19 28],[ 8.95588235 12.04411765] ; [20.04411765 26.95588235],0
s5,1,0.609424,0.261015,[10 11] ; [18 26],[ 9.04615385 11.95384615] ; [18.95384615 25.04615385],0
n3,1,0.609834,0.260417,[7 3] ; [9 6],[6.4 3.6] ; [9.6 5.4],0
p7,1,0.613571,0.255008,[15  6] ; [28 15],[14.109375  6.890625] ; [28.890625 14.109375],0
p8,1,0.647444,0.209138,[12  9] ; [23 22],[11.13636364  9.86363636] ; [23.86363636 21.13636364],0
a8,1,0.658364,0.195517,[ 1 17] ; [ 4 41],[ 1.42857143 16.57142857] ; [ 3.57142857 41.42857143],0
p10,1,0.694608,0.154142,[17  4] ; [39  7],[17.55223881  3.44776119] ; [38.44776119  7.55223881],0
n2,1,0.768458,0.086667,[8 2] ; [12  4],[7.69230769 2.30769231] ; [12.30769231  3.69230769],0
d1,1,0.822169,0.050515,[10 11] ; [21 26],[ 9.57352941 11.42647059] ; [21.42647059 25.57352941],0
p4,1,0.850693,0.035432,[12  9] ; [28 19],[12.35294118  8.64705882] ; [27.64705882 19.35294118],0
s3,1,0.879104,0.023136,[13  8] ; [30 17],[13.27941176  7.72058824] ; [29.72058824 17.27941176],0
d5,1,0.879548,0.022965,[16  5] ; [35 12],[15.75  5.25] ; [35.25 11.75],0
a6,1,0.954456,0.003262,[14  7] ; [31 16],[13.89705882  7.10294118] ; [31.10294118 15.89705882],0
a4,1,0.954456,0.003262,[ 7 14] ; [16 31],[ 7.10294118 13.89705882] ; [15.89705882 31.10294118],0
n5,1,0.962035,0.002266,[ 9 12] ; [20 26],[ 9.08955224 11.91044776] ; [19.91044776 26.08955224],0
d2,1,0.98132,0.000548,[ 9 12] ; [20 27],[ 8.95588235 12.04411765] ; [20.04411765 26.95588235],0
