Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1.1e-05,19.389885,[38 26] ; [12 47],[26.01626016 37.98373984] ; [23.98373984 35.01626016],1
p3,1,2.5e-05,17.73739,[36 29] ; [11 48],[24.63709677 40.36290323] ; [22.36290323 36.63709677],1
p6,1,0.000311,13.00437,[25 36] ; [ 7 52],[16.26666667 44.73333333] ; [15.73333333 43.26666667],1
p2,1,0.000479,12.195078,[56  9] ; [35 25],[47.32 17.68] ; [43.68 16.32],1
v4,1,0.001596,9.96467,[63  1] ; [49 11],[57.80645161  6.19354839] ; [54.19354839  5.80645161],0
r4,1,0.008363,6.953984,[60  5] ; [45 15],[54.6 10.4] ; [50.4  9.6],0
p10,1,0.026844,4.900837,[46 18] ; [31 28],[40.06504065 23.93495935] ; [36.93495935 22.06504065],0
n6,1,0.030002,4.709201,[49 15] ; [35 25],[43.35483871 20.64516129] ; [40.64516129 19.35483871],0
p4,1,0.040308,4.204868,[33 31] ; [20 40],[27.35483871 36.64516129] ; [25.64516129 34.35483871],0
p11,1,0.042491,4.115528,[49 16] ; [35 25],[43.68 21.32] ; [40.32 19.68],0
u2,1,0.044171,4.05,[ 5 11] ; [13  7],[8. 8.] ; [10. 10.],0
s8,1,0.050492,3.825053,[27 38] ; [15 45],[21.84 43.16] ; [20.16 39.84],0
d3,1,0.053821,3.71823,[54 11] ; [41 19],[49.4 15.6] ; [45.6 14.4],0
n3,1,0.059481,3.551786,[13  1] ; [13  7],[10.70588235  3.29411765] ; [15.29411765  4.70588235],0
p9,1,0.110125,2.552422,[50 15] ; [37 21],[45.97560976 19.02439024] ; [41.02439024 16.97560976],0
n2,1,0.156929,2.003571,[11  3] ; [11  9],[9.05882353 4.94117647] ; [12.94117647  7.05882353],0
b2,1,0.169222,1.889822,[ 9 27] ; [13 19],[11.64705882 24.35294118] ; [10.35294118 21.64705882],0
b3,1,0.169222,1.889822,[ 9 27] ; [13 19],[11.64705882 24.35294118] ; [10.35294118 21.64705882],0
s3,1,0.172242,1.863319,[34 29] ; [25 35],[30.2195122 32.7804878] ; [28.7804878 31.2195122],0
p12,1,0.186096,1.748253,[ 6 59] ; [ 2 57],[ 4.19354839 60.80645161] ; [ 3.80645161 55.19354839],0
s1,1,0.200882,1.635951,[ 4 61] ; [ 1 59],[ 2.6 62.4] ; [ 2.4 57.6],0
r2,1,0.208422,1.582355,[61  2] ; [54  5],[59.3852459  3.6147541] ; [55.6147541  3.3852459],0
a2,1,0.228786,1.44839,[14 51] ; [ 8 52],[11.44 53.56] ; [10.56 49.44],0
b1,1,0.25288,1.30732,[27 38] ; [19 41],[23.92 41.08] ; [22.08 37.92],0
s7,1,0.270604,1.213681,[26 38] ; [18 40],[23.08196721 40.91803279] ; [20.91803279 37.08196721],0
a3,1,0.282212,1.156407,[49 16] ; [40 20],[46.28 18.72] ; [42.72 17.28],0
n4,1,0.299816,1.075012,[32 33] ; [24 36],[29.12 35.88] ; [26.88 33.12],0
a5,1,0.379676,0.771751,[48 17] ; [40 20],[45.76 19.24] ; [42.24 17.76],0
u1,1,0.403001,0.699354,[11 54] ; [ 7 53],[ 9.36 55.64] ; [ 8.64 51.36],0
a1,1,0.461124,0.543166,[ 4 61] ; [ 2 58],[ 3.12 61.88] ; [ 2.88 57.12],0
p5,1,0.461124,0.543166,[ 4 61] ; [ 2 58],[ 3.12 61.88] ; [ 2.88 57.12],0
a6,1,0.489678,0.477234,[46 19] ; [39 21],[44.2 20.8] ; [40.8 19.2],0
u3,1,0.502335,0.45,[7 9] ; [11  9],[8. 8.] ; [10. 10.],0
v1,1,0.540794,0.374071,[28 35] ; [29 29],[29.67768595 33.32231405] ; [27.32231405 30.67768595],0
d4,1,0.544624,0.367036,[55 10] ; [53  7],[56.16  8.84] ; [51.84  8.16],0
p1,1,0.579914,0.306374,[ 6 58] ; [ 4 56],[ 5.16129032 58.83870968] ; [ 4.83870968 55.16129032],0
b4,1,0.594567,0.283268,[42 23] ; [36 24],[40.56 24.44] ; [37.44 22.56],0
s5,1,0.603699,0.269453,[19 42] ; [15 41],[17.72649573 43.27350427] ; [16.27350427 39.72649573],0
r1,1,0.615348,0.25246,[52 13] ; [45 14],[50.84677419 14.15322581] ; [46.15322581 12.84677419],0
d2,1,0.677097,0.173412,[29 36] ; [29 31],[30.16 34.84] ; [27.84 32.16],0
d1,1,0.70185,0.146555,[39 26] ; [38 22],[40.04 24.96] ; [36.96 23.04],0
s2,1,0.714782,0.133547,[27 38] ; [23 37],[26. 39.] ; [24. 36.],0
a8,1,0.732145,0.117151,[ 4 54] ; [ 3 53],[ 3.56140351 54.43859649] ; [ 3.43859649 52.56140351],0
s6,1,0.742761,0.107715,[35 29] ; [34 25],[35.90243902 28.09756098] ; [33.09756098 25.90243902],0
a7,1,0.792905,0.068927,[49 16] ; [44 16],[48.36 16.64] ; [44.64 15.36],0
s4,1,0.813155,0.055865,[13 52] ; [11 49],[12.48 52.52] ; [11.52 48.48],0
v3,1,0.847412,0.037026,[25 37] ; [22 35],[24.48739496 37.51260504] ; [22.51260504 34.48739496],0
n1,1,0.869467,0.027006,[ 3 11] ; [ 5 16],[ 3.2 10.8] ; [ 4.8 16.2],0
a4,1,0.870813,0.026447,[24 41] ; [23 37],[24.44 40.56] ; [22.56 37.44],0
d5,1,0.952284,0.003581,[55 10] ; [51  9],[55.12  9.88] ; [50.88  9.12],0
b5,1,0.988252,0.000217,[40 25] ; [37 23],[40.04 24.96] ; [36.96 23.04],0
