Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,49.795406,[19 32] ; [148  24],[38.19282511 12.80717489] ; [128.80717489  43.19282511],1
p2,1,4e-06,21.03988,[27 25] ; [142  29],[39.40807175 12.59192825] ; [129.59192825  41.40807175],1
n6,1,1.8e-05,18.402527,[32 20] ; [151  21],[42.48214286  9.51785714] ; [140.51785714  31.48214286],1
s7,1,2.6e-05,17.723034,[12 37] ; [98 69],[24.9537037 24.0462963] ; [85.0462963 81.9537037],1
p10,1,0.000167,14.166667,[29 22] ; [140  30],[39. 12.] ; [130.  40.],1
p9,1,0.000231,13.561735,[32 19] ; [147  24],[41.12162162  9.87837838] ; [137.87837838  33.12162162],1
v3,1,0.000257,13.363071,[ 9 40] ; [79 87],[20.05581395 28.94418605] ; [67.94418605 98.05581395],1
s8,1,0.001751,9.793949,[15 36] ; [94 79],[24.81696429 26.18303571] ; [84.18303571 88.81696429],0
p3,1,0.005516,7.701898,[17 35] ; [94 78],[25.76785714 26.23214286] ; [85.23214286 86.76785714],0
p5,1,0.009035,6.815874,[ 1 50] ; [ 27 144],[ 6.43243243 44.56756757] ; [ 21.56756757 149.43243243],0
d5,1,0.010518,6.545021,[32 20] ; [136  36],[39. 13.] ; [129.  43.],0
p8,1,0.011115,6.446886,[18 34] ; [92 76],[26. 26.] ; [84. 84.],0
a3,1,0.015558,5.85212,[29 23] ; [127  46],[36.05333333 15.94666667] ; [119.94666667  53.05333333],0
a5,1,0.015558,5.85212,[29 23] ; [127  46],[36.05333333 15.94666667] ; [119.94666667  53.05333333],0
r1,1,0.020069,5.405918,[36 16] ; [145  28],[41.83111111 10.16888889] ; [139.16888889  33.83111111],0
p4,1,0.023044,5.165179,[20 31] ; [98 73],[27.10810811 23.89189189] ; [90.89189189 80.10810811],0
b3,1,0.025858,4.965517,[ 7 21] ; [56 60],[12.25 15.75] ; [50.75 65.25],0
b2,1,0.025858,4.965517,[ 7 21] ; [56 60],[12.25 15.75] ; [50.75 65.25],0
s6,1,0.030209,4.697349,[27 23] ; [117  49],[33.33333333 16.66666667] ; [110.66666667  55.33333333],0
v2,1,0.034678,4.460956,[18 31] ; [90 77],[24.5 24.5] ; [83.5 83.5],0
d1,1,0.04217,4.128366,[19 33] ; [91 82],[25.42222222 26.57777778] ; [84.57777778 88.42222222],0
v1,1,0.045637,3.99493,[21 31] ; [95 74],[27.29411765 24.70588235] ; [88.70588235 80.29411765],0
p11,1,0.068955,3.30772,[37 15] ; [143  30],[41.6 10.4] ; [138.4  34.6],0
n2,1,0.075743,3.153964,[21  2] ; [26 10],[18.3220339  4.6779661] ; [28.6779661  7.3220339],0
p6,1,0.086224,2.943498,[13 37] ; [ 66 102],[18.11926606 31.88073394] ; [ 60.88073394 107.11926606],0
s3,1,0.087877,2.912834,[25 27] ; [105  66],[30.31390135 21.68609865] ; [99.68609865 71.31390135],0
p12,1,0.116367,2.465549,[ 1 50] ; [ 14 155],[ 3.47727273 47.52272727] ; [ 11.52272727 157.47727273],0
a1,1,0.117068,2.456109,[ 5 47] ; [  7 166],[ 2.77333333 49.22666667] ; [  9.22666667 163.77333333],0
a8,1,0.125395,2.348605,[ 3 47] ; [ 23 140],[ 6.10328638 43.89671362] ; [ 19.89671362 143.10328638],0
u1,1,0.143297,2.142193,[ 1 51] ; [ 13 160],[ 3.23555556 48.76444444] ; [ 10.76444444 162.23555556],0
d2,1,0.197234,1.662739,[21 31] ; [87 85],[25.07142857 26.92857143] ; [82.92857143 89.07142857],0
s4,1,0.225268,1.470492,[13 39] ; [ 30 142],[ 9.98214286 42.01785714] ; [ 33.01785714 138.98214286],0
s2,1,0.237877,1.393133,[21 30] ; [87 85],[24.69955157 26.30044843] ; [83.30044843 88.69955157],0
s5,1,0.245928,1.346286,[16 32] ; [70 94],[19.47169811 28.52830189] ; [66.52830189 97.47169811],0
d4,1,0.28086,1.162924,[36 15] ; [134  38],[38.87892377 12.12107623] ; [131.12107623  40.87892377],0
b1,1,0.287916,1.129343,[20 32] ; [81 92],[23.34222222 28.65777778] ; [77.65777778 95.34222222],0
p7,1,0.291369,1.113283,[30 21] ; [113  56],[33.15 17.85] ; [109.85  59.15],0
a4,1,0.306192,1.047031,[20 32] ; [80 92],[23.21428571 28.78571429] ; [76.78571429 95.21428571],0
v4,1,0.315662,1.006836,[48  3] ; [167   5],[49.17040359  1.82959641] ; [165.82959641   6.17040359],0
n1,1,0.417792,0.656517,[ 8 14] ; [17 19],[ 9.48275862 12.51724138] ; [15.51724138 20.48275862],0
u2,1,0.444625,0.584316,[14  9] ; [23 22],[12.51470588 10.48529412] ; [24.48529412 20.51470588],0
s1,1,0.473593,0.513581,[ 3 49] ; [  6 164],[ 2.10810811 49.89189189] ; [  6.89189189 163.10810811],0
b5,1,0.533198,0.388292,[26 26] ; [78 95],[24.03555556 27.96444444] ; [79.96444444 93.03555556],0
b4,1,0.566788,0.328086,[30 22] ; [92 81],[28.19555556 23.80444444] ; [93.80444444 79.19555556],0
d3,1,0.617199,0.249824,[22 30] ; [80 93],[23.57333333 28.42666667] ; [78.42666667 94.57333333],0
p1,1,0.632511,0.228672,[ 5 47] ; [ 13 159],[ 4.17857143 47.82142857] ; [ 13.82142857 158.17857143],0
u3,1,0.733451,0.115966,[12 11] ; [22 24],[11.33333333 11.66666667] ; [22.66666667 23.33333333],0
a2,1,0.823961,0.049485,[ 4 48] ; [ 15 158],[ 4.39111111 47.60888889] ; [ 14.60888889 158.39111111],0
a6,1,0.874111,0.025103,[21 31] ; [ 72 101],[21.49333333 30.50666667] ; [ 71.50666667 101.49333333],0
r2,1,0.908799,0.013123,[50  2] ; [165   6],[50.13452915  1.86547085] ; [164.86547085   6.13452915],0
n3,1,0.974258,0.001041,[17  6] ; [25  9],[16.94736842  6.05263158] ; [25.05263158  8.94736842],0
