Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,73.352146,[123  20] ; [13 43],[97.72864322 45.27135678] ; [38.27135678 17.72864322],1
n6,1,2e-06,23.055941,[128  16] ; [33 23],[115.92  28.08] ; [45.08 10.92],1
a5,1,2.7e-05,17.651941,[124  20] ; [33 23],[113.04  30.96] ; [43.96 12.04],1
d2,1,0.000139,14.517503,[117  24] ; [32 24],[106.64467005  34.35532995] ; [42.35532995 13.64467005],1
p11,1,0.000403,12.518768,[105  39] ; [26 30],[94.32 49.68] ; [36.68 19.32],1
s8,1,0.000633,11.676382,[68 74] ; [12 44],[57.37373737 84.62626263] ; [22.62626263 33.37373737],1
a4,1,0.000747,11.369385,[96 47] ; [23 33],[85.51256281 57.48743719] ; [33.48743719 22.51256281],1
p4,1,0.001843,9.699487,[79 65] ; [17 39],[69.12 74.88] ; [26.88 29.12],0
u1,1,0.002774,8.950426,[45 99] ; [ 6 50],[ 36.72 107.28] ; [14.28 41.72],0
p3,1,0.002977,8.821441,[58 85] ; [10 45],[49.11111111 93.88888889] ; [18.88888889 36.11111111],0
s7,1,0.003782,8.385633,[69 66] ; [14 37],[60.24193548 74.75806452] ; [22.75806452 28.24193548],0
p9,1,0.009691,6.69076,[111  30] ; [32 21],[103.93298969  37.06701031] ; [39.06701031 13.93298969],0
p10,1,0.010985,6.467678,[104  39] ; [29 25],[96.54314721 46.45685279] ; [36.45685279 17.54314721],0
p12,1,0.028044,4.825361,[ 17 127] ; [ 1 54],[ 13.02512563 130.97487437] ; [ 4.97487437 50.02512563],0
p6,1,0.030206,4.697557,[ 32 110] ; [ 5 50],[ 26.67005076 115.32994924] ; [10.32994924 44.67005076],0
v3,1,0.037337,4.334989,[53 82] ; [12 40],[46.92513369 88.07486631] ; [18.07486631 33.92513369],0
a3,1,0.053189,3.737957,[114  30] ; [37 19],[108.72  35.28] ; [42.28 13.72],0
a2,1,0.055859,3.656256,[51 93] ; [12 44],[45.36 98.64] ; [17.64 38.36],0
r2,1,0.063345,3.447576,[134   7] ; [49  7],[130.97969543  10.02030457] ; [52.02030457  3.97969543],0
p2,1,0.06449,3.417975,[102  42] ; [32 24],[96.48 47.52] ; [37.52 18.48],0
p1,1,0.074559,3.17968,[ 17 127] ; [ 2 54],[ 13.68 130.32] ; [ 5.32 50.68],0
r4,1,0.077856,3.109105,[119  25] ; [40 16],[114.48  29.52] ; [44.52 11.48],0
n1,1,0.079855,3.067857,[23 20] ; [11 22],[19.23684211 23.76315789] ; [14.76315789 18.23684211],0
s6,1,0.118731,2.433986,[92 50] ; [29 26],[87.21827411 54.78172589] ; [33.78172589 21.21827411],0
n3,1,0.140544,2.17199,[30 13] ; [17 15],[26.94666667 16.05333333] ; [20.05333333 11.94666667],0
s3,1,0.149735,2.07495,[82 60] ; [26 30],[77.45454545 64.54545455] ; [30.54545455 25.45454545],0
d3,1,0.162868,1.947397,[120  24] ; [51  5],[123.12  20.88] ; [47.88  8.12],0
r1,1,0.166546,1.913759,[113  31] ; [38 17],[109.26633166  34.73366834] ; [41.73366834 13.26633166],0
n2,1,0.182166,1.779864,[30 14] ; [17 15],[27.21052632 16.78947368] ; [19.78947368 12.21052632],0
b1,1,0.184418,1.761657,[61 83] ; [18 38],[56.88 87.12] ; [22.12 33.88],0
a7,1,0.270841,1.212481,[107  36] ; [46 10],[109.94472362  33.05527638] ; [43.05527638 12.94472362],0
s4,1,0.286196,1.13743,[ 19 121] ; [11 45],[ 21.42857143 118.57142857] ; [ 8.57142857 47.42857143],0
p5,1,0.297229,1.086586,[ 11 131] ; [ 2 53],[  9.37055838 132.62944162] ; [ 3.62944162 51.37055838],0
s2,1,0.309565,1.032532,[76 66] ; [25 30],[72.80203046 69.19796954] ; [28.19796954 26.80203046],0
a1,1,0.318987,0.993097,[  7 137] ; [ 1 55],[  5.76 138.24] ; [ 2.24 53.76],0
u4,1,0.318987,0.993097,[  7 137] ; [ 1 55],[  5.76 138.24] ; [ 2.24 53.76],0
p8,1,0.349501,0.875269,[ 38 106] ; [11 44],[ 35.45728643 108.54271357] ; [13.54271357 41.45728643],0
s5,1,0.350369,0.872121,[ 33 100] ; [17 37],[35.56149733 97.43850267] ; [14.43850267 39.56149733],0
v2,1,0.398074,0.714137,[79 60] ; [26 26],[76.41361257 62.58638743] ; [28.58638743 23.41361257],0
