Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.004701,7.991037,[5 1] ; [ 5 18],[2.06896552 3.93103448] ; [ 7.93103448 15.06896552],0
p8,1,0.006027,7.542088,[5 1] ; [ 5 17],[2.14285714 3.85714286] ; [ 7.85714286 14.14285714],0
p6,1,0.006265,7.472426,[4 2] ; [ 3 20],[1.44827586 4.55172414] ; [ 5.55172414 17.44827586],0
s2,1,0.017065,5.689674,[3 3] ; [ 2 21],[1.03448276 4.96551724] ; [ 3.96551724 19.03448276],0
s3,1,0.041074,4.172958,[4 2] ; [ 5 17],[1.92857143 4.07142857] ; [ 7.07142857 14.92857143],0
r4,1,0.046572,3.960775,[3 3] ; [ 3 20],[1.24137931 4.75862069] ; [ 4.75862069 18.24137931],0
s4,1,0.046572,3.960775,[3 3] ; [ 3 20],[1.24137931 4.75862069] ; [ 4.75862069 18.24137931],0
d5,1,0.05365,3.723568,[5 1] ; [ 9 14],[2.89655172 3.10344828] ; [11.10344828 11.89655172],0
b4,1,0.081885,3.027088,[1 5] ; [13 10],[2.89655172 3.10344828] ; [11.10344828 11.89655172],0
s7,1,0.115611,2.475789,[2 2] ; [ 3 17],[0.83333333 3.16666667] ; [ 4.16666667 15.83333333],0
s5,1,0.119088,2.429275,[2 4] ; [ 2 21],[0.82758621 5.17241379] ; [ 3.17241379 19.82758621],0
r3,1,0.119355,2.425759,[5 1] ; [11 12],[3.31034483 2.68965517] ; [12.68965517 10.31034483],0
a8,1,0.132529,2.262626,[2 4] ; [ 2 20],[0.85714286 5.14285714] ; [ 3.14285714 18.85714286],0
n5,1,0.227107,1.458891,[4 2] ; [ 9 14],[2.68965517 3.31034483] ; [10.31034483 12.68965517],0
d3,1,0.228052,1.452972,[1 5] ; [10 13],[2.27586207 3.72413793] ; [ 8.72413793 14.27586207],0
s8,1,0.241306,1.372947,[2 4] ; [ 3 20],[1.03448276 4.96551724] ; [ 3.96551724 19.03448276],0
v3,1,0.241306,1.372947,[2 4] ; [ 3 20],[1.03448276 4.96551724] ; [ 3.96551724 19.03448276],0
p9,1,0.262125,1.257498,[4 2] ; [ 9 13],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
p10,1,0.262125,1.257498,[4 2] ; [ 9 13],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
p11,1,0.311405,1.024707,[4 2] ; [10 13],[2.89655172 3.10344828] ; [11.10344828 11.89655172],0
b5,1,0.311405,1.024707,[2 4] ; [13 10],[3.10344828 2.89655172] ; [11.89655172 11.10344828],0
a7,1,0.311405,1.024707,[2 4] ; [13 10],[3.10344828 2.89655172] ; [11.89655172 11.10344828],0
u3,1,0.350201,0.872727,[2 2] ; [3 9],[1.25 2.75] ; [3.75 8.25],0
a4,1,0.39299,0.72967,[1 5] ; [ 8 15],[1.86206897 4.13793103] ; [ 7.13793103 15.86206897],0
p2,1,0.410806,0.676467,[4 2] ; [11 12],[3.10344828 2.89655172] ; [11.89655172 11.10344828],0
v4,1,0.410806,0.676467,[4 2] ; [11 12],[3.10344828 2.89655172] ; [11.89655172 11.10344828],0
a3,1,0.468084,0.526496,[2 4] ; [11 11],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
r1,1,0.493886,0.46805,[3 3] ; [ 8 15],[2.27586207 3.72413793] ; [ 8.72413793 14.27586207],0
s6,1,0.493886,0.46805,[3 3] ; [ 8 15],[2.27586207 3.72413793] ; [ 8.72413793 14.27586207],0
n4,1,0.630209,0.231777,[3 3] ; [ 9 14],[2.48275862 3.51724138] ; [ 9.51724138 13.48275862],0
a6,1,0.630209,0.231777,[3 3] ; [ 9 14],[2.48275862 3.51724138] ; [ 9.51724138 13.48275862],0
d2,1,0.631069,0.230614,[1 5] ; [ 6 17],[1.44827586 4.55172414] ; [ 5.55172414 17.44827586],0
v2,1,0.726095,0.122727,[2 3] ; [ 7 15],[1.66666667 3.33333333] ; [ 7.33333333 14.66666667],0
a5,1,0.774826,0.081835,[3 3] ; [10 13],[2.68965517 3.31034483] ; [10.31034483 12.68965517],0
d4,1,0.794381,0.067926,[4 2] ; [14  9],[3.72413793 2.27586207] ; [14.27586207  8.72413793],0
v1,1,0.891289,0.01868,[2 4] ; [ 7 16],[1.86206897 4.13793103] ; [ 7.13793103 15.86206897],0
d1,1,0.96662,0.001751,[1 5] ; [ 4 19],[1.03448276 4.96551724] ; [ 3.96551724 19.03448276],0
