Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.20297,[163   7] ; [21 17],[150.38461538  19.61538462] ; [33.61538462  4.38461538],1
v4,1,4e-06,21.286813,[165   5] ; [29  9],[158.55769231  11.44230769] ; [35.44230769  2.55769231],1
r3,1,0.000284,13.17023,[160   9] ; [29  9],[154.30434783  14.69565217] ; [34.69565217  3.30434783],1
p2,1,0.001672,9.878838,[140  29] ; [22 15],[132.90291262  36.09708738] ; [29.09708738  7.90291262],0
s6,1,0.002566,9.093011,[117  49] ; [17 21],[109.03921569  56.96078431] ; [24.96078431 13.03921569],0
n4,1,0.003135,8.727079,[140  30] ; [23 15],[133.22115385  36.77884615] ; [29.77884615  8.22115385],0
p7,1,0.01102,6.462164,[103  63] ; [15 23],[96.01960784 69.98039216] ; [21.98039216 16.01960784],0
s3,1,0.012918,6.180308,[104  65] ; [15 23],[97.15458937 71.84541063] ; [21.84541063 16.15458937],0
p9,1,0.013222,6.139138,[141  29] ; [24 13],[135.50724638  34.49275362] ; [29.49275362  7.50724638],0
n5,1,0.017775,5.618184,[134  36] ; [23 15],[128.31730769  41.68269231] ; [28.68269231  9.31730769],0
p8,1,0.018726,5.526878,[94 76] ; [13 25],[87.45192308 82.54807692] ; [19.54807692 18.45192308],0
n6,1,0.021676,5.271645,[146  24] ; [26 11],[141.25603865  28.74396135] ; [30.74396135  6.25603865],0
a2,1,0.022943,5.172778,[ 59 111] ; [ 6 32],[ 53.125 116.875] ; [11.875 26.125],0
p11,1,0.024609,5.051162,[129  41] ; [22 16],[123.41346154  46.58653846] ; [27.58653846 10.41346154],0
v1,1,0.025342,5.00033,[69 98] ; [ 8 29],[ 63.03431373 103.96568627] ; [13.96568627 23.03431373],0
v3,1,0.057771,3.60026,[ 35 130] ; [ 3 35],[ 30.88669951 134.11330049] ; [ 7.11330049 30.88669951],0
u1,1,0.062212,3.477399,[ 47 123] ; [ 5 33],[ 42.5 127.5] ; [ 9.5 28.5],0
r2,1,0.066452,3.368552,[165   4] ; [32  3],[163.20098039   5.79901961] ; [33.79901961  1.20098039],0
p6,1,0.07346,3.203967,[73 97] ; [10 27],[ 68.16425121 101.83574879] ; [14.83574879 22.16425121],0
a1,1,0.110527,2.54667,[  7 163] ; [ 4 34],[  8.99038462 161.00961538] ; [ 2.00961538 35.99038462],0
a6,1,0.115608,2.47584,[120  49] ; [22 16],[115.93236715  53.06763285] ; [26.06763285 11.93236715],0
n3,1,0.116822,2.459416,[31 16] ; [7 9],[28.34920635 18.65079365] ; [9.65079365 6.34920635],0
s7,1,0.13041,2.287621,[83 79] ; [13 22],[78.94416244 83.05583756] ; [17.05583756 17.94416244],0
s2,1,0.132733,2.260244,[89 79] ; [15 23],[84.81553398 83.18446602] ; [19.18446602 18.81553398],0
a8,1,0.142659,2.149036,[ 16 139] ; [ 1 36],[ 13.72395833 141.27604167] ; [ 3.27604167 33.72395833],0
p10,1,0.143037,2.144983,[135  35] ; [26 12],[131.58653846  38.41346154] ; [29.41346154  8.58653846],0
d3,1,0.157064,2.002269,[155  14] ; [32  6],[152.67149758  16.32850242] ; [34.32850242  3.67149758],0
s8,1,0.160516,1.969355,[84 86] ; [14 24],[80.09615385 89.90384615] ; [17.90384615 20.09615385],0
s4,1,0.187365,1.738216,[ 32 134] ; [11 27],[ 34.99019608 131.00980392] ; [ 8.00980392 29.99019608],0
a7,1,0.199757,1.644153,[125  45] ; [24 14],[121.77884615  48.22115385] ; [27.22115385 10.77884615],0
a4,1,0.286417,1.136386,[99 71] ; [18 19],[96.08695652 73.91304348] ; [20.91304348 16.08695652],0
s5,1,0.287627,1.130696,[ 62 105] ; [10 26],[ 59.23152709 107.76847291] ; [12.76847291 23.23152709],0
u2,1,0.302448,1.063368,[27 13] ; [5 5],[25.6 14.4] ; [6.4 3.6],0
p1,1,0.412576,0.671366,[ 15 155] ; [ 5 33],[ 16.34615385 153.65384615] ; [ 3.65384615 34.34615385],0
s1,1,0.437916,0.601737,[  8 160] ; [ 3 35],[  8.97087379 159.02912621] ; [ 2.02912621 35.97087379],0
p4,1,0.45843,0.549724,[105  65] ; [21 17],[102.98076923  67.01923077] ; [23.01923077 14.98076923],0
p3,1,0.514213,0.425485,[85 83] ; [17 21],[83.18446602 84.81553398] ; [18.81553398 19.18446602],0
n1,1,0.550985,0.355556,[19 29] ; [ 5 11],[18. 30.] ; [ 6. 10.],0
b1,1,0.572649,0.31827,[72 98] ; [18 20],[73.55769231 96.44230769] ; [16.44230769 21.55769231],0
d2,1,0.653072,0.202049,[117  52] ; [27 10],[118.13592233  50.86407767] ; [25.86407767 11.13592233],0
u3,1,0.65429,0.200535,[27 13] ; [6 4],[26.4 13.6] ; [6.6 3.4],0
a3,1,0.671266,0.180125,[130  39] ; [28 10],[128.99516908  40.00483092] ; [29.00483092  8.99516908],0
b4,1,0.744959,0.105816,[98 72] ; [23 15],[98.89423077 71.10576923] ; [22.10576923 15.89423077],0
a5,1,0.752606,0.099354,[138  32] ; [30  8],[137.30769231  32.69230769] ; [30.69230769  7.30769231],0
b2,1,0.880117,0.022747,[44 66] ; [10 14],[44.32835821 65.67164179] ; [ 9.67164179 14.32835821],0
