Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000104,15.058681,[39 12] ; [22 34],[29.07476636 21.92523364] ; [31.92523364 24.07476636],1
p4,1,0.00395,8.306471,[33 19] ; [20 36],[25.51851852 26.48148148] ; [27.48148148 28.51851852],0
p6,1,0.003996,8.285764,[20 31] ; [ 8 47],[13.47169811 37.52830189] ; [14.52830189 40.47169811],0
p3,1,0.004626,8.020232,[26 26] ; [13 42],[18.95327103 33.04672897] ; [20.04672897 34.95327103],0
p12,1,0.042115,4.130563,[ 6 46] ; [ 1 54],[ 3.40186916 48.59813084] ; [ 3.59813084 51.40186916],0
r4,1,0.058124,3.59011,[47  5] ; [43 13],[43.33333333  8.66666667] ; [46.66666667  9.33333333],0
p11,1,0.06305,3.455276,[41 11] ; [35 21],[36.59259259 15.40740741] ; [39.40740741 16.59259259],0
a7,1,0.065287,3.397717,[44  8] ; [39 17],[39.96296296 12.03703704] ; [43.03703704 12.96296296],0
n5,1,0.066946,3.35636,[23 29] ; [15 40],[18.46728972 33.53271028] ; [19.53271028 35.46728972],0
a5,1,0.076679,3.133929,[39 13] ; [33 23],[34.66666667 17.33333333] ; [37.33333333 18.66666667],0
s4,1,0.085822,2.951037,[ 7 45] ; [15 41],[10.59259259 41.40740741] ; [11.40740741 44.59259259],0
p5,1,0.114188,2.495275,[ 6 46] ; [ 2 54],[ 3.85185185 48.14814815] ; [ 4.14814815 51.85185185],0
u2,1,0.126673,2.33281,[11  7] ; [ 6 11],[8.74285714 9.25714286] ; [8.25714286 8.74285714],0
s8,1,0.132315,2.265134,[20 32] ; [14 42],[16.37037037 35.62962963] ; [17.62962963 38.37037037],0
s2,1,0.190469,1.713987,[26 26] ; [21 35],[22.62962963 29.37037037] ; [24.37037037 31.62962963],0
d4,1,0.192335,1.699638,[45  7] ; [43 13],[42.37037037  9.62962963] ; [45.62962963 10.37037037],0
b3,1,0.1929,1.69533,[10 15] ; [ 6 20],[ 7.84313725 17.15686275] ; [ 8.15686275 17.84313725],0
b2,1,0.1929,1.69533,[10 15] ; [ 6 20],[ 7.84313725 17.15686275] ; [ 8.15686275 17.84313725],0
b4,1,0.193672,1.689463,[36 16] ; [32 24],[32.74074074 19.25925926] ; [35.25925926 20.74074074],0
r1,1,0.197679,1.659438,[44  8] ; [41 14],[41.30841121 10.69158879] ; [43.69158879 11.30841121],0
p2,1,0.197913,1.657705,[41 11] ; [38 18],[38.03703704 13.96296296] ; [40.96296296 15.03703704],0
s3,1,0.290918,1.115366,[28 24] ; [24 31],[25.27102804 26.72897196] ; [26.72897196 28.27102804],0
n2,1,0.303899,1.057005,[11  3] ; [15  9],[9.57894737 4.42105263] ; [16.42105263  7.57894737],0
a6,1,0.340472,0.908654,[37 15] ; [35 21],[34.66666667 17.33333333] ; [37.33333333 18.66666667],0
b1,1,0.429707,0.623616,[14 38] ; [19 37],[15.88888889 36.11111111] ; [17.11111111 38.88888889],0
v4,1,0.441292,0.592922,[50  2] ; [51  4],[49.08411215  2.91588785] ; [51.91588785  3.08411215],0
s7,1,0.4942,0.467369,[18 33] ; [16 39],[16.35849057 34.64150943] ; [17.64150943 37.35849057],0
v1,1,0.52111,0.411696,[29 21] ; [29 27],[27.35849057 22.64150943] ; [30.64150943 25.35849057],0
d1,1,0.548459,0.360086,[29 23] ; [28 28],[27.44444444 24.55555556] ; [29.55555556 26.44444444],0
v3,1,0.550498,0.356427,[22 26] ; [22 33],[20.50485437 27.49514563] ; [23.49514563 31.50485437],0
d3,1,0.552794,0.352335,[38 14] ; [38 18],[36.59259259 15.40740741] ; [39.40740741 16.59259259],0
n3,1,0.557145,0.344671,[8 6] ; [16  8],[8.84210526 5.15789474] ; [15.15789474  8.84210526],0
p9,1,0.599266,0.276105,[41 11] ; [41 14],[39.85046729 12.14953271] ; [42.14953271 12.85046729],0
s1,1,0.60248,0.271272,[ 1 51] ; [ 2 54],[ 1.44444444 50.55555556] ; [ 1.55555556 54.44444444],0
a1,1,0.60248,0.271272,[ 1 51] ; [ 2 54],[ 1.44444444 50.55555556] ; [ 1.55555556 54.44444444],0
a3,1,0.636616,0.223195,[34 18] ; [39 17],[35.14814815 16.85185185] ; [37.85185185 18.14814815],0
b5,1,0.642271,0.215784,[32 20] ; [32 24],[30.81481481 21.18518519] ; [33.18518519 22.81481481],0
p10,1,0.649625,0.206373,[38 14] ; [38 17],[36.93457944 15.06542056] ; [39.06542056 15.93457944],0
n6,1,0.665324,0.187121,[35 15] ; [37 19],[33.96226415 16.03773585] ; [38.03773585 17.96226415],0
