Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,59.35848,[82 30] ; [ 39 114],[51.13962264 60.86037736] ; [69.86037736 83.13962264],1
s6,1,0.0,50.437819,[101  13] ; [75 85],[73.22627737 40.77372263] ; [102.77372263  57.22627737],1
s3,1,0.0,36.003504,[85 30] ; [ 61 102],[60.39568345 54.60431655] ; [85.60431655 77.39568345],1
s2,1,0.0,32.053338,[75 40] ; [ 50 112],[51.89530686 63.10469314] ; [73.10469314 88.89530686],1
p9,1,1.2e-05,19.13945,[106  10] ; [112  49],[91.29241877 24.70758123] ; [126.70758123  34.29241877],1
p10,1,3.2e-05,17.296894,[101  14] ; [106  55],[86.25 28.75] ; [120.75  40.25],1
s5,1,7.7e-05,15.624397,[51 62] ; [ 36 124],[36.01098901 76.98901099] ; [ 50.98901099 109.01098901],1
p6,1,0.000126,14.698167,[54 62] ; [ 40 123],[39.08243728 76.91756272] ; [ 54.91756272 108.08243728],1
p7,1,0.000152,14.346026,[80 34] ; [76 85],[64.66909091 49.33090909] ; [91.33090909 69.66909091],1
p12,1,0.000891,11.041425,[ 13 102] ; [  3 159],[  6.64259928 108.35740072] ; [  9.35740072 152.64259928],1
p3,1,0.001177,10.525435,[65 51] ; [ 59 103],[51.74100719 64.25899281] ; [72.25899281 89.74100719],0
p4,1,0.00156,10.006014,[79 37] ; [80 83],[66.10752688 49.89247312] ; [92.89247312 70.10752688],0
r4,1,0.002095,9.464039,[107   9] ; [129  35],[97.77142857 18.22857143] ; [138.22857143  25.77142857],0
p8,1,0.002814,8.924162,[68 48] ; [66 97],[55.71326165 60.28673835] ; [78.28673835 84.71326165],0
d1,1,0.002952,8.836706,[82 34] ; [87 77],[70.01428571 45.98571429] ; [98.98571429 65.01428571],0
v4,1,0.006538,7.39562,[112   4] ; [142  21],[105.60573477  10.39426523] ; [148.39426523  14.60573477],0
r3,1,0.008052,7.021924,[109   7] ; [136  27],[101.86379928  14.13620072] ; [143.13620072  19.86379928],0
p11,1,0.010645,6.523663,[95 21] ; [112  52],[85.75714286 30.24285714] ; [121.24285714  42.75714286],0
r1,1,0.016018,5.800844,[95 20] ; [114  49],[86.45683453 28.54316547] ; [122.54316547  40.45683453],0
n6,1,0.01635,5.764844,[102  14] ; [124  38],[94.30215827 21.69784173] ; [131.69784173  30.30215827],0
v1,1,0.026113,4.94853,[54 57] ; [ 57 105],[45.13186813 65.86813187] ; [65.86813187 96.13186813],0
d2,1,0.033238,4.533482,[74 42] ; [82 79],[65.32851986 50.67148014] ; [90.67148014 70.32851986],0
p5,1,0.044722,4.029107,[20 95] ; [ 15 147],[ 14.53068592 100.46931408] ; [ 20.46931408 141.53068592],0
b2,1,0.053328,3.733609,[39 43] ; [32 64],[32.70786517 49.29213483] ; [38.29213483 57.70786517],0
b3,1,0.053328,3.733609,[39 43] ; [32 64],[32.70786517 49.29213483] ; [38.29213483 57.70786517],0
n5,1,0.059697,3.545794,[94 22] ; [116  47],[87.31182796 28.68817204] ; [122.68817204  40.31182796],0
u1,1,0.094066,2.803379,[26 90] ; [ 24 140],[20.71428571 95.28571429] ; [ 29.28571429 134.71428571],0
p2,1,0.094651,2.79343,[97 19] ; [122  40],[91.38129496 24.61870504] ; [127.61870504  34.38129496],0
a6,1,0.107668,2.588118,[75 41] ; [120  43],[81.07526882 34.92473118] ; [113.92473118  49.07526882],0
a2,1,0.115733,2.474138,[39 77] ; [ 41 123],[33.14285714 82.85714286] ; [ 46.85714286 117.14285714],0
n4,1,0.122749,2.381892,[97 18] ; [126  38],[91.91756272 23.08243728] ; [131.08243728  32.91756272],0
s4,1,0.147489,2.098034,[29 86] ; [ 29 132],[24.16666667 90.83333333] ; [ 33.83333333 127.16666667],0
d5,1,0.197344,1.661922,[98 17] ; [129  34],[93.9028777 21.0971223] ; [133.0971223  29.9028777],0
a3,1,0.199854,1.643438,[95 21] ; [123  40],[90.63799283 25.36200717] ; [127.36200717  35.63799283],0
a8,1,0.25882,1.275059,[16 95] ; [ 15 137],[13.08365019 97.91634981] ; [ 17.91634981 134.08365019],0
r2,1,0.338805,0.914947,[107   7] ; [146  15],[104.88   9.12] ; [148.12  12.88],0
n1,1,0.349063,0.876862,[17 17] ; [19 29],[14.92682927 19.07317073] ; [21.07317073 26.92682927],0
n3,1,0.353843,0.859626,[23 10] ; [28 19],[21.0375 11.9625] ; [29.9625 17.0375],0
d4,1,0.36459,0.822019,[96 19] ; [129  34],[93.07553957 21.92446043] ; [131.92446043  31.07553957],0
u4,1,0.394965,0.723603,[  3 113] ; [  2 162],[  2.07142857 113.92857143] ; [  2.92857143 161.07142857],0
s1,1,0.400039,0.70821,[  5 109] ; [ 11 151],[  6.60869565 107.39130435] ; [  9.39130435 152.60869565],0
a4,1,0.415682,0.662489,[68 48] ; [87 75],[64.67625899 51.32374101] ; [90.32374101 71.67625899],0
n2,1,0.416436,0.660352,[24 10] ; [31 19],[22.26190476 11.73809524] ; [32.73809524 17.26190476],0
v3,1,0.420455,0.649043,[25 89] ; [ 29 132],[22.38545455 91.61454545] ; [ 31.61454545 129.38545455],0
