Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,127.500102,[287 139] ; [ 30 147],[223.95024876 202.04975124] ; [93.04975124 83.95024876],1
s3,1,0.0,116.119505,[298 123] ; [ 41 137],[238.26210351 182.73789649] ; [100.73789649  77.26210351],1
s8,1,0.0,75.173322,[254 172] ; [ 38 142],[205.26732673 220.73267327] ; [86.73267327 93.26732673],1
s7,1,0.0,72.968363,[260 152] ; [ 40 127],[213.47150259 198.52849741] ; [86.52849741 80.47150259],1
s5,1,0.0,46.145485,[185 231] ; [ 27 150],[148.72175379 267.27824621] ; [ 63.27824621 113.72175379],1
s4,1,1e-06,23.658344,[ 88 332] ; [  9 171],[ 67.9 352.1] ; [ 29.1 150.9],1
p4,1,1.5e-05,18.796682,[291 136] ; [88 90],[267.49256198 159.50743802] ; [111.50743802  66.49256198],1
p9,1,4.1e-05,16.844979,[371  50] ; [133  45],[354.23038397  66.76961603] ; [149.76961603  28.23038397],1
n6,1,9.7e-05,15.203774,[372  52] ; [135  45],[355.90728477  68.09271523] ; [151.09271523  28.90728477],1
p6,1,0.000103,15.085847,[173 249] ; [ 43 134],[152.1736227 269.8263773] ; [ 63.8263773 113.1736227],1
n5,1,0.000294,13.106921,[339  86] ; [118  61],[321.56456954 103.43543046] ; [135.43543046  43.56456954],1
u1,1,0.000519,12.045183,[115 313] ; [ 25 155],[ 98.55263158 329.44736842] ; [ 41.44736842 138.55263158],1
p12,1,0.002492,9.146761,[ 43 382] ; [  5 173],[ 33.83084577 391.16915423] ; [ 14.16915423 163.83084577],0
r4,1,0.003502,8.52536,[414  14] ; [164  16],[406.88157895  21.11842105] ; [171.11842105   8.88157895],0
p5,1,0.007975,7.038967,[ 55 369] ; [ 10 168],[ 45.7807309 378.2192691] ; [ 19.2192691 158.7807309],0
n2,1,0.012675,6.213942,[70 21] ; [24 19],[63.8358209 27.1641791] ; [30.1641791 12.8358209],0
p10,1,0.019121,5.490415,[358  66] ; [136  42],[347.93355482  76.06644518] ; [146.06644518  31.93355482],0
p7,1,0.020406,5.376823,[280 131] ; [103  74],[267.70918367 143.29081633] ; [115.29081633  61.70918367],0
p3,1,0.02119,5.311067,[231 196] ; [ 78 100],[218.08760331 208.91239669] ; [90.91239669 87.08760331],0
n4,1,0.041927,4.138145,[349  78] ; [134  46],[339.77100494  87.22899506] ; [143.22899506  36.77100494],0
a2,1,0.041947,4.137333,[135 293] ; [ 42 138],[124.59868421 303.40131579] ; [ 52.40131579 127.59868421],0
r3,1,0.04254,4.113603,[415  10] ; [169  10],[410.92715232  14.07284768] ; [173.07284768   5.92715232],0
b5,1,0.044885,4.02294,[268 160] ; [97 83],[256.94078947 171.05921053] ; [108.05921053  71.94078947],0
u4,1,0.048778,3.882976,[ 14 414] ; [  1 179],[ 10.55921053 417.44078947] ; [  4.44078947 175.55921053],0
r2,1,0.053782,3.719465,[415   9] ; [169   9],[411.32225914  12.67774086] ; [172.67774086   5.32225914],0
a8,1,0.063873,3.43384,[ 62 323] ; [ 16 144],[ 55.10091743 329.89908257] ; [ 22.89908257 137.10091743],0
v4,1,0.065372,3.395555,[415  11] ; [169  10],[411.21322314  14.78677686] ; [172.78677686   6.21322314],0
v1,1,0.068582,3.316629,[244 172] ; [90 88],[233.91245791 182.08754209] ; [100.08754209  77.91245791],0
a1,1,0.085041,2.96582,[ 23 405] ; [  4 176],[ 19.00657895 408.99342105] ; [  7.99342105 172.00657895],0
u3,1,0.096381,2.764433,[64 29] ; [28 23],[59.41666667 33.58333333] ; [32.58333333 18.41666667],0
a3,1,0.103638,2.64865,[334  93] ; [129  50],[326.23927393 100.76072607] ; [136.76072607  42.23927393],0
p2,1,0.113335,2.507095,[368  57] ; [146  33],[361.67218543  63.32781457] ; [152.32781457  26.67218543],0
a4,1,0.143699,2.13789,[227 200] ; [84 96],[218.77594728 208.22405272] ; [92.22405272 87.77594728],0
p1,1,0.192265,1.700175,[ 34 390] ; [  9 170],[ 30.23548922 393.76451078] ; [ 12.76451078 166.23548922],0
n3,1,0.208879,1.579176,[68 22] ; [28 15],[64.96240602 25.03759398] ; [31.03759398 11.96240602],0
a5,1,0.237849,1.393301,[344  84] ; [137  43],[338.59868421  89.40131579] ; [142.40131579  37.59868421],0
n1,1,0.244011,1.357269,[37 54] ; [13 30],[33.95522388 57.04477612] ; [16.04477612 26.95522388],0
a6,1,0.295436,1.094683,[295 132] ; [132  48],[300.37726524 126.62273476] ; [126.62273476  53.37726524],0
s1,1,0.403534,0.69777,[ 15 407] ; [  4 174],[ 13.36333333 408.63666667] ; [  5.63666667 172.36333333],0
u2,1,0.42755,0.629469,[56 36] ; [27 23],[53.77464789 38.22535211] ; [29.22535211 20.77464789],0
p11,1,0.486644,0.483938,[329  99] ; [143  37],[332.26315789  95.73684211] ; [139.73684211  40.26315789],0
d4,1,0.580957,0.304691,[386  42] ; [164  15],[387.80889621  40.19110379] ; [162.19110379  16.80889621],0
d2,1,0.597022,0.279511,[239 188] ; [96 83],[236.04785479 190.95214521] ; [98.95214521 80.04785479],0
p8,1,0.613826,0.254641,[226 193] ; [92 86],[223.18592965 195.81407035] ; [94.81407035 83.18592965],0
b4,1,0.760304,0.093075,[253 175] ; [104  76],[251.30921053 176.69078947] ; [105.69078947  74.30921053],0
b3,1,0.83428,0.043771,[ 97 167] ; [37 67],[ 96.13043478 167.86956522] ; [37.86956522 66.13043478],0
b2,1,0.83428,0.043771,[ 97 167] ; [37 67],[ 96.13043478 167.86956522] ; [37.86956522 66.13043478],0
b1,1,0.893775,0.01783,[157 271] ; [ 65 115],[156.27631579 271.72368421] ; [ 65.72368421 114.27631579],0
v2,1,0.90286,0.014896,[249 161] ; [106  67],[249.65694683 160.34305317] ; [105.34305317  67.65694683],0
d1,1,0.930091,0.007697,[310 118] ; [131  49],[310.44078947 117.55921053] ; [130.55921053  49.44078947],0
d3,1,0.938636,0.005927,[327 101] ; [137  43],[326.63157895 101.36842105] ; [137.36842105  42.63157895],0
v3,1,0.942033,0.005287,[172 240] ; [70 99],[171.60757315 240.39242685] ; [70.39242685 98.60757315],0
a7,1,0.971703,0.001258,[325 102] ; [136  43],[324.830033 102.169967] ; [136.169967  42.830033],0
