Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,63.657346,[20 39] ; [94  7],[42.0375 16.9625] ; [71.9625 29.0375],1
p11,1,0.0,41.757197,[22 39] ; [87 15],[40.79141104 20.20858896] ; [68.20858896 33.79141104],1
r3,1,2e-05,18.178409,[37 24] ; [90 11],[47.82098765 13.17901235] ; [79.17901235 21.82098765],1
p2,1,2.6e-05,17.711684,[28 33] ; [79 22],[40.29012346 20.70987654] ; [66.70987654 34.29012346],1
r4,1,0.000398,12.542734,[19 42] ; [61 41],[29.93865031 31.06134969] ; [50.06134969 51.93865031],1
s2,1,0.001371,10.244506,[ 8 53] ; [37 65],[16.8404908 44.1595092] ; [28.1595092 73.8404908],0
p8,1,0.001611,9.947039,[13 46] ; [48 54],[22.35403727 36.64596273] ; [38.64596273 63.35403727],0
v4,1,0.001831,9.711879,[39 22] ; [86 15],[47.06790123 13.93209877] ; [77.93209877 23.06790123],0
s8,1,0.00243,9.192347,[ 6 55] ; [31 71],[13.84662577 47.15337423] ; [23.15337423 78.84662577],0
s6,1,0.002544,9.108623,[15 46] ; [49 52],[24.09876543 36.90123457] ; [39.90123457 61.09876543],0
n5,1,0.003021,8.794471,[33 28] ; [78 24],[41.5398773 19.4601227] ; [69.4601227 32.5398773],0
r2,1,0.003479,8.5373,[36 23] ; [82 18],[43.78616352 15.21383648] ; [74.21383648 25.78616352],0
n6,1,0.004064,8.255192,[35 25] ; [81 21],[42.96296296 17.03703704] ; [73.03703704 28.96296296],0
b1,1,0.008653,6.893077,[35 26] ; [37 65],[26.94478528 34.05521472] ; [45.05521472 56.94478528],0
a1,1,0.012224,6.278107,[ 8 53] ; [ 3 99],[ 4.11656442 56.88343558] ; [ 6.88343558 95.11656442],0
p7,1,0.024282,5.074386,[23 38] ; [56 44],[29.93167702 31.06832298] ; [49.06832298 50.93167702],0
s3,1,0.029461,4.740457,[15 44] ; [43 58],[21.3875 37.6125] ; [36.6125 64.3875],0
v1,1,0.032548,4.569416,[14 45] ; [40 59],[20.16455696 38.83544304] ; [33.83544304 65.16455696],0
s7,1,0.044404,4.04114,[10 48] ; [31 66],[15.34193548 42.65806452] ; [25.65806452 71.34193548],0
p3,1,0.049543,3.856875,[15 45] ; [41 61],[20.74074074 39.25925926] ; [35.25925926 66.74074074],0
a7,1,0.05464,3.693053,[28 33] ; [62 39],[33.88888889 27.11111111] ; [56.11111111 44.88888889],0
b4,1,0.059776,3.543595,[26 35] ; [59 43],[31.80981595 29.19018405] ; [53.19018405 48.80981595],0
p4,1,0.067561,3.341308,[20 40] ; [49 53],[25.55555556 34.44444444] ; [43.44444444 58.55555556],0
n2,1,0.068575,3.31681,[15 14] ; [21  7],[18.31578947 10.68421053] ; [17.68421053 10.31578947],0
p5,1,0.094877,2.789623,[ 1 59] ; [ 8 93],[ 3.35403727 56.64596273] ; [ 5.64596273 95.35403727],0
