Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,63.05143,[478  66] ; [77 55],[446.62721893  97.37278107] ; [108.37278107  23.62721893],1
p9,1,0.0,39.962155,[481  61] ; [87 44],[457.43833581  84.56166419] ; [110.56166419  20.43833581],1
r3,1,0.0,36.415618,[533  15] ; [112  21],[519.030837  28.969163] ; [125.969163   7.030837],1
v4,1,0.0,33.329629,[537  10] ; [117  17],[525.31277533  21.68722467] ; [128.68722467   5.31277533],1
r4,1,0.0,27.589452,[526  24] ; [111  23],[512.20760234  37.79239766] ; [124.79239766   9.20760234],1
p8,1,2e-06,22.318491,[309 226] ; [46 86],[284.74512744 250.25487256] ; [70.25487256 61.74512744],1
p2,1,4e-06,21.321942,[471  73] ; [93 40],[453.19940916  90.80059084] ; [110.80059084  22.19940916],1
n6,1,8e-06,20.031396,[496  50] ; [103  31],[480.96176471  65.03823529] ; [118.03823529  15.96176471],1
p7,1,5.8e-05,16.150684,[362 173] ; [64 67],[342.20720721 192.79279279] ; [83.79279279 47.20720721],1
p4,1,0.000106,15.031413,[355 189] ; [62 70],[335.5739645 208.4260355] ; [81.4260355 50.5739645],1
b1,1,0.000171,14.121502,[202 348] ; [73 61],[221.12573099 328.87426901] ; [53.87426901 80.12573099],1
u2,1,0.008731,6.877045,[83 57] ; [13 24],[75.93220339 64.06779661] ; [20.06779661 16.93220339],0
p3,1,0.008745,6.874132,[302 242] ; [57 76],[288.47267356 255.52732644] ; [70.52732644 62.47267356],0
p12,1,0.008866,6.849628,[ 55 486] ; [  4 129],[ 47.35756677 493.64243323] ; [ 11.64243323 121.35756677],0
v2,1,0.018082,5.588154,[311 215] ; [63 69],[298.97264438 227.02735562] ; [75.02735562 56.97264438],0
r1,1,0.025285,5.004286,[468  80] ; [103  30],[459.48311307  88.51688693] ; [111.51688693  21.48311307],0
v1,1,0.032882,4.551902,[313 220] ; [65 69],[302.05997001 230.94002999] ; [75.94002999 58.05997001],0
u3,1,0.054253,3.704887,[84 57] ; [16 22],[78.77094972 62.22905028] ; [21.22905028 16.77094972],0
d4,1,0.073607,3.2007,[455  91] ; [102  31],[447.89690722  98.10309278] ; [109.10309278  23.89690722],0
a6,1,0.08878,2.896362,[387 160] ; [84 49],[378.87794118 168.12205882] ; [92.12205882 40.87794118],0
s1,1,0.089961,2.875066,[ 16 523] ; [  8 125],[ 19.25 519.75] ; [  4.75 128.25],0
d5,1,0.095853,2.77323,[458  90] ; [103  30],[451.43612335  96.56387665] ; [109.56387665  23.43612335],0
n1,1,0.095897,2.772489,[36 51] ; [26 20],[40.55639098 46.44360902] ; [21.44360902 24.55639098],0
s8,1,0.099504,2.713476,[260 284] ; [53 80],[251.50960118 292.49039882] ; [61.49039882 71.50960118],0
s3,1,0.100079,2.704283,[319 218] ; [68 64],[310.64125561 226.35874439] ; [76.35874439 55.64125561],0
b4,1,0.161387,1.96118,[328 222] ; [71 63],[320.83333333 229.16666667] ; [78.16666667 55.83333333],0
b3,1,0.172827,1.858253,[149 214] ; [23 48],[143.86175115 219.13824885] ; [28.13824885 42.86175115],0
b2,1,0.172827,1.858253,[149 214] ; [23 48],[143.86175115 219.13824885] ; [28.13824885 42.86175115],0
d1,1,0.186065,1.748502,[346 204] ; [76 58],[339.32748538 210.67251462] ; [82.67251462 51.32748538],0
d2,1,0.220883,1.498624,[282 264] ; [76 56],[288.30088496 257.69911504] ; [69.69911504 62.30088496],0
