Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000385,12.60188,[ 8 32] ; [27 20],[16.09195402 23.90804598] ; [18.90804598 28.09195402],1
v4,1,0.00044,12.353728,[31 10] ; [18 29],[22.82954545 18.17045455] ; [26.17045455 20.82954545],1
p4,1,0.000494,12.137492,[19 22] ; [ 6 41],[11.64772727 29.35227273] ; [13.35227273 33.64772727],1
p11,1,0.000606,11.758154,[24 17] ; [11 37],[16.12359551 24.87640449] ; [18.87640449 29.12359551],1
p9,1,0.001085,10.676615,[27 13] ; [14 30],[19.52380952 20.47619048] ; [21.47619048 22.52380952],0
p6,1,0.001591,9.970625,[12 29] ; [ 2 44],[ 6.59770115 34.40229885] ; [ 7.40229885 38.59770115],0
n6,1,0.001932,9.612911,[29 11] ; [18 28],[21.86046512 18.13953488] ; [25.13953488 20.86046512],0
p8,1,0.005243,7.793807,[17 24] ; [ 7 40],[11.18181818 29.81818182] ; [12.81818182 34.18181818],0
p10,1,0.008047,7.023075,[25 15] ; [16 31],[18.85057471 21.14942529] ; [22.14942529 24.85057471],0
p7,1,0.009602,6.70721,[16 24] ; [ 7 39],[10.69767442 29.30232558] ; [12.30232558 33.69767442],0
a1,1,0.015153,5.898586,[ 1 40] ; [ 9 39],[ 4.60674157 36.39325843] ; [ 5.39325843 42.60674157],0
s1,1,0.024321,5.071588,[ 1 40] ; [ 8 39],[ 4.19318182 36.80681818] ; [ 4.80681818 42.19318182],0
b5,1,0.029174,4.757323,[24 17] ; [17 31],[18.88764045 22.11235955] ; [22.11235955 25.88764045],0
p3,1,0.031222,4.640705,[13 28] ; [ 6 41],[ 8.85227273 32.14772727] ; [10.14772727 36.85227273],0
n4,1,0.037747,4.316365,[18 23] ; [31 16],[22.82954545 18.17045455] ; [26.17045455 20.82954545],0
a5,1,0.040707,4.188188,[15 26] ; [28 20],[19.80898876 21.19101124] ; [23.19101124 24.80898876],0
a3,1,0.049506,3.858106,[18 22] ; [31 16],[22.52873563 17.47126437] ; [26.47126437 20.52873563],0
v3,1,0.055617,3.663495,[ 4 37] ; [12 35],[ 7.45454545 33.54545455] ; [ 8.54545455 38.45454545],0
a6,1,0.058416,3.5818,[14 27] ; [26 22],[18.42696629 22.57303371] ; [21.57303371 26.42696629],0
p1,1,0.079204,3.081157,[ 2 39] ; [ 8 40],[ 4.60674157 36.39325843] ; [ 5.39325843 42.60674157],0
n1,1,0.096921,2.755498,[ 4 14] ; [13 15],[ 6.65217391 11.34782609] ; [10.34782609 17.65217391],0
s7,1,0.106623,2.603571,[11 25] ; [ 7 38],[ 8. 28.] ; [10. 35.],0
a4,1,0.12347,2.372737,[11 30] ; [20 27],[14.44318182 26.55681818] ; [16.55681818 30.44318182],0
b3,1,0.155549,2.01697,[ 6 14] ; [16 16],[ 8.46153846 11.53846154] ; [13.53846154 18.46153846],0
b2,1,0.155549,2.01697,[ 6 14] ; [16 16],[ 8.46153846 11.53846154] ; [13.53846154 18.46153846],0
d1,1,0.158581,1.987708,[12 29] ; [21 27],[15.20224719 25.79775281] ; [17.79775281 30.20224719],0
r3,1,0.158799,1.985627,[20 19] ; [17 30],[16.77906977 22.22093023] ; [20.22093023 26.77906977],0
n5,1,0.165605,1.922285,[22 19] ; [32 15],[25.15909091 15.84090909] ; [28.84090909 18.15909091],0
n3,1,0.180503,1.793478,[11  7] ; [11 16],[8.8 9.2] ; [13.2 13.8],0
s8,1,0.190983,1.710017,[ 6 35] ; [ 3 45],[ 4.14606742 36.85393258] ; [ 4.85393258 43.14606742],0
s2,1,0.207109,1.591521,[ 8 32] ; [ 5 43],[ 5.90909091 34.09090909] ; [ 7.09090909 40.90909091],0
v1,1,0.208554,1.581438,[13 26] ; [10 37],[10.43023256 28.56976744] ; [12.56976744 34.43023256],0
s4,1,0.211765,1.559317,[ 7 34] ; [ 4 44],[ 5.06741573 35.93258427] ; [ 5.93258427 42.06741573],0
u3,1,0.230204,1.439601,[ 8 15] ; [ 3 14],[ 6.325 16.675] ; [ 4.675 12.325],0
d4,1,0.263061,1.252578,[22 18] ; [32 16],[24.54545455 15.45454545] ; [29.45454545 18.54545455],0
a8,1,0.266394,1.235222,[ 1 35] ; [ 4 42],[ 2.19512195 33.80487805] ; [ 2.80487805 43.19512195],0
d5,1,0.271335,1.209984,[20 21] ; [29 19],[22.57303371 18.42696629] ; [26.42696629 21.57303371],0
p5,1,0.307145,1.042912,[ 4 37] ; [ 2 45],[ 2.79545455 38.20454545] ; [ 3.20454545 43.79545455],0
u2,1,0.363654,0.825234,[10 13] ; [ 5 12],[ 8.625 14.375] ; [ 6.375 10.625],0
s3,1,0.442475,0.589856,[ 8 31] ; [13 34],[ 9.52325581 29.47674419] ; [11.47674419 35.52325581],0
a2,1,0.490381,0.475691,[ 4 37] ; [ 7 41],[ 5.06741573 35.93258427] ; [ 5.93258427 42.06741573],0
s5,1,0.517413,0.419048,[ 4 36] ; [ 3 45],[ 3.18181818 36.81818182] ; [ 3.81818182 44.18181818],0
b4,1,0.517433,0.419006,[25 16] ; [26 22],[23.49438202 17.50561798] ; [27.50561798 20.49438202],0
b1,1,0.541835,0.372149,[24 17] ; [25 23],[22.57303371 18.42696629] ; [26.42696629 21.57303371],0
r2,1,0.543384,0.369303,[21 19] ; [26 18],[22.38095238 17.61904762] ; [24.61904762 19.38095238],0
u1,1,0.610336,0.259687,[ 3 38] ; [ 5 43],[ 3.68539326 37.31460674] ; [ 4.31460674 43.68539326],0
d3,1,0.725002,0.12375,[19 21] ; [21 27],[18.18181818 21.81818182] ; [21.81818182 26.18181818],0
v2,1,0.809046,0.058398,[10 31] ; [12 33],[10.48837209 30.51162791] ; [11.51162791 33.48837209],0
r1,1,0.867429,0.027864,[12 29] ; [13 34],[11.64772727 29.35227273] ; [13.35227273 33.64772727],0
a7,1,0.893717,0.01785,[19 21] ; [23 24],[19.31034483 20.68965517] ; [22.68965517 24.31034483],0
n2,1,0.895102,0.017385,[10  8] ; [15 13],[9.7826087 8.2173913] ; [15.2173913 12.7826087],0
p12,1,0.896098,0.017054,[ 1 39] ; [ 1 47],[ 0.90909091 39.09090909] ; [ 1.09090909 46.90909091],0
