Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,34.29377,[50 29] ; [ 3 38],[34.89166667 44.10833333] ; [18.10833333 22.89166667],1
p3,1,0.0,31.104227,[57 22] ; [ 8 34],[42.43801653 36.56198347] ; [22.56198347 19.43801653],1
p8,1,1.1e-05,19.246658,[52 26] ; [10 31],[40.63865546 37.36134454] ; [21.36134454 19.63865546],1
p7,1,1.8e-05,18.399001,[62 16] ; [16 24],[51.55932203 26.44067797] ; [26.44067797 13.55932203],1
p2,1,0.000209,13.748859,[70  9] ; [25 17],[62.02479339 16.97520661] ; [32.97520661  9.02479339],1
d1,1,0.00038,12.627873,[58 21] ; [17 25],[48.96694215 30.03305785] ; [26.03305785 15.96694215],1
n5,1,0.000723,11.430423,[63 16] ; [21 21],[54.84297521 24.15702479] ; [29.15702479 12.84297521],1
d2,1,0.001197,10.494458,[47 32] ; [12 30],[38.52066116 40.47933884] ; [20.47933884 21.52066116],0
b4,1,0.002163,9.406037,[53 26] ; [16 26],[45.04958678 33.95041322] ; [23.95041322 18.04958678],0
s6,1,0.002356,9.249445,[72  4] ; [31 10],[66.90598291  9.09401709] ; [36.09401709  4.90598291],0
a2,1,0.006654,7.364025,[25 54] ; [ 4 38],[18.9338843 60.0661157] ; [10.0661157 31.9338843],0
d5,1,0.007916,7.052458,[70  9] ; [29 13],[64.63636364 14.36363636] ; [34.36363636  7.63636364],0
n4,1,0.021496,5.286108,[61 18] ; [24 18],[55.49586777 23.50413223] ; [29.50413223 12.49586777],0
p11,1,0.027206,4.877667,[62 17] ; [25 17],[56.80165289 22.19834711] ; [30.19834711 11.80165289],0
a5,1,0.042513,4.114644,[64 15] ; [27 15],[59.41322314 19.58677686] ; [31.58677686 10.41322314],0
s5,1,0.044884,4.022976,[44 30] ; [15 23],[38.98214286 35.01785714] ; [20.01785714 17.98214286],0
u1,1,0.044938,4.02095,[22 57] ; [ 5 37],[17.62809917 61.37190083] ; [ 9.37190083 32.62809917],0
p1,1,0.0612,3.504551,[10 69] ; [ 1 41],[ 7.18181818 71.81818182] ; [ 3.81818182 38.18181818],0
a4,1,0.067153,3.351284,[42 37] ; [15 27],[37.21487603 41.78512397] ; [19.78512397 22.21487603],0
s8,1,0.084148,2.982909,[45 34] ; [17 25],[40.47933884 38.52066116] ; [21.52066116 20.47933884],0
a7,1,0.084891,2.968684,[59 20] ; [25 17],[54.84297521 24.15702479] ; [29.15702479 12.84297521],0
n6,1,0.09413,2.802292,[70  8] ; [33  9],[66.95 11.05] ; [36.05  5.95],0
p10,1,0.110155,2.551997,[70  9] ; [31  9],[67.05042017 11.94957983] ; [33.94957983  6.05042017],0
d4,1,0.142064,2.155464,[67 12] ; [31 11],[63.98347107 15.01652893] ; [34.01652893  7.98347107],0
a3,1,0.189361,1.722582,[63 16] ; [29 13],[60.0661157 18.9338843] ; [31.9338843 10.0661157],0
r3,1,0.219402,1.508276,[76  2] ; [38  3],[74.72268908  3.27731092] ; [39.27731092  1.72268908],0
r4,1,0.225054,1.471851,[77  2] ; [39  3],[75.73553719  3.26446281] ; [40.26446281  1.73553719],0
v1,1,0.250829,1.318681,[42 36] ; [18 24],[39. 39.] ; [21. 21.],0
n1,1,0.319499,0.990997,[ 3 10] ; [5 7],[4.16 8.84] ; [3.84 8.16],0
s7,1,0.319596,0.9906,[49 27] ; [22 18],[46.51724138 29.48275862] ; [24.48275862 15.51724138],0
d3,1,0.35844,0.84335,[64 15] ; [31 11],[62.02479339 16.97520661] ; [32.97520661  9.02479339],0
v2,1,0.360065,0.837668,[37 41] ; [22 17],[39.33333333 38.66666667] ; [19.66666667 19.33333333],0
a8,1,0.373238,0.792857,[ 3 71] ; [ 3 34],[ 4. 70.] ; [ 2. 35.],0
b2,1,0.428657,0.626458,[ 9 35] ; [ 2 15],[ 7.93442623 36.06557377] ; [ 3.06557377 13.93442623],0
b3,1,0.428657,0.626458,[ 9 35] ; [ 2 15],[ 7.93442623 36.06557377] ; [ 3.06557377 13.93442623],0
p12,1,0.432112,0.617141,[ 7 72] ; [ 2 39],[ 5.925 73.075] ; [ 3.075 37.925],0
v4,1,0.497069,0.46119,[77  2] ; [39  2],[76.36666667  2.63333333] ; [39.63333333  1.36666667],0
b1,1,0.522156,0.409633,[31 48] ; [14 28],[29.38016529 49.61983471] ; [15.61983471 26.38016529],0
a6,1,0.550035,0.357254,[55 24] ; [27 15],[53.53719008 25.46280992] ; [28.46280992 13.53719008],0
n2,1,0.568261,0.3256,[10  3] ; [8 4],[9.36 3.64] ; [8.64 3.36],0
b5,1,0.606653,0.265078,[47 32] ; [27 15],[48.31404959 30.68595041] ; [25.68595041 16.31404959],0
s2,1,0.612528,0.256511,[56 21] ; [28 13],[54.81355932 22.18644068] ; [29.18644068 11.81355932],0
u3,1,0.704507,0.143826,[10  6] ; [9 4],[10.48275862  5.51724138] ; [8.51724138 4.48275862],0
v3,1,0.72133,0.127222,[25 52] ; [12 29],[24.1440678 52.8559322] ; [12.8559322 28.1440678],0
p9,1,0.723534,0.125131,[69 10] ; [34  6],[68.37815126 10.62184874] ; [34.62184874  5.37815126],0
s1,1,0.75742,0.095401,[ 3 76] ; [ 2 38],[ 3.31932773 75.68067227] ; [ 1.68067227 38.31932773],0
s3,1,0.872485,0.025761,[60 18] ; [31 10],[59.64705882 18.35294118] ; [31.35294118  9.64705882],0
u2,1,0.897001,0.016758,[7 9] ; [6 7],[7.17241379 8.82758621] ; [5.82758621 7.17241379],0
n3,1,0.930388,0.007631,[11  2] ; [10  2],[10.92  2.08] ; [10.08  1.92],0
a1,1,0.959526,0.002575,[ 2 77] ; [ 1 41],[ 1.95867769 77.04132231] ; [ 1.04132231 40.95867769],0
r2,1,0.959526,0.002575,[77  2] ; [41  1],[77.04132231  1.95867769] ; [40.95867769  1.04132231],0
