Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,55.524766,[43 19] ; [12 87],[21.18012422 40.81987578] ; [33.81987578 65.18012422],1
s6,1,3.5e-05,17.147074,[45 14] ; [41 56],[32.52564103 26.47435897] ; [53.47435897 43.52564103],1
s2,1,4.8e-05,16.509563,[41 21] ; [33 66],[28.49689441 33.50310559] ; [45.50310559 53.49689441],1
p3,1,0.000175,14.078127,[39 23] ; [32 66],[27.5125 34.4875] ; [43.4875 54.5125],1
s3,1,0.000915,10.99215,[41 21] ; [38 59],[30.80503145 31.19496855] ; [48.19496855 48.80503145],1
p6,1,0.001257,10.404371,[29 30] ; [23 73],[19.79354839 39.20645161] ; [32.20645161 63.79354839],0
p4,1,0.005234,7.796854,[39 23] ; [39 58],[30.41509434 31.58490566] ; [47.58490566 49.41509434],0
s5,1,0.006225,7.484053,[22 34] ; [18 77],[14.83443709 41.16556291] ; [25.16556291 69.83443709],0
s4,1,0.006732,7.343046,[19 43] ; [13 86],[12.32298137 49.67701863] ; [19.67701863 79.32298137],0
r2,1,0.01812,5.584517,[53  5] ; [74 23],[47.52258065 10.47741935] ; [79.47741935 17.52258065],0
v3,1,0.019732,5.435475,[25 35] ; [23 73],[18.46153846 41.53846154] ; [29.53846154 66.46153846],0
p7,1,0.024132,5.085086,[38 22] ; [43 53],[31.15384615 28.84615385] ; [49.84615385 46.15384615],0
a3,1,0.024294,5.073513,[44 18] ; [52 46],[37.2 24.8] ; [58.8 39.2],0
a5,1,0.031505,4.625231,[42 20] ; [50 49],[35.42857143 26.57142857] ; [56.57142857 42.42857143],0
u3,1,0.031815,4.608439,[12  6] ; [17 29],[8.15625 9.84375] ; [20.84375 25.15625],0
v2,1,0.0385,4.282773,[30 30] ; [32 64],[23.84615385 36.15384615] ; [38.15384615 57.84615385],0
n4,1,0.046824,3.951707,[47 15] ; [60 39],[41.20496894 20.79503106] ; [65.79503106 33.20496894],0
p2,1,0.064684,3.413018,[54  8] ; [72 24],[49.44303797 12.55696203] ; [76.55696203 19.44303797],0
d1,1,0.08761,2.917744,[31 31] ; [36 63],[25.80124224 36.19875776] ; [41.19875776 57.80124224],0
d4,1,0.11819,2.441148,[49 13] ; [67 32],[44.67080745 17.32919255] ; [71.32919255 27.67080745],0
n5,1,0.133407,2.252401,[48 14] ; [65 33],[43.7875 18.2125] ; [69.2125 28.7875],0
b5,1,0.149177,2.080649,[37 25] ; [70 29],[41.20496894 20.79503106] ; [65.79503106 33.20496894],0
n1,1,0.178531,1.809809,[12 11] ; [ 9 18],[ 9.66 13.34] ; [11.34 15.66],0
u2,1,0.180099,1.796808,[11  7] ; [20 27],[8.58461538 9.41538462] ; [22.41538462 24.58461538],0
p8,1,0.18349,1.769126,[30 30] ; [38 59],[25.98726115 34.01273885] ; [42.01273885 54.98726115],0
d5,1,0.202378,1.625129,[47 15] ; [65 33],[43.4 18.6] ; [68.6 29.4],0
v1,1,0.234416,1.413862,[29 29] ; [39 58],[25.44516129 32.55483871] ; [42.55483871 54.44516129],0
b1,1,0.260615,1.265484,[22 40] ; [44 55],[25.41614907 36.58385093] ; [40.58385093 58.41614907],0
p5,1,0.281033,1.162085,[ 9 52] ; [ 9 89],[ 6.90566038 54.09433962] ; [11.09433962 86.90566038],0
p1,1,0.29836,1.081512,[ 9 53] ; [ 9 89],[ 6.975 55.025] ; [11.025 86.975],0
s1,1,0.315752,1.00646,[ 3 59] ; [ 2 97],[ 1.92546584 60.07453416] ; [ 3.07453416 95.92546584],0
v4,1,0.321858,0.981383,[55  6] ; [83 15],[52.94339623  8.05660377] ; [85.05660377 12.94339623],0
b4,1,0.327076,0.96044,[34 28] ; [62 37],[36.9689441 25.0310559] ; [59.0310559 39.9689441],0
b2,1,0.350096,0.87311,[19 28] ; [16 35],[16.78571429 30.21428571] ; [18.21428571 32.78571429],0
b3,1,0.350096,0.87311,[19 28] ; [16 35],[16.78571429 30.21428571] ; [18.21428571 32.78571429],0
d2,1,0.394019,0.726502,[25 37] ; [33 65],[22.475 39.525] ; [35.525 62.475],0
p10,1,0.44324,0.587881,[53  8] ; [79 17],[51.2866242  9.7133758] ; [80.7133758 15.2866242],0
p11,1,0.468886,0.524601,[50 12] ; [75 24],[48.13664596 13.86335404] ; [76.86335404 22.13664596],0
n6,1,0.468886,0.524601,[50 12] ; [75 24],[48.13664596 13.86335404] ; [76.86335404 22.13664596],0
r3,1,0.494308,0.467135,[56  6] ; [85 13],[54.6375  7.3625] ; [86.3625 11.6375],0
n2,1,0.51965,0.414588,[17  6] ; [22  5],[17.94  5.06] ; [21.06  5.94],0
