Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000821,11.192087,[4 6] ; [ 1 35],[1.08695652 8.91304348] ; [ 3.91304348 32.08695652],1
p11,1,0.005502,7.706536,[9 1] ; [15 22],[5.10638298 4.89361702] ; [18.89361702 18.10638298],0
v4,1,0.00856,6.912349,[9 1] ; [16 21],[5.31914894 4.68085106] ; [19.68085106 17.31914894],0
s6,1,0.012096,6.296804,[7 3] ; [10 27],[3.61702128 6.38297872] ; [13.38297872 23.61702128],0
d2,1,0.012371,6.256939,[5 5] ; [ 5 32],[2.12765957 7.87234043] ; [ 7.87234043 29.12765957],0
p9,1,0.023048,5.164912,[9 1] ; [18 18],[5.86956522 4.13043478] ; [21.13043478 14.86956522],0
u2,1,0.062075,3.481071,[6 1] ; [ 9 11],[3.88888889 3.11111111] ; [11.11111111  8.88888889],0
p7,1,0.06951,3.29456,[7 3] ; [14 23],[4.46808511 5.53191489] ; [16.53191489 20.46808511],0
b5,1,0.104,2.643103,[8 2] ; [19 18],[5.74468085 4.25531915] ; [21.25531915 15.74468085],0
b1,1,0.111574,2.53178,[4 6] ; [25 12],[6.17021277 3.82978723] ; [22.82978723 14.17021277],0
p8,1,0.128522,2.310268,[5 5] ; [ 9 27],[3.04347826 6.95652174] ; [10.95652174 25.04347826],0
p10,1,0.133147,2.25542,[7 3] ; [16 21],[4.89361702 5.10638298] ; [18.10638298 18.89361702],0
d3,1,0.15514,2.020971,[6 4] ; [13 24],[4.04255319 5.95744681] ; [14.95744681 22.04255319],0
n6,1,0.161159,1.963316,[8 2] ; [20 16],[6.08695652 3.91304348] ; [21.91304348 14.08695652],0
s8,1,0.162415,1.951597,[4 6] ; [ 7 30],[2.34042553 7.65957447] ; [ 8.65957447 28.34042553],0
r1,1,0.166739,1.912021,[5 5] ; [10 27],[3.19148936 6.80851064] ; [11.80851064 25.19148936],0
d5,1,0.208513,1.581722,[6 4] ; [14 23],[4.25531915 5.74468085] ; [15.74468085 21.25531915],0
a7,1,0.208513,1.581722,[6 4] ; [14 23],[4.25531915 5.74468085] ; [15.74468085 21.25531915],0
s5,1,0.218384,1.51496,[3 7] ; [ 5 32],[1.70212766 8.29787234] ; [ 6.29787234 30.70212766],0
u3,1,0.234955,1.410612,[3 4] ; [ 4 16],[1.81481481 5.18518519] ; [ 5.18518519 14.81481481],0
a8,1,0.251681,1.313948,[3 7] ; [ 5 30],[1.77777778 8.22222222] ; [ 6.22222222 28.77777778],0
p6,1,0.294373,1.099512,[2 8] ; [ 3 33],[1.08695652 8.91304348] ; [ 3.91304348 32.08695652],0
p12,1,0.310413,1.028919,[1 9] ; [ 1 36],[0.42553191 9.57446809] ; [ 1.57446809 35.42553191],0
a3,1,0.331105,0.944573,[3 7] ; [17 19],[4.34782609 5.65217391] ; [15.65217391 20.34782609],0
a5,1,0.346073,0.887803,[6 4] ; [16 21],[4.68085106 5.31914894] ; [17.31914894 19.68085106],0
n5,1,0.346073,0.887803,[4 6] ; [21 16],[5.31914894 4.68085106] ; [19.68085106 17.31914894],0
v3,1,0.439754,0.596924,[2 8] ; [ 4 33],[1.27659574 8.72340426] ; [ 4.72340426 32.27659574],0
b4,1,0.448953,0.573293,[7 3] ; [21 16],[5.95744681 4.04255319] ; [22.04255319 14.95744681],0
d4,1,0.486835,0.483515,[5 5] ; [23 14],[5.95744681 4.04255319] ; [22.04255319 14.95744681],0
v1,1,0.505499,0.443373,[1 9] ; [ 7 30],[1.70212766 8.29787234] ; [ 6.29787234 30.70212766],0
p2,1,0.542933,0.37013,[7 3] ; [22 15],[6.17021277 3.82978723] ; [22.82978723 14.17021277],0
b2,1,0.555215,0.348057,[2 3] ; [ 7 19],[1.4516129 3.5483871] ; [ 7.5483871 18.4516129],0
b3,1,0.555215,0.348057,[2 3] ; [ 7 19],[1.4516129 3.5483871] ; [ 7.5483871 18.4516129],0
s7,1,0.556901,0.345098,[2 8] ; [10 24],[2.72727273 7.27272727] ; [ 9.27272727 24.72727273],0
d1,1,0.60922,0.261313,[2 8] ; [ 5 32],[1.4893617 8.5106383] ; [ 5.5106383 31.4893617],0
a6,1,0.702964,0.145406,[5 5] ; [16 21],[4.46808511 5.53191489] ; [16.53191489 20.46808511],0
s2,1,0.774447,0.082118,[2 8] ; [ 9 28],[2.34042553 7.65957447] ; [ 8.65957447 28.34042553],0
n4,1,0.819678,0.051966,[5 5] ; [17 20],[4.68085106 5.31914894] ; [17.31914894 19.68085106],0
s1,1,0.849128,0.036188,[1 9] ; [ 3 34],[0.85106383 9.14893617] ; [ 3.14893617 33.85106383],0
a1,1,0.849128,0.036188,[1 9] ; [ 3 34],[0.85106383 9.14893617] ; [ 3.14893617 33.85106383],0
n2,1,0.937193,0.006209,[1 1] ; [8 9],[0.94736842 1.05263158] ; [8.05263158 8.94736842],0
a4,1,0.938552,0.005943,[2 8] ; [ 7 30],[1.91489362 8.08510638] ; [ 7.08510638 29.91489362],0
s3,1,0.973055,0.001141,[3 7] ; [11 25],[3.04347826 6.95652174] ; [10.95652174 25.04347826],0
p4,1,0.975346,0.000955,[4 6] ; [15 22],[4.04255319 5.95744681] ; [14.95744681 22.04255319],0
p3,1,0.98677,0.000275,[3 7] ; [11 26],[2.9787234 7.0212766] ; [11.0212766 25.9787234],0
