Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,206.136786,[500  10] ; [27 31],[473.18661972  36.81338028] ; [53.81338028  4.18661972],1
r1,1,0.0,100.741657,[436  70] ; [18 40],[407.31205674  98.68794326] ; [46.68794326 11.31205674],1
v4,1,0.0,83.229188,[495  13] ; [39 18],[480.12743363  27.87256637] ; [53.87256637  3.12743363],1
p11,1,0.0,31.120529,[396 114] ; [26 33],[378.24253076 131.75746924] ; [43.75746924 15.24253076],1
p9,1,2e-06,22.723305,[405  96] ; [31 27],[390.76207513 110.23792487] ; [45.23792487 12.76207513],1
p2,1,2e-06,22.715461,[403 106] ; [29 28],[388.49469965 120.50530035] ; [43.50530035 13.49469965],1
n6,1,4e-06,21.23565,[418  91] ; [32 25],[404.6819788 104.3180212] ; [45.3180212 11.6819788],1
s6,1,4e-06,21.084177,[320 181] ; [19 39],[303.82647585 197.17352415] ; [35.17352415 22.82647585],1
s8,1,1.4e-05,18.907304,[197 310] ; [ 6 53],[181.83922261 325.16077739] ; [21.16077739 37.83922261],1
a1,1,4.5e-05,16.638538,[ 14 496] ; [ 8 51],[ 19.71880492 490.28119508] ; [ 2.28119508 56.71880492],1
p4,1,0.000148,14.4032,[243 263] ; [13 46],[229.26725664 276.73274336] ; [26.73274336 32.26725664],1
p10,1,0.000152,14.34739,[392 112] ; [32 26],[380.24199288 123.75800712] ; [43.75800712 14.24199288],1
v2,1,0.000324,12.929044,[265 217] ; [17 40],[252.17810761 229.82189239] ; [29.82189239 27.17810761],1
a5,1,0.000418,12.44886,[372 138] ; [30 29],[360.31634446 149.68365554] ; [41.68365554 17.31634446],1
n2,1,0.000443,12.34171,[93 25] ; [14 16],[85.31081081 32.68918919] ; [21.68918919  8.31081081],1
p7,1,0.000475,12.210123,[257 243] ; [15 41],[244.60431655 255.39568345] ; [27.39568345 28.60431655],1
a7,1,0.001022,10.78802,[377 133] ; [31 27],[366.33802817 143.66197183] ; [41.66197183 16.33802817],0
n3,1,0.00103,10.772782,[89 28] ; [13 16],[81.73972603 35.26027397] ; [20.26027397  8.73972603],0
s2,1,0.003635,8.457467,[237 267] ; [16 43],[226.48667851 277.51332149] ; [26.51332149 32.48667851],0
a6,1,0.00385,8.353298,[361 148] ; [31 28],[351.28169014 157.71830986] ; [40.71830986 18.28169014],0
p3,1,0.004551,8.049565,[212 297] ; [13 45],[201.98412698 307.01587302] ; [23.01587302 34.98412698],0
n4,1,0.006207,7.489172,[370 137] ; [33 26],[360.99116608 146.00883392] ; [42.00883392 16.99116608],0
s7,1,0.008207,6.987769,[204 280] ; [14 44],[194.67158672 289.32841328] ; [23.32841328 34.67158672],0
p8,1,0.016006,5.802198,[213 291] ; [15 43],[204.46975089 299.53024911] ; [23.53024911 34.46975089],0
d4,1,0.018423,5.555437,[409  99] ; [39 19],[402.09187279 105.90812721] ; [45.90812721 12.09187279],0
u2,1,0.020696,5.352209,[84 70] ; [ 7 17],[78.73033708 75.26966292] ; [12.26966292 11.73033708],0
d5,1,0.022265,5.224943,[410  99] ; [40 19],[403.25704225 105.74295775] ; [46.74295775 12.25704225],0
u1,1,0.024914,5.02987,[ 82 428] ; [ 3 56],[ 76.18629174 433.81370826] ; [ 8.81370826 50.18629174],0
s3,1,0.031028,4.651403,[278 224] ; [23 34],[270.30769231 231.69230769] ; [30.69230769 26.30769231],0
p1,1,0.040786,4.184894,[ 27 480] ; [ 7 51],[ 30.50973451 476.49026549] ; [ 3.49026549 54.50973451],0
n5,1,0.045127,4.01389,[361 145] ; [34 24],[354.37943262 151.62056738] ; [40.62056738 17.37943262],0
a2,1,0.047709,3.920205,[118 392] ; [ 7 52],[112.03866432 397.96133568] ; [12.96133568 46.03866432],0
v1,1,0.055162,3.677194,[239 254] ; [20 37],[232.15818182 260.84181818] ; [26.84181818 30.15818182],0
b5,1,0.056593,3.634514,[316 194] ; [29 30],[309.22671353 200.77328647] ; [35.77328647 23.22671353],0
u3,1,0.080239,3.060049,[91 64] ; [10 15],[86.97222222 68.02777778] ; [14.02777778 10.97222222],0
a3,1,0.096221,2.767096,[353 156] ; [34 24],[347.41269841 161.58730159] ; [39.58730159 18.41269841],0
v3,1,0.101817,2.676846,[186 296] ; [16 42],[180.3037037 301.6962963] ; [21.6962963 36.3037037],0
s1,1,0.128722,2.30785,[ 15 486] ; [ 4 55],[ 16.99821429 484.00178571] ; [ 2.00178571 56.99821429],0
d3,1,0.179413,1.80248,[338 171] ; [34 25],[333.35915493 175.64084507] ; [38.64084507 20.35915493],0
b2,1,0.262454,1.255768,[ 96 204] ; [13 18],[ 98.79154079 201.20845921] ; [10.20845921 20.79154079],0
b3,1,0.262454,1.255768,[ 96 204] ; [13 18],[ 98.79154079 201.20845921] ; [10.20845921 20.79154079],0
b1,1,0.269968,1.21691,[179 331] ; [25 34],[182.84710018 327.15289982] ; [21.15289982 37.84710018],0
s5,1,0.298014,1.083058,[140 352] ; [13 46],[136.61705989 355.38294011] ; [16.38294011 42.61705989],0
d2,1,0.345938,0.888302,[234 274] ; [30 27],[237.36637168 270.63362832] ; [26.63362832 30.36637168],0
d1,1,0.369648,0.804848,[282 228] ; [29 30],[278.75219684 231.24780316] ; [32.24780316 26.75219684],0
a4,1,0.370808,0.800955,[215 293] ; [21 37],[211.81625442 296.18374558] ; [24.18374558 33.81625442],0
p5,1,0.40175,0.703083,[ 30 475] ; [ 5 52],[ 31.45017794 473.54982206] ; [ 3.54982206 53.45017794],0
b4,1,0.619535,0.246521,[294 216] ; [36 23],[295.78207381 214.21792619] ; [34.21792619 24.78207381],0
s4,1,0.679216,0.171009,[ 79 427] ; [ 8 51],[ 77.91504425 428.08495575] ; [ 9.08495575 49.91504425],0
n1,1,0.898631,0.016228,[44 72] ; [11 19],[43.69863014 72.30136986] ; [11.30136986 18.69863014],0
