Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000798,11.244975,[26 28] ; [ 6 34],[18.38297872 35.61702128] ; [13.61702128 26.38297872],1
s6,1,0.019397,5.465348,[41 14] ; [24 22],[35.3960396 19.6039604] ; [29.6039604 16.3960396],0
b1,1,0.023085,5.162086,[21 34] ; [28 18],[26.68316832 28.31683168] ; [22.31683168 23.68316832],0
s4,1,0.051677,3.786196,[16 39] ; [ 6 40],[11.98019802 43.01980198] ; [10.01980198 35.98019802],0
p6,1,0.05251,3.759441,[17 35] ; [23 21],[21.66666667 30.33333333] ; [18.33333333 25.66666667],0
a2,1,0.087093,2.927297,[ 7 48] ; [12 34],[10.34653465 44.65346535] ; [ 8.65346535 37.34653465],0
n1,1,0.106345,2.60771,[6 8] ; [1 8],[4.26086957 9.73913043] ; [2.73913043 6.26086957],0
a1,1,0.143047,2.144876,[ 5 50] ; [ 1 45],[ 3.26732673 51.73267327] ; [ 2.73267327 43.26732673],0
a5,1,0.194092,1.686281,[38 17] ; [37  9],[40.84158416 14.15841584] ; [34.15841584 11.84158416],0
p8,1,0.221155,1.496862,[33 22] ; [22 24],[29.95049505 25.04950495] ; [25.04950495 20.95049505],0
p5,1,0.223997,1.478578,[ 6 49] ; [ 2 44],[ 4.35643564 50.64356436] ; [ 3.64356436 42.35643564],0
n2,1,0.241696,1.370677,[11  3] ; [5 4],[9.73913043 4.26086957] ; [6.26086957 2.73913043],0
r1,1,0.274089,1.196169,[37 17] ; [36 10],[39.42 14.58] ; [33.58 12.42],0
b5,1,0.276741,1.183023,[30 25] ; [30 16],[32.67326733 22.32673267] ; [27.32673267 18.67326733],0
p11,1,0.293376,1.104065,[34 21] ; [33 13],[36.48514851 18.51485149] ; [30.51485149 15.48514851],0
v2,1,0.310957,1.026605,[22 28] ; [25 21],[24.47916667 25.52083333] ; [22.52083333 23.47916667],0
u3,1,0.329114,0.952381,[17  4] ; [10  5],[15.75  5.25] ; [11.25  3.75],0
s7,1,0.364164,0.823482,[19 32] ; [20 23],[21.15957447 29.84042553] ; [17.84042553 25.15957447],0
d5,1,0.364764,0.821425,[40 15] ; [37  9],[41.93069307 13.06930693] ; [35.06930693 10.93069307],0
p1,1,0.384088,0.757578,[ 9 44] ; [ 5 41],[ 7.49494949 45.50505051] ; [ 6.50505051 39.49494949],0
s2,1,0.433897,0.612368,[27 28] ; [19 27],[25.04950495 29.95049505] ; [20.95049505 25.04950495],0
a8,1,0.45973,0.546551,[ 1 50] ; [ 2 41],[ 1.62765957 49.37234043] ; [ 1.37234043 41.62765957],0
