Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,49.885866,[11 76] ; [45 21],[31.84313725 55.15686275] ; [24.15686275 41.84313725],1
d5,1,0.0,38.633681,[47 41] ; [65  1],[64. 24.] ; [48. 18.],1
d3,1,0.0,36.239521,[29 59] ; [54 12],[47.42857143 40.57142857] ; [35.57142857 30.42857143],1
v2,1,2.7e-05,17.59572,[26 61] ; [40 22],[38.53691275 48.46308725] ; [27.46308725 34.53691275],1
a3,1,3.9e-05,16.934047,[42 46] ; [53 13],[54.28571429 33.71428571] ; [40.71428571 25.28571429],1
a5,1,6.8e-05,15.855136,[37 51] ; [49 17],[49.14285714 38.85714286] ; [36.85714286 29.14285714],1
v3,1,0.000132,14.611235,[15 72] ; [29 34],[25.52 61.48] ; [18.48 44.52],1
a4,1,0.000246,13.441202,[17 71] ; [31 35],[27.42857143 60.57142857] ; [20.57142857 45.42857143],1
s8,1,0.011587,6.373064,[24 64] ; [31 35],[31.42857143 56.57142857] ; [23.57142857 42.42857143],0
s2,1,0.016711,5.726454,[31 57] ; [36 30],[38.28571429 49.71428571] ; [28.71428571 37.28571429],0
a2,1,0.023471,5.133333,[ 4 84] ; [10 56],[ 8. 80.] ; [ 6. 60.],0
v1,1,0.025973,4.957809,[30 56] ; [33 29],[36.60810811 49.39189189] ; [26.39189189 35.60810811],0
s5,1,0.055263,3.674136,[15 68] ; [20 43],[19.89726027 63.10273973] ; [15.10273973 47.89726027],0
p6,1,0.055866,3.656052,[26 61] ; [28 34],[31.53020134 55.46979866] ; [22.46979866 39.53020134],0
a8,1,0.063121,3.453421,[12 72] ; [ 3 59],[ 8.63013699 75.36986301] ; [ 6.36986301 55.63013699],0
s6,1,0.065468,3.393153,[44 41] ; [44 22],[49.53642384 35.46357616] ; [38.46357616 27.53642384],0
b4,1,0.067137,3.351661,[50 38] ; [47 19],[55.42857143 32.57142857] ; [41.57142857 24.42857143],0
p4,1,0.075129,3.167257,[40 48] ; [39 26],[45.4379085 42.5620915] ; [33.5620915 31.4379085],0
r2,1,0.078497,3.095748,[63 22] ; [55  9],[67.31543624 17.68456376] ; [50.68456376 13.31543624],0
u1,1,0.117942,2.444444,[ 2 86] ; [ 5 61],[ 4. 84.] ; [ 3. 63.],0
u3,1,0.127562,2.321923,[17 28] ; [8 5],[19.39655172 25.60344828] ; [5.60344828 7.39655172],0
n4,1,0.161989,1.955556,[56 32] ; [49 17],[60. 28.] ; [45. 21.],0
p3,1,0.190893,1.710714,[34 54] ; [32 33],[37.96078431 50.03921569] ; [28.03921569 36.96078431],0
a7,1,0.214889,1.53818,[50 38] ; [44 22],[53.71428571 34.28571429] ; [40.28571429 25.71428571],0
n3,1,0.253364,1.304659,[25  6] ; [14  7],[23.25  7.75] ; [15.75  5.25],0
s7,1,0.302024,1.065235,[31 53] ; [29 35],[34.05405405 49.94594595] ; [25.94594595 38.05405405],0
r3,1,0.310305,1.029375,[76 11] ; [61  5],[77.90196078  9.09803922] ; [59.09803922  6.90196078],0
s4,1,0.311779,1.023126,[19 69] ; [10 56],[16.57142857 71.42857143] ; [12.42857143 53.57142857],0
s3,1,0.336113,0.9252,[38 49] ; [34 32],[40.94117647 46.05882353] ; [31.05882353 34.94117647],0
r4,1,0.336967,0.921935,[52 36] ; [44 22],[54.85714286 33.14285714] ; [41.14285714 24.85714286],0
a6,1,0.346196,0.887352,[48 40] ; [41 25],[50.85714286 37.14285714] ; [38.14285714 27.85714286],0
p7,1,0.438574,0.60001,[48 36] ; [33 32],[45.66442953 38.33557047] ; [35.33557047 29.66442953],0
p5,1,0.508631,0.436882,[ 9 78] ; [ 9 56],[10.30263158 76.69736842] ; [ 7.69736842 57.30263158],0
v4,1,0.524135,0.405749,[76 10] ; [56 10],[74.68421053 11.31578947] ; [57.31578947  8.68421053],0
p9,1,0.53028,0.393855,[74 14] ; [57  8],[75.34640523 12.65359477] ; [55.65359477  9.34640523],0
p12,1,0.555506,0.347546,[ 6 81] ; [ 3 62],[ 5.15131579 81.84868421] ; [ 3.84868421 61.15131579],0
n5,1,0.573767,0.31642,[61 26] ; [49 17],[62.54901961 24.45098039] ; [47.45098039 18.54901961],0
p8,1,0.630402,0.231516,[44 44] ; [29 34],[42.54304636 45.45695364] ; [30.45695364 32.54304636],0
p10,1,0.631755,0.229688,[68 17] ; [54 11],[69.13333333 15.86666667] ; [52.86666667 12.13333333],0
a1,1,0.636914,0.222801,[ 5 83] ; [ 5 61],[ 5.71428571 82.28571429] ; [ 4.28571429 61.71428571],0
s1,1,0.643661,0.213986,[ 4 84] ; [ 2 63],[ 3.45098039 84.54901961] ; [ 2.54901961 62.45098039],0
b5,1,0.666723,0.185459,[53 35] ; [42 24],[54.28571429 33.71428571] ; [40.71428571 25.28571429],0
b2,1,0.692356,0.156546,[16 38] ; [15 30],[16.90909091 37.09090909] ; [14.09090909 30.90909091],0
b3,1,0.692356,0.156546,[16 38] ; [15 30],[16.90909091 37.09090909] ; [14.09090909 30.90909091],0
n1,1,0.721212,0.127334,[12 18] ; [ 7 13],[11.4 18.6] ; [ 7.6 12.4],0
p1,1,0.771348,0.084455,[ 8 79] ; [ 7 59],[ 8.52941176 78.47058824] ; [ 6.47058824 59.52941176],0
p2,1,0.860191,0.031022,[69 18] ; [50 14],[68.56291391 18.43708609] ; [50.43708609 13.56291391],0
u2,1,0.915095,0.011367,[24 22] ; [7 6],[24.16949153 21.83050847] ; [6.83050847 6.16949153],0
n2,1,0.917804,0.01065,[24  7] ; [16  5],[23.84615385  7.15384615] ; [16.15384615  4.84615385],0
n6,1,0.96472,0.001956,[72 16] ; [53 12],[71.89542484 16.10457516] ; [53.10457516 11.89542484],0
b1,1,1.0,0.0,[32 56] ; [24 42],[32. 56.] ; [24. 42.],0
