Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,38.105092,[ 71 103] ; [88 25],[96.39721254 77.60278746] ; [62.60278746 50.39721254],1
p5,1,0.0,31.349134,[ 13 160] ; [38 76],[ 30.74216028 142.25783972] ; [20.25783972 93.74216028],1
s6,1,0.0,26.845266,[103  69] ; [99 13],[122.33802817  49.66197183] ; [79.66197183 32.33802817],1
s7,1,1e-06,23.839682,[80 85] ; [85 24],[99.36131387 65.63868613] ; [65.63868613 43.36131387],1
s8,1,2e-06,22.713028,[77 96] ; [82 30],[96.51578947 76.48421053] ; [62.48421053 49.51578947],1
s3,1,4.4e-05,16.680471,[85 87] ; [82 29],[101.49823322  70.50176678] ; [65.50176678 45.49823322],1
p4,1,7.8e-05,15.609801,[98 74] ; [90 23],[113.45964912  58.54035088] ; [74.54035088 38.45964912],1
p8,1,8.3e-05,15.491114,[90 80] ; [86 27],[105.72438163  64.27561837] ; [70.27561837 42.72438163],1
s4,1,0.001285,10.3645,[ 13 161] ; [23 90],[ 21.82578397 152.17421603] ; [14.17421603 98.82578397],0
n6,1,0.002353,9.251229,[148  26] ; [107   4],[155.68421053  18.31578947] ; [99.31578947 11.68421053],0
p7,1,0.002467,9.165032,[112  58] ; [93 20],[123.14487633  46.85512367] ; [81.85512367 31.14487633],0
p3,1,0.00891,6.840772,[92 80] ; [78 35],[102.59649123  69.40350877] ; [67.40350877 45.59649123],0
p12,1,0.012513,6.23669,[ 18 155] ; [24 90],[ 25.31707317 147.68292683] ; [16.68292683 97.31707317],0
a5,1,0.012626,6.220741,[130  44] ; [99 15],[138.35416667  35.64583333] ; [90.64583333 23.35416667],0
r4,1,0.019779,5.431254,[157  17] ; [111   3],[161.91666667  12.08333333] ; [106.08333333   7.91666667],0
r1,1,0.025606,4.982421,[140  34] ; [102  11],[146.71777003  27.28222997] ; [95.28222997 17.71777003],0
p1,1,0.03358,4.515965,[ 16 158] ; [20 93],[ 21.82578397 152.17421603] ; [14.17421603 98.82578397],0
p10,1,0.038948,4.263141,[158  15] ; [111   3],[162.14982578  10.85017422] ; [106.85017422   7.14982578],0
p6,1,0.047073,3.942777,[ 64 106] ; [56 57],[72.08480565 97.91519435] ; [47.91519435 65.08480565],0
b5,1,0.067485,3.343164,[106  68] ; [57 57],[98.47916667 75.52083333] ; [64.52083333 49.47916667],0
a8,1,0.100405,2.699091,[ 24 131] ; [ 9 96],[ 19.67307692 135.32692308] ; [13.32692308 91.67307692],0
u3,1,0.11652,2.463481,[20 22] ; [15  7],[22.96875 19.03125] ; [12.03125  9.96875],0
u1,1,0.129821,2.294647,[ 30 144] ; [28 86],[ 35.04166667 138.95833333] ; [22.95833333 91.04166667],0
v4,1,0.169007,1.89173,[168   6] ; [112   1],[169.75609756   4.24390244] ; [110.24390244   2.75609756],0
n2,1,0.185065,1.756475,[22 11] ; [19  4],[24.16071429  8.83928571] ; [16.83928571  6.16071429],0
a1,1,0.198022,1.656902,[ 11 163] ; [ 12 102],[ 13.89583333 160.10416667] ; [  9.10416667 104.89583333],0
v2,1,0.203093,1.619989,[132  37] ; [96 18],[136.15547703  32.84452297] ; [91.84452297 22.15547703],0
a3,1,0.25605,1.28999,[131  42] ; [92 21],[134.89160839  38.10839161] ; [88.10839161 24.89160839],0
n5,1,0.264992,1.242487,[144  30] ; [99 14],[147.32404181  26.67595819] ; [95.67595819 17.32404181],0
b2,1,0.27021,1.215681,[47 71] ; [30 32],[50.47777778 67.52222222] ; [26.52222222 35.47777778],0
b3,1,0.27021,1.215681,[47 71] ; [30 32],[50.47777778 67.52222222] ; [26.52222222 35.47777778],0
