Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,101.388484,[320   9] ; [23 20],[303.35215054  25.64784946] ; [39.64784946  3.35215054],1
a8,1,0.167243,1.907487,[ 36 267] ; [ 2 40],[ 33.37391304 269.62608696] ; [ 4.62608696 37.37391304],0
p3,1,0.184595,1.760237,[142 189] ; [15 31],[137.84350133 193.15649867] ; [19.15649867 26.84350133],0
s6,1,0.267884,1.227549,[172 151] ; [20 25],[168.52173913 154.47826087] ; [23.47826087 21.52173913],0
p12,1,0.337803,0.918751,[ 18 310] ; [ 1 45],[ 16.6631016 311.3368984] ; [ 2.3368984 43.6631016],0
s5,1,0.42097,0.647607,[ 74 246] ; [ 8 37],[ 71.89041096 248.10958904] ; [10.10958904 34.89041096],0
a1,1,0.445078,0.583155,[  8 323] ; [ 2 44],[  8.77984085 322.22015915] ; [ 1.22015915 44.77984085],0
s2,1,0.445184,0.582883,[ 98 229] ; [11 34],[ 95.81451613 231.18548387] ; [13.18548387 31.81451613],0
u1,1,0.469373,0.523453,[ 41 290] ; [ 4 42],[ 39.50928382 291.49071618] ; [ 5.49071618 40.50928382],0
p5,1,0.552008,0.353733,[ 21 309] ; [ 4 42],[ 21.94148936 308.05851064] ; [ 3.05851064 42.94148936],0
p1,1,0.670997,0.180439,[ 23 307] ; [ 4 42],[ 23.69680851 306.30319149] ; [ 3.30319149 42.69680851],0
b4,1,0.701717,0.146692,[204 127] ; [27 19],[202.81432361 128.18567639] ; [28.18567639 17.81432361],0
u2,1,0.703882,0.144464,[60 59] ; [13 15],[59.0952381 59.9047619] ; [13.9047619 14.0952381],0
n1,1,0.707285,0.141004,[17 49] ; [ 6 14],[17.65116279 48.34883721] ; [ 5.34883721 14.65116279],0
n3,1,0.892114,0.018395,[52 16] ; [15  5],[51.77272727 16.22727273] ; [15.22727273  4.77272727],0
s4,1,0.892179,0.018373,[ 41 284] ; [ 6 39],[ 41.28378378 283.71621622] ; [ 5.71621622 39.28378378],0
b5,1,0.978636,0.000717,[208 123] ; [29 17],[208.08222812 122.91777188] ; [28.91777188 17.08222812],0
