Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.004275,8.163064,[ 8 29] ; [25 23],[14.36470588 22.63529412] ; [18.63529412 29.36470588],0
d5,1,0.01824,5.572929,[15 22] ; [33 17],[20.4137931 16.5862069] ; [27.5862069 22.4137931],0
d1,1,0.018908,5.509991,[ 8 29] ; [23 27],[13.18390805 23.81609195] ; [17.81609195 32.18390805],0
u3,1,0.02846,4.8,[ 2 18] ; [ 8 12],[ 5. 15.] ; [ 5. 15.],0
v3,1,0.029732,4.724714,[ 3 34] ; [13 36],[ 6.88372093 30.11627907] ; [ 9.11627907 39.88372093],0
v4,1,0.041365,4.160982,[16 21] ; [32 17],[20.65116279 16.34883721] ; [27.34883721 21.65116279],0
s5,1,0.071411,3.250297,[ 1 36] ; [ 7 43],[ 3.40229885 33.59770115] ; [ 4.59770115 45.40229885],0
p5,1,0.116684,2.461278,[ 1 35] ; [ 6 43],[ 2.96470588 33.03529412] ; [ 4.03529412 44.96470588],0
p10,1,0.143665,2.138262,[14 21] ; [27 21],[17.28915663 17.71084337] ; [23.71084337 24.28915663],0
s3,1,0.159864,1.97551,[ 6 29] ; [15 34],[ 8.75 26.25] ; [12.25 36.75],0
a6,1,0.190068,1.717087,[14 23] ; [26 24],[17.01149425 19.98850575] ; [22.98850575 27.01149425],0
n1,1,0.190137,1.716559,[ 6 15] ; [11 12],[ 8.11363636 12.88636364] ; [ 8.88636364 14.11363636],0
d3,1,0.199183,1.648353,[13 24] ; [24 25],[15.91860465 21.08139535] ; [21.08139535 27.91860465],0
a3,1,0.199503,1.646011,[17 19] ; [30 19],[19.90588235 16.09411765] ; [27.09411765 21.90588235],0
b1,1,0.230157,1.439891,[24 13] ; [26 24],[21.26436782 15.73563218] ; [28.73563218 21.26436782],0
s8,1,0.230516,1.437673,[ 5 32] ; [ 3 47],[ 3.40229885 33.59770115] ; [ 4.59770115 45.40229885],0
r3,1,0.27416,1.195812,[19 17] ; [20 29],[16.51764706 19.48235294] ; [22.48235294 26.51764706],0
n3,1,0.287094,1.133201,[12  9] ; [ 9 13],[10.25581395 10.74418605] ; [10.74418605 11.25581395],0
p6,1,0.364781,0.821368,[ 4 31] ; [ 9 39],[ 5.48192771 29.51807229] ; [ 7.51807229 40.48192771],0
p1,1,0.376246,0.78293,[ 3 34] ; [ 7 42],[ 4.30232558 32.69767442] ; [ 5.69767442 43.30232558],0
s2,1,0.378948,0.774111,[ 4 32] ; [ 9 41],[ 5.44186047 30.55813953] ; [ 7.55813953 42.44186047],0
n5,1,0.379701,0.771671,[21 16] ; [33 17],[22.96551724 14.03448276] ; [31.03448276 18.96551724],0
a4,1,0.383512,0.759415,[11 26] ; [19 30],[12.90697674 24.09302326] ; [17.09302326 31.90697674],0
n4,1,0.386902,0.748655,[18 19] ; [29 21],[19.98850575 17.01149425] ; [27.01149425 22.98850575],0
a1,1,0.394306,0.725621,[ 3 34] ; [ 7 43],[ 4.25287356 32.74712644] ; [ 5.74712644 44.25287356],0
s7,1,0.398341,0.71333,[ 5 27] ; [11 36],[ 6.48101266 25.51898734] ; [ 9.51898734 37.48101266],0
p11,1,0.446468,0.579602,[14 23] ; [23 27],[15.73563218 21.26436782] ; [21.26436782 28.73563218],0
p9,1,0.4708,0.520097,[16 18] ; [27 22],[17.61445783 16.38554217] ; [25.38554217 23.61445783],0
u2,1,0.507335,0.43956,[ 6 14] ; [ 8 12],[ 7. 13.] ; [ 7. 13.],0
a5,1,0.532506,0.389606,[16 21] ; [25 25],[17.43678161 19.56321839] ; [23.56321839 26.43678161],0
p2,1,0.543384,0.369303,[19 18] ; [21 26],[17.61904762 19.38095238] ; [22.38095238 24.61904762],0
b4,1,0.56397,0.332878,[23 14] ; [28 22],[21.68965517 15.31034483] ; [29.31034483 20.68965517],0
p8,1,0.570056,0.322589,[ 9 27] ; [15 34],[10.16470588 25.83529412] ; [13.83529412 35.16470588],0
p3,1,0.581155,0.304371,[ 7 29] ; [12 37],[ 8.04705882 27.95294118] ; [10.95294118 38.04705882],0
b3,1,0.589515,0.291102,[ 8 15] ; [11 15],[ 8.91836735 14.08163265] ; [10.08163265 15.91836735],0
b2,1,0.589515,0.291102,[ 8 15] ; [11 15],[ 8.91836735 14.08163265] ; [10.08163265 15.91836735],0
a2,1,0.658121,0.195815,[ 4 33] ; [ 7 43],[ 4.67816092 32.32183908] ; [ 6.32183908 43.67816092],0
b5,1,0.667106,0.185006,[18 19] ; [22 28],[17.01149425 19.98850575] ; [22.98850575 27.01149425],0
r1,1,0.700378,0.148079,[11 26] ; [13 37],[10.20689655 26.79310345] ; [13.79310345 36.20689655],0
n2,1,0.740923,0.109317,[12  9] ; [12 11],[11.45454545  9.54545455] ; [12.54545455 10.45454545],0
a7,1,0.780338,0.077773,[17 20] ; [24 25],[17.63953488 19.36046512] ; [23.36046512 25.63953488],0
d4,1,0.868352,0.027474,[22 15] ; [30 19],[22.37209302 14.62790698] ; [29.62790698 19.37209302],0
s4,1,0.902288,0.015073,[ 4 33] ; [ 5 45],[ 3.82758621 33.17241379] ; [ 5.17241379 44.82758621],0
s1,1,0.902288,0.015073,[ 4 33] ; [ 5 45],[ 3.82758621 33.17241379] ; [ 5.17241379 44.82758621],0
u1,1,0.90622,0.013879,[ 2 35] ; [ 3 47],[ 2.12643678 34.87356322] ; [ 2.87356322 47.12643678],0
