Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-05,19.485483,[156 127] ; [58 11],[172.05113636 110.94886364] ; [41.94886364 27.05113636],1
s2,1,0.000131,14.630744,[114 173] ; [45 24],[128.18258427 158.81741573] ; [30.81741573 38.18258427],1
s3,1,0.001512,10.063963,[133 151] ; [47 22],[144.81586402 139.18413598] ; [35.18413598 33.81586402],0
s5,1,0.001689,9.860428,[ 76 207] ; [30 34],[ 86.44956772 196.55043228] ; [19.55043228 44.44956772],0
b3,1,0.003653,8.448688,[ 63 105] ; [ 4 30],[ 55.72277228 112.27722772] ; [11.27722772 22.72277228],0
b2,1,0.003653,8.448688,[ 63 105] ; [ 4 30],[ 55.72277228 112.27722772] ; [11.27722772 22.72277228],0
s7,1,0.010865,6.487221,[115 161] ; [40 28],[124.36046512 151.63953488] ; [30.63953488 37.36046512],0
s1,1,0.012854,6.189052,[  7 280] ; [ 6 63],[ 10.48033708 276.51966292] ; [ 2.51966292 66.48033708],0
a8,1,0.013125,6.152117,[ 37 226] ; [ 2 64],[ 31.17629179 231.82370821] ; [ 7.82370821 58.17629179],0
n4,1,0.013902,6.050573,[223  66] ; [44 26],[214.93871866  74.06128134] ; [52.06128134 17.93871866],0
u3,1,0.069382,3.297586,[39 55] ; [16 10],[43.08333333 50.91666667] ; [11.91666667 14.08333333],0
n3,1,0.07523,3.165055,[57 28] ; [19  3],[60.37383178 24.62616822] ; [15.62616822  6.37383178],0
v4,1,0.12955,2.297892,[264  23] ; [68  2],[266.90196078  20.09803922] ; [65.09803922  4.90196078],0
p5,1,0.145031,2.123755,[ 28 259] ; [ 3 67],[ 24.92156863 262.07843137] ; [ 6.07843137 63.92156863],0
d3,1,0.147118,2.10188,[182 106] ; [50 19],[187.15966387 100.84033613] ; [44.84033613 24.15966387],0
p11,1,0.17127,1.871791,[221  68] ; [48 22],[216.54874652  72.45125348] ; [52.45125348 17.54874652],0
b5,1,0.183132,1.772022,[152 137] ; [43 27],[156.97771588 132.02228412] ; [38.02228412 31.97771588],0
r3,1,0.243537,1.360004,[266  21] ; [61  8],[263.62078652  23.37921348] ; [63.37921348  5.62078652],0
p2,1,0.289435,1.122246,[226  61] ; [51 19],[222.68627451  64.31372549] ; [54.31372549 15.68627451],0
b1,1,0.308572,1.036777,[114 175] ; [23 47],[110.28690808 178.71309192] ; [26.71309192 43.28690808],0
p6,1,0.366421,0.815766,[ 82 203] ; [24 46],[ 85.09859155 199.90140845] ; [20.90140845 49.09859155],0
p9,1,0.40166,0.703352,[220  62] ; [57 12],[222.54700855  59.45299145] ; [54.45299145 14.54700855],0
u2,1,0.407051,0.687398,[42 52] ; [14 12],[43.86666667 50.13333333] ; [12.13333333 13.86666667],0
d5,1,0.409843,0.679256,[223  66] ; [50 19],[220.38268156  68.61731844] ; [52.61731844 16.38268156],0
