Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.150788,[16 27] ; [50 10],[27.55339806 15.44660194] ; [38.44660194 21.55339806],1
a5,1,0.009637,6.700724,[15 28] ; [37 24],[21.5 21.5] ; [30.5 30.5],0
u3,1,0.04567,3.993711,[11 13] ; [ 4 18],[ 7.82608696 16.17391304] ; [ 7.17391304 14.82608696],0
n6,1,0.061404,3.499045,[20 23] ; [39 21],[24.63106796 18.36893204] ; [34.36893204 25.63106796],0
a4,1,0.068083,3.328653,[ 8 35] ; [21 39],[12.10679612 30.89320388] ; [16.89320388 43.10679612],0
n2,1,0.06827,3.324123,[ 7 10] ; [18  8],[9.88372093 7.11627907] ; [15.11627907 10.88372093],0
s5,1,0.068484,3.318986,[ 9 33] ; [ 5 53],[ 5.88 36.12] ; [ 8.12 49.88],0
a3,1,0.087049,2.928116,[19 23] ; [38 23],[23.24271845 18.75728155] ; [33.75728155 27.24271845],0
n1,1,0.09155,2.846906,[ 3 14] ; [11 15],[ 5.53488372 11.46511628] ; [ 8.46511628 17.53488372],0
d2,1,0.092899,2.823408,[13 30] ; [28 32],[17.11650485 25.88349515] ; [23.88349515 36.11650485],0
a1,1,0.149357,2.078802,[ 2 41] ; [ 8 53],[ 4.13461538 38.86538462] ; [ 5.86538462 55.13461538],0
s7,1,0.177169,1.821209,[ 9 32] ; [20 38],[12.01010101 28.98989899] ; [16.98989899 41.01010101],0
a7,1,0.184872,1.758019,[24 19] ; [26 35],[20.67307692 22.32692308] ; [29.32692308 31.67307692],0
u1,1,0.206019,1.599187,[ 1 42] ; [ 5 56],[ 2.48076923 40.51923077] ; [ 3.51923077 57.48076923],0
n3,1,0.233664,1.418416,[8 9] ; [17  9],[9.88372093 7.11627907] ; [15.11627907 10.88372093],0
a6,1,0.353737,0.860007,[20 23] ; [34 27],[22.32692308 20.67307692] ; [31.67307692 29.32692308],0
b3,1,0.354867,0.855978,[ 6 17] ; [15 25],[ 7.66666667 15.33333333] ; [13.33333333 26.66666667],0
b2,1,0.354867,0.855978,[ 6 17] ; [15 25],[ 7.66666667 15.33333333] ; [13.33333333 26.66666667],0
v2,1,0.361133,0.833948,[13 30] ; [23 36],[15.17647059 27.82352941] ; [20.82352941 38.17647059],0
v3,1,0.366308,0.81615,[ 6 36] ; [13 48],[ 7.74757282 34.25242718] ; [11.25242718 49.74757282],0
p8,1,0.381375,0.766266,[15 26] ; [17 43],[12.99009901 28.00990099] ; [19.00990099 40.99009901],0
v1,1,0.388267,0.744361,[16 26] ; [17 40],[14. 28.] ; [19. 38.],0
s2,1,0.409667,0.679768,[16 27] ; [18 43],[14.05769231 28.94230769] ; [19.94230769 41.05769231],0
p3,1,0.440172,0.595833,[11 31] ; [20 40],[12.76470588 29.23529412] ; [18.23529412 41.76470588],0
