Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,43.408089,[33 91] ; [69 28],[57.23076923 66.76923077] ; [44.76923077 52.23076923],1
s2,1,0.0,36.370031,[40 92] ; [72 31],[62.9106383 69.0893617] ; [49.0893617 53.9106383],1
s6,1,1e-06,24.765209,[68 63] ; [87 18],[86.03813559 44.96186441] ; [68.96186441 36.03813559],1
s3,1,2e-06,22.471197,[57 73] ; [77 26],[74.7639485 55.2360515] ; [59.2360515 43.7639485],1
a3,1,0.000377,12.643036,[80 52] ; [86 19],[92.4556962 39.5443038] ; [73.5443038 31.4556962],1
p9,1,0.001183,10.517014,[101  31] ; [96  8],[110.18644068  21.81355932] ; [86.81355932 17.18644068],0
d2,1,0.001752,9.792842,[53 78] ; [64 41],[64.94491525 66.05508475] ; [52.05508475 52.94491525],0
v3,1,0.002755,8.962963,[45 83] ; [53 43],[56. 72.] ; [42. 54.],0
d1,1,0.002763,8.957978,[65 67] ; [72 33],[76.30379747 55.69620253] ; [60.69620253 44.30379747],0
p12,1,0.004032,8.269212,[  3 129] ; [12 93],[  8.35443038 123.64556962] ; [ 6.64556962 98.35443038],0
b3,1,0.006162,7.502402,[16 56] ; [33 43],[23.83783784 48.16216216] ; [25.16216216 50.83783784],0
b2,1,0.006162,7.502402,[16 56] ; [33 43],[23.83783784 48.16216216] ; [25.16216216 50.83783784],0
r4,1,0.006251,7.476593,[113  19] ; [101   4],[119.18987342  12.81012658] ; [94.81012658 10.18987342],0
v4,1,0.006268,7.471571,[120  12] ; [104   1],[124.75949367   7.24050633] ; [99.24050633  5.75949367],0
a2,1,0.007493,7.150926,[ 22 110] ; [33 72],[ 30.63291139 101.36708861] ; [24.36708861 80.63291139],0
r1,1,0.022178,5.2318,[96 35] ; [89 15],[103.12765957  27.87234043] ; [81.87234043 22.12765957],0
p10,1,0.043309,4.083318,[102  30] ; [91 13],[107.94915254  24.05084746] ; [85.05084746 18.94915254],0
a5,1,0.055719,3.660447,[94 38] ; [86 19],[100.25316456  31.74683544] ; [79.74683544 25.25316456],0
u1,1,0.064052,3.429226,[ 19 113] ; [25 80],[ 24.50632911 107.49367089] ; [19.49367089 85.50632911],0
r3,1,0.073501,3.203055,[119  13] ; [101   4],[122.53164557   9.46835443] ; [97.46835443  7.53164557],0
r2,1,0.075682,3.155264,[121  11] ; [102   3],[124.20253165   7.79746835] ; [98.79746835  6.20253165],0
p2,1,0.09401,2.804324,[104  27] ; [92 13],[108.79661017  22.20338983] ; [87.20338983 17.79661017],0
s5,1,0.108567,2.574963,[36 94] ; [38 63],[41.64502165 88.35497835] ; [32.35497835 68.64502165],0
u3,1,0.132193,2.266555,[28 24] ; [14  5],[30.76056338 21.23943662] ; [11.23943662  7.76056338],0
a6,1,0.163653,1.94014,[87 45] ; [78 27],[91.89873418 40.10126582] ; [73.10126582 31.89873418],0
p11,1,0.165134,1.926568,[101  31] ; [88 17],[105.26582278  26.73417722] ; [83.73417722 21.26582278],0
a7,1,0.187034,1.740831,[96 36] ; [68 37],[91.34177215 40.65822785] ; [72.65822785 32.34177215],0
v1,1,0.223786,1.479927,[68 61] ; [59 38],[72.49115044 56.50884956] ; [54.50884956 42.49115044],0
n2,1,0.249177,1.327915,[17  4] ; [13  7],[15.36585366  5.63414634] ; [14.63414634  5.36585366],0
u2,1,0.25004,1.32308,[26 25] ; [12  6],[28.08695652 22.91304348] ; [9.91304348 8.08695652],0
v2,1,0.2531,1.30611,[70 59] ; [60 37],[74.20353982 54.79646018] ; [55.79646018 41.20353982],0
n5,1,0.256982,1.284942,[97 35] ; [83 21],[100.6779661  31.3220339] ; [79.3220339 24.6779661],0
d4,1,0.327511,0.958716,[104  28] ; [88 17],[106.93670886  25.06329114] ; [85.06329114 19.93670886],0
n4,1,0.356419,0.850473,[100  32] ; [84 20],[102.91525424  29.08474576] ; [81.08474576 22.91525424],0
n3,1,0.386862,0.748782,[18  3] ; [15  5],[16.90243902  4.09756098] ; [16.09756098  3.90243902],0
d5,1,0.421648,0.645718,[108  24] ; [90 15],[110.27848101  21.72151899] ; [87.72151899 17.27848101],0
n6,1,0.42507,0.636256,[107  24] ; [89 15],[109.25957447  21.74042553] ; [86.74042553 17.25957447],0
n1,1,0.443986,0.585958,[ 7 14] ; [ 9 11],[ 8.19512195 12.80487805] ; [ 7.80487805 12.19512195],0
p5,1,0.484462,0.488803,[ 13 119] ; [13 89],[ 14.66666667 117.33333333] ; [11.33333333 90.66666667],0
p8,1,0.589062,0.291812,[67 65] ; [57 48],[69.06329114 62.93670886] ; [54.93670886 50.06329114],0
b4,1,0.674377,0.176525,[79 53] ; [60 45],[77.41772152 54.58227848] ; [61.58227848 43.41772152],0
a1,1,0.693498,0.155324,[  5 127] ; [  3 102],[  4.4556962 127.5443038] ; [  3.5443038 101.4556962],0
a4,1,0.718373,0.130057,[56 76] ; [47 58],[57.36708861 74.63291139] ; [45.63291139 59.36708861],0
a8,1,0.724264,0.124443,[ 13 107] ; [12 85],[ 13.82488479 106.17511521] ; [11.17511521 85.82488479],0
p7,1,0.787774,0.07247,[86 46] ; [66 38],[85.01694915 46.98305085] ; [66.98305085 37.01694915],0
b1,1,0.807861,0.05914,[52 80] ; [43 62],[52.91139241 79.08860759] ; [42.08860759 62.91139241],0
