Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-05,16.448038,[57 19] ; [44 55],[43.86285714 32.13714286] ; [57.13714286 41.86285714],1
p3,1,0.001505,10.072167,[43 37] ; [30 69],[32.62569832 47.37430168] ; [40.37430168 58.62569832],0
s4,1,0.007839,7.069888,[ 9 71] ; [27 72],[16.08938547 63.91061453] ; [19.91061453 79.08938547],0
p11,1,0.013719,6.073896,[67 13] ; [67 32],[59.88826816 20.11173184] ; [74.11173184 24.88826816],0
p10,1,0.050575,3.822297,[70  8] ; [78 21],[65.22033898 12.77966102] ; [82.77966102 16.22033898],0
b1,1,0.061098,3.507333,[18 62] ; [35 64],[23.68715084 56.31284916] ; [29.31284916 69.68715084],0
p4,1,0.084789,2.970634,[41 39] ; [38 61],[35.30726257 44.69273743] ; [43.69273743 55.30726257],0
u1,1,0.088354,2.904118,[ 5 75] ; [14 85],[ 8.49162011 71.50837989] ; [10.50837989 88.49162011],0
d2,1,0.094951,2.788371,[25 55] ; [43 56],[30.39106145 49.60893855] ; [37.60893855 61.39106145],0
b3,1,0.095882,2.772747,[11 34] ; [21 31],[14.84536082 30.15463918] ; [17.15463918 34.84536082],0
b2,1,0.095882,2.772747,[11 34] ; [21 31],[14.84536082 30.15463918] ; [17.15463918 34.84536082],0
p12,1,0.0976,2.744338,[ 7 73] ; [ 3 96],[ 4.46927374 75.53072626] ; [ 5.53072626 93.46927374],0
a7,1,0.099049,2.720787,[67 13] ; [72 26],[62.47191011 17.52808989] ; [76.52808989 21.47191011],0
p2,1,0.106611,2.603747,[68 10] ; [77 22],[63.89830508 14.10169492] ; [81.10169492 17.89830508],0
p5,1,0.111772,2.528987,[ 8 71] ; [ 4 94],[ 5.3559322 73.6440678] ; [ 6.6440678 91.3559322],0
u2,1,0.117722,2.447368,[16 15] ; [22  9],[19. 12.] ; [19. 12.],0
d5,1,0.12781,2.318906,[65 15] ; [70 28],[60.6741573 19.3258427] ; [74.3258427 23.6741573],0
p6,1,0.132091,2.267758,[26 51] ; [23 75],[21.56 55.44] ; [27.44 70.56],0
u3,1,0.132569,2.262162,[15 15] ; [22 10],[17.90322581 12.09677419] ; [19.09677419 12.90322581],0
s1,1,0.146661,2.106643,[ 5 75] ; [ 2 97],[ 3.12849162 76.87150838] ; [ 3.87150838 95.12849162],0
r4,1,0.168759,1.893929,[72  8] ; [82 17],[68.82681564 11.17318436] ; [85.17318436 13.82681564],0
v3,1,0.187992,1.733286,[24 52] ; [21 72],[20.23668639 55.76331361] ; [24.76331361 68.23668639],0
b5,1,0.207687,1.58748,[46 34] ; [66 33],[50.05586592 29.94413408] ; [61.94413408 37.05586592],0
s2,1,0.217446,1.52115,[31 48] ; [48 51],[35.06179775 43.93820225] ; [43.93820225 55.06179775],0
a5,1,0.224303,1.476628,[57 23] ; [62 37],[53.18435754 26.81564246] ; [65.81564246 33.18435754],0
a6,1,0.226313,1.463882,[48 32] ; [68 31],[51.84357542 28.15642458] ; [64.15642458 34.84357542],0
r1,1,0.263578,1.249866,[63 17] ; [70 28],[59.7752809 20.2247191] ; [73.2247191 24.7752809],0
a2,1,0.263608,1.249709,[ 9 71] ; [17 82],[11.62011173 68.37988827] ; [14.37988827 84.62011173],0
a4,1,0.275823,1.187556,[26 54] ; [40 59],[29.4972067 50.5027933] ; [36.5027933 62.4972067],0
s3,1,0.296026,1.092013,[36 42] ; [53 45],[39.44318182 38.55681818] ; [49.55681818 48.44318182],0
v2,1,0.325335,0.967378,[36 41] ; [50 42],[39.18343195 37.81656805] ; [46.81656805 45.18343195],0
s7,1,0.37522,0.786304,[32 47] ; [33 64],[29.17613636 49.82386364] ; [35.82386364 61.17613636],0
a3,1,0.397455,0.716014,[49 31] ; [66 32],[51.68539326 28.31460674] ; [63.31460674 34.68539326],0
d4,1,0.405421,0.692188,[65 15] ; [85 14],[67.03910615 12.96089385] ; [82.96089385 16.03910615],0
p1,1,0.434057,0.611943,[ 8 69] ; [ 7 92],[ 6.5625 70.4375] ; [ 8.4375 90.5625],0
a8,1,0.522124,0.409695,[ 5 66] ; [ 9 82],[ 6.13580247 64.86419753] ; [ 7.86419753 83.13580247],0
d3,1,0.564454,0.332051,[61 19] ; [71 27],[59.3258427 20.6741573] ; [72.6741573 25.3258427],0
v1,1,0.565473,0.330316,[33 44] ; [37 59],[31.15606936 45.84393064] ; [38.84393064 57.15606936],0
n6,1,0.575085,0.314248,[55 24] ; [65 34],[53.25842697 25.74157303] ; [66.74157303 32.25842697],0
n3,1,0.656128,0.198261,[15  4] ; [22  8],[14.34693878  4.65306122] ; [22.65306122  7.34693878],0
n2,1,0.715446,0.132898,[13  6] ; [19 11],[12.40816327  6.59183673] ; [19.59183673 10.40816327],0
v4,1,0.725213,0.123552,[74  5] ; [93  5],[74.53672316  4.46327684] ; [92.46327684  5.53672316],0
r3,1,0.728282,0.120695,[75  5] ; [94  5],[75.53072626  4.46927374] ; [93.46927374  5.53072626],0
d1,1,0.741325,0.108966,[44 36] ; [52 47],[42.90502793 37.09497207] ; [53.09497207 45.90502793],0
a1,1,0.758703,0.094363,[ 4 76] ; [ 6 93],[ 4.46927374 75.53072626] ; [ 5.53072626 93.46927374],0
n1,1,0.813008,0.055955,[ 5 14] ; [ 7 23],[ 4.65306122 14.34693878] ; [ 7.34693878 22.65306122],0
n4,1,0.822055,0.050581,[31 49] ; [40 59],[31.73184358 48.26815642] ; [39.26815642 59.73184358],0
s5,1,0.823496,0.049752,[23 53] ; [29 62],[23.66467066 52.33532934] ; [28.33532934 62.66467066],0
r2,1,0.848098,0.03669,[73  5] ; [91  7],[72.68181818  5.31818182] ; [91.31818182  6.68181818],0
b4,1,0.934323,0.006791,[48 32] ; [60 39],[48.26815642 31.73184358] ; [59.73184358 39.26815642],0
s8,1,0.960088,0.002504,[31 49] ; [38 61],[30.83798883 49.16201117] ; [38.16201117 60.83798883],0
s6,1,0.991581,0.000111,[48 30] ; [61 38],[48.03389831 29.96610169] ; [60.96610169 38.03389831],0
