Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,24.161896,[55 31] ; [24 65],[38.82285714 47.17714286] ; [40.17714286 48.82285714],1
v3,1,0.000674,11.560256,[42 44] ; [23 71],[31.05555556 54.94444444] ; [33.94444444 60.05555556],1
p4,1,0.000808,11.22234,[56 31] ; [38 58],[44.68852459 42.31147541] ; [49.31147541 46.68852459],1
p10,1,0.001106,10.640633,[73 13] ; [61 35],[63.31868132 22.68131868] ; [70.68131868 25.31868132],0
p7,1,0.00156,10.006907,[60 23] ; [46 48],[49.70621469 33.29378531] ; [56.29378531 37.70621469],0
r4,1,0.003658,8.446141,[77 10] ; [69 28],[69.0326087 17.9673913] ; [76.9673913 20.0326087],0
r3,1,0.005464,7.719191,[82  4] ; [78 17],[76.02209945  9.97790055] ; [83.97790055 11.02209945],0
n4,1,0.005762,7.623182,[77 10] ; [70 27],[69.50543478 17.49456522] ; [77.49456522 19.50543478],0
p9,1,0.006082,7.525971,[73 13] ; [64 31],[65.09392265 20.90607735] ; [71.90607735 23.09392265],0
r2,1,0.008737,6.875737,[81  5] ; [78 18],[75.13186813 10.86813187] ; [83.86813187 12.13186813],0
p5,1,0.01099,6.466862,[17 68] ; [ 7 90],[11.20879121 73.79120879] ; [12.79120879 84.20879121],0
p3,1,0.015577,5.850019,[44 43] ; [32 65],[35.93478261 51.06521739] ; [40.06521739 56.93478261],0
n1,1,0.016502,5.74855,[11  6] ; [ 9 22],[7.08333333 9.91666667] ; [12.91666667 18.08333333],0
n3,1,0.021369,5.296453,[14  3] ; [15 16],[10.27083333  6.72916667] ; [18.72916667 12.27083333],0
v4,1,0.034616,4.464026,[81  5] ; [81 15],[76.54945055  9.45054945] ; [85.45054945 10.54945055],0
b4,1,0.068927,3.308399,[45 42] ; [63 34],[51.06521739 35.93478261] ; [56.93478261 40.06521739],0
d4,1,0.086729,2.934062,[61 26] ; [55 40],[55.45054945 31.54945055] ; [60.54945055 34.45054945],0
p2,1,0.087385,2.921893,[72 15] ; [70 27],[67.14130435 19.85869565] ; [74.85869565 22.14130435],0
s6,1,0.109189,2.565924,[60 26] ; [56 40],[54.81318681 31.18681319] ; [61.18681319 34.81318681],0
b1,1,0.132986,2.257292,[30 57] ; [44 53],[34.98913043 52.01086957] ; [39.01086957 57.98913043],0
a3,1,0.150172,2.070505,[45 40] ; [41 56],[40.16483516 44.83516484] ; [45.83516484 51.16483516],0
