Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,112.762719,[335   2] ; [15 10],[325.82872928  11.17127072] ; [24.17127072  0.82872928],1
r1,1,0.0,77.196184,[298  38] ; [ 7 21],[281.53846154  54.46153846] ; [23.46153846  4.53846154],1
v4,1,0.0,75.008243,[333   4] ; [18  9],[324.96428571  12.03571429] ; [26.03571429  0.96428571],1
r3,1,2e-06,22.912423,[326   9] ; [22  6],[321.15702479  13.84297521] ; [26.84297521  1.15702479],1
a7,1,5.3e-05,16.343831,[251  84] ; [11 17],[241.79063361  93.20936639] ; [20.20936639  7.79063361],1
n6,1,0.000549,11.943048,[312  23] ; [20  7],[307.23756906  27.76243094] ; [24.76243094  2.23756906],1
v1,1,0.011803,6.340214,[208 120] ; [10 16],[201.98870056 126.01129944] ; [16.01129944  9.98870056],0
n3,1,0.012035,6.305649,[46 16] ; [5 8],[42.16 19.84] ; [8.84 4.16],0
d4,1,0.018877,5.512904,[291  42] ; [20  8],[286.87811634  46.12188366] ; [24.12188366  3.87811634],0
p8,1,0.020564,5.363412,[193 138] ; [10 18],[187.16713092 143.83286908] ; [15.83286908 12.16713092],0
s5,1,0.021722,5.267877,[162 160] ; [ 7 19],[156.37356322 165.62643678] ; [12.62643678 13.37356322],0
d1,1,0.02492,5.02942,[227 110] ; [13 15],[221.5890411 115.4109589] ; [18.4109589  9.5890411],0
d5,1,0.028118,4.820815,[281  53] ; [19  9],[276.79558011  57.20441989] ; [23.20441989  4.79558011],0
p4,1,0.028156,4.818515,[234 100] ; [14 14],[228.81767956 105.18232044] ; [19.18232044  8.81767956],0
n1,1,0.029337,4.747703,[29 31] ; [ 2 11],[25.47945205 34.52054795] ; [5.52054795 7.47945205],0
p10,1,0.030344,4.689713,[297  37] ; [21  7],[293.40331492  40.59668508] ; [24.59668508  3.40331492],0
p9,1,0.035809,4.406196,[302  30] ; [22  6],[298.8  33.2] ; [25.2  2.8],0
a2,1,0.03686,4.356892,[ 98 239] ; [ 3 25],[ 93.25205479 243.74794521] ; [ 7.74794521 20.25205479],0
s6,1,0.038777,4.270614,[292  38] ; [21  7],[288.51955307  41.48044693] ; [24.48044693  3.51955307],0
u1,1,0.043194,4.087786,[ 80 257] ; [ 2 26],[ 75.70958904 261.29041096] ; [ 6.29041096 21.70958904],0
d3,1,0.045715,3.992074,[239  95] ; [15 13],[234.35359116  99.64640884] ; [19.64640884  8.35359116],0
u3,1,0.045906,3.985025,[48 24] ; [2 5],[45.56962025 26.43037975] ; [4.43037975 2.56962025],0
a5,1,0.046947,3.947273,[260  76] ; [17 11],[255.69230769  80.30769231] ; [21.30769231  6.69230769],0
