Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,102.774389,[131  24] ; [ 9 59],[97.30941704 57.69058296] ; [42.69058296 25.30941704],1
p11,1,0.0,36.832001,[126  29] ; [28 41],[106.5625  48.4375] ; [47.4375 21.5625],1
p2,1,4e-06,21.387931,[113  42] ; [28 41],[97.56696429 57.43303571] ; [43.43303571 25.56696429],1
r3,1,8e-06,19.872852,[142  12] ; [47 21],[131.10810811  22.89189189] ; [57.89189189 10.10810811],1
r4,1,2e-05,18.158766,[129  26] ; [39 30],[116.25  38.75] ; [51.75 17.25],1
v1,1,7.6e-05,15.644345,[71 81] ; [13 56],[57.77375566 94.22624434] ; [26.22624434 42.77375566],1
v4,1,0.000238,13.501359,[140  15] ; [49 20],[130.78125  24.21875] ; [58.21875 10.78125],1
n6,1,0.0003,13.071379,[122  33] ; [38 31],[110.71428571  44.28571429] ; [49.28571429 19.71428571],1
p8,1,0.001349,10.27369,[ 43 111] ; [ 6 63],[ 33.83856502 120.16143498] ; [15.16143498 53.83856502],0
s6,1,0.008859,6.850987,[73 80] ; [20 49],[64.09459459 88.90540541] ; [28.90540541 40.09459459],0
r2,1,0.01013,6.611901,[142  13] ; [54 14],[136.23318386  18.76681614] ; [59.76681614  8.23318386],0
b1,1,0.020041,5.40833,[ 49 106] ; [33 36],[56.74107143 98.25892857] ; [25.25892857 43.74107143],0
s2,1,0.02098,5.328458,[ 45 107] ; [10 57],[ 38.17351598 113.82648402] ; [16.82648402 50.17351598],0
b5,1,0.024224,5.078554,[99 56] ; [33 36],[91.33928571 63.66071429] ; [40.66071429 28.33928571],0
s3,1,0.02445,5.062402,[58 95] ; [15 52],[ 50.76818182 102.23181818] ; [22.23181818 44.76818182],0
p6,1,0.030222,4.696601,[ 19 136] ; [ 2 65],[ 14.66216216 140.33783784] ; [ 6.33783784 60.66216216],0
n2,1,0.035059,4.442308,[34 10] ; [18 15],[29.71428571 14.28571429] ; [22.28571429 10.71428571],0
u2,1,0.055319,3.672451,[40 32] ; [10 19],[35.64356436 36.35643564] ; [14.35643564 14.64356436],0
p12,1,0.062932,3.458371,[ 12 143] ; [ 1 68],[  8.99553571 146.00446429] ; [ 4.00446429 64.99553571],0
a1,1,0.063719,3.437846,[  6 149] ; [ 7 62],[  8.99553571 146.00446429] ; [ 4.00446429 64.99553571],0
n3,1,0.12203,2.391065,[31 13] ; [17 15],[27.78947368 16.21052632] ; [20.21052632 11.78947368],0
s1,1,0.124444,2.360481,[  3 150] ; [ 4 64],[  4.84615385 148.15384615] ; [ 2.15384615 65.84615385],0
d2,1,0.139102,2.187864,[55 99] ; [31 36],[59.92760181 94.07239819] ; [26.07239819 40.92760181],0
p5,1,0.144882,2.125325,[  9 146] ; [ 1 68],[  6.91964286 148.08035714] ; [ 3.08035714 65.91964286],0
d3,1,0.170359,1.879778,[96 59] ; [36 33],[91.33928571 63.66071429] ; [40.66071429 28.33928571],0
n5,1,0.230701,1.436534,[100  54] ; [39 30],[95.99103139 58.00896861] ; [43.00896861 25.99103139],0
p3,1,0.239201,1.385297,[ 41 114] ; [13 55],[ 37.53363229 117.46636771] ; [16.46636771 51.53363229],0
a2,1,0.241053,1.374425,[ 18 137] ; [12 57],[ 20.75892857 134.24107143] ; [ 9.24107143 59.75892857],0
v2,1,0.261864,1.258876,[66 79] ; [25 42],[62.24056604 82.75943396] ; [28.75943396 38.24056604],0
b4,1,0.271216,1.210584,[96 59] ; [48 21],[99.64285714 55.35714286] ; [44.35714286 24.64285714],0
a5,1,0.289054,1.124021,[97 58] ; [38 31],[93.41517857 61.58482143] ; [41.58482143 27.41517857],0
s5,1,0.318181,0.996407,[ 27 117] ; [ 9 59],[ 24.45283019 119.54716981] ; [11.54716981 56.45283019],0
n1,1,0.340254,0.909476,[17 27] ; [ 9 23],[15.05263158 28.94736842] ; [10.94736842 21.05263158],0
a8,1,0.341129,0.906184,[ 15 132] ; [ 4 61],[ 13.1745283 133.8254717] ; [ 5.8254717 59.1745283],0
p1,1,0.350577,0.871368,[ 12 143] ; [ 8 61],[ 13.83928571 141.16071429] ; [ 6.16071429 62.83928571],0
a7,1,0.351697,0.867326,[110  45] ; [44 24],[107.04035874  47.95964126] ; [46.95964126 21.04035874],0
d5,1,0.459432,0.547277,[107  48] ; [51 18],[109.33035714  45.66964286] ; [48.66964286 20.33035714],0
u3,1,0.469685,0.522717,[38 34] ; [13 16],[36.35643564 35.64356436] ; [14.64356436 14.35643564],0
a3,1,0.495977,0.463535,[83 71] ; [40 28],[85.32432432 68.67567568] ; [37.67567568 30.32432432],0
u1,1,0.551206,0.355162,[ 12 143] ; [ 7 62],[ 13.14732143 141.85267857] ; [ 5.85267857 63.14732143],0
a6,1,0.560679,0.33853,[105  50] ; [44 25],[103.10267857  51.89732143] ; [45.89732143 23.10267857],0
d4,1,0.589322,0.291404,[117  38] ; [49 19],[115.38116592  39.61883408] ; [50.61883408 17.38116592],0
