Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.85365,[24 41] ; [99 17],[44.17127072 20.82872928] ; [78.82872928 37.17127072],1
n6,1,0.000502,12.107428,[40 25] ; [98 18],[49.55801105 15.44198895] ; [88.44198895 27.55801105],1
p4,1,0.000594,11.796174,[20 45] ; [66 49],[31.05555556 33.94444444] ; [54.94444444 60.05555556],1
p3,1,0.001448,10.143588,[15 51] ; [54 62],[25.02197802 40.97802198] ; [43.97802198 72.02197802],0
p7,1,0.001906,9.637515,[27 36] ; [75 37],[36.72 26.28] ; [65.28 46.72],0
a8,1,0.003602,8.474295,[ 2 61] ; [20 87],[ 8.15294118 54.84705882] ; [13.84705882 93.15294118],0
p5,1,0.005643,7.661062,[ 1 65] ; [16 98],[ 6.23333333 59.76666667] ; [ 10.76666667 103.23333333],0
p6,1,0.007415,7.169497,[12 51] ; [44 70],[19.93220339 43.06779661] ; [36.06779661 77.93220339],0
p11,1,0.007446,7.162007,[39 27] ; [91 26],[46.8852459 19.1147541] ; [83.1147541 33.8852459],0
v1,1,0.015789,5.826264,[21 42] ; [60 55],[28.66853933 34.33146067] ; [52.33146067 62.66853933],0
p8,1,0.018576,5.541042,[21 44] ; [58 57],[28.52777778 36.47222222] ; [50.47222222 64.52777778],0
p10,1,0.020938,5.331947,[38 25] ; [89 27],[44.69832402 18.30167598] ; [82.30167598 33.69832402],0
s7,1,0.046173,3.975254,[18 43] ; [50 61],[24.11627907 36.88372093] ; [43.88372093 67.11627907],0
n1,1,0.081652,3.031708,[ 6 16] ; [14 13],[ 8.97959184 13.02040816] ; [11.02040816 15.97959184],0
u3,1,0.093094,2.820036,[27  9] ; [33 24],[23.22580645 12.77419355] ; [36.77419355 20.22580645],0
p1,1,0.093574,2.811781,[ 3 63] ; [ 14 102],[ 6.16483516 59.83516484] ; [ 10.83516484 105.16483516],0
s6,1,0.096162,2.768079,[36 29] ; [78 37],[41.16666667 23.83333333] ; [72.83333333 42.16666667],0
s3,1,0.099234,2.717809,[34 32] ; [73 41],[39.23333333 26.76666667] ; [67.76666667 46.23333333],0
s8,1,0.100898,2.691288,[18 48] ; [46 71],[23.08196721 42.91803279] ; [40.91803279 76.08196721],0
p9,1,0.10218,2.671191,[41 22] ; [88 27],[45.65730337 17.34269663] ; [83.34269663 31.65730337],0
v3,1,0.105088,2.626585,[15 45] ; [42 71],[19.76878613 40.23121387] ; [37.23121387 75.76878613],0
b3,1,0.123392,2.373732,[ 3 22] ; [19 51],[ 5.78947368 19.21052632] ; [16.21052632 53.78947368],0
b2,1,0.123392,2.373732,[ 3 22] ; [19 51],[ 5.78947368 19.21052632] ; [16.21052632 53.78947368],0
p2,1,0.125479,2.347566,[45 21] ; [91 25],[49.31868132 16.68131868] ; [86.68131868 29.31868132],0
s5,1,0.138005,2.200064,[13 51] ; [34 77],[17.18857143 46.81142857] ; [29.81142857 81.18857143],0
b5,1,0.141377,2.162906,[44 22] ; [65 52],[39.31147541 26.68852459] ; [69.68852459 47.31147541],0
b1,1,0.149469,2.077664,[20 46] ; [48 69],[24.52459016 41.47540984] ; [43.47540984 73.52459016],0
u1,1,0.221082,1.497335,[ 1 65] ; [  6 111],[ 2.52459016 63.47540984] ; [  4.47540984 112.52459016],0
p12,1,0.223828,1.479657,[ 1 64] ; [  6 110],[ 2.51381215 62.48618785] ; [  4.48618785 111.51381215],0
n2,1,0.230046,1.440576,[13  8] ; [21  6],[14.875  6.125] ; [19.125  7.875],0
s2,1,0.249755,1.324675,[28 38] ; [59 56],[31.72375691 34.27624309] ; [55.27624309 59.72375691],0
a3,1,0.286144,1.137677,[29 37] ; [60 55],[32.45303867 33.54696133] ; [56.54696133 58.45303867],0
a4,1,0.291581,1.112306,[11 55] ; [27 89],[13.78021978 52.21978022] ; [24.21978022 91.78021978],0
a7,1,0.297346,1.086059,[48 18] ; [75 40],[44.85082873 21.14917127] ; [78.14917127 36.85082873],0
r3,1,0.299816,1.075012,[59  6] ; [109   6],[60.66666667  4.33333333] ; [107.33333333   7.66666667],0
u2,1,0.363229,0.826699,[23 12] ; [32 25],[20.92391304 14.07608696] ; [34.07608696 22.92391304],0
d4,1,0.369961,0.803795,[51 14] ; [84 32],[48.48066298 16.51933702] ; [86.51933702 29.48066298],0
s4,1,0.392102,0.732413,[13 53] ; [17 98],[10.93922652 55.06077348] ; [19.06077348 95.93922652],0
d5,1,0.394136,0.726142,[44 22] ; [85 32],[46.52459016 19.47540984] ; [82.47540984 34.52459016],0
b4,1,0.451548,0.566762,[41 25] ; [66 51],[38.59016393 27.40983607] ; [68.40983607 48.59016393],0
n3,1,0.468475,0.525571,[16  6] ; [17 10],[14.81632653  7.18367347] ; [18.18367347  8.81632653],0
d2,1,0.490531,0.475362,[13 53] ; [28 88],[14.86813187 51.13186813] ; [26.13186813 89.86813187],0
r2,1,0.513034,0.427874,[61  5] ; [110   6],[62.01098901  3.98901099] ; [108.98901099   7.01098901],0
a6,1,0.626134,0.23734,[38 28] ; [63 54],[36.42622951 29.57377049] ; [64.57377049 52.42622951],0
a1,1,0.641213,0.217159,[ 1 65] ; [  3 114],[ 1.44262295 64.55737705] ; [  2.55737705 114.44262295],0
r4,1,0.644967,0.212304,[59  7] ; [107  10],[59.86885246  6.13114754] ; [106.13114754  10.86885246],0
d3,1,0.7426,0.107855,[40 26] ; [68 49],[38.95081967 27.04918033] ; [69.04918033 47.95081967],0
v2,1,0.906565,0.013776,[29 33] ; [52 57],[29.36842105 32.63157895] ; [51.63157895 57.36842105],0
d1,1,0.937915,0.006067,[25 41] ; [45 72],[25.24590164 40.75409836] ; [44.75409836 72.24590164],0
v4,1,0.963016,0.00215,[61  4] ; [110   7],[61.07142857  3.92857143] ; [109.92857143   7.07142857],0
s1,1,0.997115,1.3e-05,[ 4 61] ; [  7 107],[ 3.99441341 61.00558659] ; [  7.00558659 106.99441341],0
