Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,174.100367,[180  76] ; [ 32 221],[106.62475442 149.37524558] ; [105.37524558 147.62475442],1
d5,1,0.0,135.309232,[253   6] ; [136 117],[196.77929688  62.22070312] ; [192.22070312  60.77929688],1
d3,1,0.0,129.208308,[234  25] ; [108 143],[173.68235294  85.31764706] ; [168.31764706  82.68235294],1
d4,1,0.0,127.469793,[253   4] ; [144 109],[200.05686275  56.94313725] ; [196.94313725  56.05686275],1
a2,1,0.0,74.834717,[ 92 168] ; [ 12 242],[ 52.60700389 207.39299611] ; [ 51.39299611 202.60700389],1
a4,1,0.0,72.625713,[154 105] ; [ 56 195],[106.64705882 152.35294118] ; [103.35294118 147.64705882],1
u1,1,0.0,60.992655,[ 63 197] ; [  3 251],[ 33.38521401 226.61478599] ; [ 32.61478599 221.38521401],1
a5,1,0.0,49.540705,[210  50] ; [130 123],[172.31968811  87.68031189] ; [167.68031189  85.31968811],1
a3,1,0.0,40.513666,[201  58] ; [127 124],[166.57254902  92.42745098] ; [161.42745098  89.57254902],1
r1,1,2.9e-05,17.456163,[218  40] ; [175  79],[198.03515625  59.96484375] ; [194.96484375  59.03515625],1
a6,1,3e-05,17.403824,[199  60] ; [151 102],[177.05078125  81.94921875] ; [172.94921875  80.05078125],1
v2,1,0.000219,13.662376,[145 103] ; [102 142],[124.50406504 123.49593496] ; [122.49593496 121.50406504],1
a7,1,0.00107,10.701507,[205  54] ; [167  85],[188.54794521  70.45205479] ; [183.45205479  68.54794521],0
p4,1,0.004414,8.105015,[144 113] ; [108 141],[127.99209486 129.00790514] ; [124.00790514 124.99209486],0
r3,1,0.036966,4.35196,[245  13] ; [228  25],[238.81409002  19.18590998] ; [234.18590998  18.81409002],0
n2,1,0.039286,4.24845,[42 23] ; [54 13],[47.27272727 17.72727273] ; [48.72727273 18.27272727],0
p10,1,0.06274,3.463431,[198  60] ; [170  75],[188.7554672  69.2445328] ; [179.2445328  65.7554672],0
n4,1,0.064133,3.427136,[194  66] ; [170  83],[184.4834308  75.5165692] ; [179.5165692  73.4834308],0
n6,1,0.076313,3.141726,[211  48] ; [189  63],[202.73972603  56.26027397] ; [197.26027397  54.73972603],0
s7,1,0.080934,3.046053,[ 73 176] ; [ 54 187],[ 64.53673469 184.46326531] ; [ 62.46326531 178.53673469],0
p7,1,0.117684,2.44787,[150 105] ; [126 117],[141.3253012 113.6746988] ; [134.6746988 108.3253012],0
p6,1,0.123595,2.371164,[ 77 176] ; [ 60 187],[ 69.322 183.678] ; [ 67.678 179.322],0
p9,1,0.12439,2.361161,[203  53] ; [180  65],[195.70459082  60.29540918] ; [187.29540918  57.70459082],0
v1,1,0.140891,2.168205,[125 132] ; [104 143],[116.7718254 140.2281746] ; [112.2281746 134.7718254],0
s5,1,0.146562,2.107669,[ 70 183] ; [ 54 191],[ 62.99598394 190.00401606] ; [ 61.00401606 183.99598394],0
s4,1,0.150773,2.064413,[ 33 222] ; [ 44 207],[ 38.80434783 216.19565217] ; [ 38.19565217 212.80434783],0
r4,1,0.195263,1.677457,[232  28] ; [217  37],[227.12062257  32.87937743] ; [221.87937743  32.12062257],0
p2,1,0.199596,1.645325,[206  49] ; [191  60],[200.06916996  54.93083004] ; [196.93083004  54.06916996],0
u2,1,0.222212,1.490028,[33 25] ; [59 66],[29.15846995 28.84153005] ; [62.84153005 62.15846995],0
b2,1,0.248792,1.330075,[49 92] ; [37 94],[44.58088235 96.41911765] ; [41.41911765 89.58088235],0
b3,1,0.248792,1.330075,[49 92] ; [37 94],[44.58088235 96.41911765] ; [41.41911765 89.58088235],0
s2,1,0.250446,1.320813,[ 94 165] ; [ 79 172],[ 87.85686275 171.14313725] ; [ 85.14313725 165.85686275],0
s6,1,0.288682,1.125757,[137 119] ; [120 126],[131.05976096 124.94023904] ; [125.94023904 120.05976096],0
u3,1,0.302353,1.063789,[35 24] ; [64 61],[31.74456522 27.25543478] ; [67.25543478 57.74456522],0
p3,1,0.304565,1.054097,[110 146] ; [ 97 155],[104.31496063 151.68503937] ; [102.68503937 149.31496063],0
p8,1,0.310729,1.027574,[120 134] ; [106 142],[114.35059761 139.64940239] ; [111.64940239 136.35059761],0
p11,1,0.338757,0.91513,[195  65] ; [181  73],[190.19455253  69.80544747] ; [185.80544747  68.19455253],0
b4,1,0.397043,0.717262,[160 100] ; [147 107],[155.29182879 104.70817121] ; [151.70817121 102.29182879],0
s1,1,0.429816,0.623322,[  8 250] ; [ 11 237],[  9.68774704 248.31225296] ; [  9.31225296 238.68774704],0
p12,1,0.436957,0.60426,[ 13 245] ; [  9 239],[ 11.2173913 246.7826087] ; [ 10.7826087 237.2173913],0
v3,1,0.443258,0.587833,[ 85 162] ; [ 77 170],[ 81. 166.] ; [ 81. 166.],0
n1,1,0.504192,0.446101,[21 44] ; [25 41],[22.82442748 42.17557252] ; [23.17557252 42.82442748],0
b1,1,0.510552,0.432936,[ 90 170] ; [ 95 159],[ 93.57976654 166.42023346] ; [ 91.42023346 162.57976654],0
b5,1,0.564278,0.332352,[159 101] ; [149 105],[155.79766537 104.20233463] ; [152.20233463 101.79766537],0
n5,1,0.622407,0.242499,[180  80] ; [168  82],[177.41176471  82.58823529] ; [170.58823529  79.41176471],0
a8,1,0.665686,0.186689,[ 24 207] ; [ 22 217],[ 22.60851064 208.39148936] ; [ 23.39148936 215.60851064],0
v4,1,0.795536,0.067147,[242  17] ; [234  18],[241.26027397  17.73972603] ; [234.73972603  17.26027397],0
a1,1,0.875975,0.024359,[ 12 248] ; [ 11 243],[ 11.63424125 248.36575875] ; [ 11.36575875 242.63424125],0
n3,1,0.913546,0.011787,[46 18] ; [48 18],[46.27692308 17.72307692] ; [47.72307692 18.27692308],0
p5,1,0.937326,0.006183,[ 18 240] ; [ 17 233],[ 17.77559055 240.22440945] ; [ 17.22440945 232.77559055],0
p1,1,0.95874,0.002677,[ 20 239] ; [ 19 231],[ 19.84479371 239.15520629] ; [ 19.15520629 230.84479371],0
s3,1,0.972593,0.00118,[108 148] ; [105 143],[108.19047619 147.80952381] ; [104.80952381 143.19047619],0
