Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.109771,[162  13] ; [41 35],[141.53386454  33.46613546] ; [61.46613546 14.53386454],1
v2,1,0.0,25.46294,[108  60] ; [22 53],[89.87654321 78.12345679] ; [40.12345679 34.87654321],1
r2,1,3e-06,21.588103,[166   7] ; [56 17],[156.12195122  16.87804878] ; [65.87804878  7.12195122],1
a5,1,4e-06,21.3433,[131  44] ; [34 42],[115.03984064  59.96015936] ; [49.96015936 26.03984064],1
v4,1,4e-06,21.0842,[171   4] ; [61 14],[162.4  12.6] ; [69.6  5.4],1
v1,1,6e-06,20.371246,[92 81] ; [16 57],[75.95121951 97.04878049] ; [32.04878049 40.95121951],1
d4,1,4e-05,16.875385,[145  29] ; [45 31],[132.24  41.76] ; [57.76 18.24],1
p11,1,4.5e-05,16.642313,[152  23] ; [49 27],[140.13944223  34.86055777] ; [60.86055777 15.13944223],1
d1,1,9.9e-05,15.157018,[111  64] ; [28 48],[96.9123506 78.0876494] ; [42.0876494 33.9123506],1
d3,1,0.000126,14.70569,[124  51] ; [34 41],[110.6  64.4] ; [47.4 27.6],1
v3,1,0.000325,12.917828,[71 96] ; [14 61],[ 58.65702479 108.34297521] ; [26.34297521 48.65702479],1
p2,1,0.001392,10.216635,[148  27] ; [50 25],[138.6  36.4] ; [59.4 15.6],0
p10,1,0.001684,9.865739,[139  35] ; [45 29],[129.09677419  44.90322581] ; [54.90322581 19.09677419],0
p7,1,0.002974,8.82308,[109  64] ; [32 43],[98.35887097 74.64112903] ; [42.64112903 32.35887097],0
a7,1,0.003395,8.582193,[128  46] ; [41 34],[118.09638554  55.90361446] ; [50.90361446 24.09638554],0
r3,1,0.004792,7.956444,[165   9] ; [63 12],[159.3253012  14.6746988] ; [68.6746988  6.3253012],0
p8,1,0.00936,6.752738,[91 82] ; [26 49],[81.61693548 91.38306452] ; [35.38306452 39.61693548],0
a6,1,0.009497,6.726956,[124  51] ; [41 35],[115.03984064  59.96015936] ; [49.96015936 26.03984064],0
d2,1,0.012048,6.303832,[89 85] ; [25 49],[79.98387097 94.01612903] ; [34.01612903 39.98387097],0
u3,1,0.024445,5.062768,[28 26] ; [ 9 24],[22.96551724 31.03448276] ; [14.03448276 18.96551724],0
a2,1,0.035289,4.431148,[ 38 137] ; [ 8 68],[ 32.07171315 142.92828685] ; [13.92828685 62.07171315],0
a4,1,0.048607,3.888889,[77 98] ; [23 52],[ 70. 105.] ; [30. 45.],0
d5,1,0.052234,3.768273,[135  40] ; [49 26],[128.8  46.2] ; [55.2 19.8],0
s8,1,0.060447,3.525073,[ 44 131] ; [11 65],[ 38.34661355 136.65338645] ; [16.65338645 59.34661355],0
a3,1,0.062362,3.473423,[121  53] ; [43 32],[114.60240964  59.39759036] ; [49.39759036 25.60240964],0
n5,1,0.063898,3.433203,[132  42] ; [49 27],[125.976  48.024] ; [55.024 20.976],0
n4,1,0.076419,3.139457,[136  39] ; [51 25],[130.37848606  44.62151394] ; [56.62151394 19.37848606],0
s4,1,0.091728,2.843778,[ 10 165] ; [ 9 67],[ 13.24701195 161.75298805] ; [ 5.75298805 70.24701195],0
p1,1,0.126968,2.329193,[ 11 164] ; [ 9 66],[ 14. 161.] ; [ 6. 69.],0
b5,1,0.141752,2.158831,[93 82] ; [48 28],[98.30677291 76.69322709] ; [42.69322709 33.30677291],0
u2,1,0.152101,2.05105,[26 27] ; [11 22],[22.80232558 30.19767442] ; [14.19767442 18.80232558],0
p4,1,0.154971,2.022629,[89 85] ; [31 44],[83.85542169 90.14457831] ; [36.14457831 38.85542169],0
p3,1,0.170495,1.878582,[78 96] ; [27 49],[ 73.08 100.92] ; [31.92 44.08],0
p6,1,0.200854,1.636153,[ 52 122] ; [16 57],[ 47.90283401 126.09716599] ; [20.09716599 52.90283401],0
p12,1,0.272278,1.205234,[  7 168] ; [ 1 74],[  5.6 169.4] ; [ 2.4 72.6],0
b1,1,0.282865,1.153275,[ 59 116] ; [31 45],[ 62.74900398 112.25099602] ; [27.25099602 48.74900398],0
u1,1,0.319043,0.992868,[ 24 151] ; [ 7 69],[ 21.61354582 153.38645418] ; [ 9.38645418 66.61354582],0
a1,1,0.350274,0.872463,[  6 169] ; [ 1 75],[  4.88047809 170.11952191] ; [ 2.11952191 73.88047809],0
s5,1,0.389299,0.74113,[ 26 146] ; [ 8 65],[ 23.86938776 148.13061224] ; [10.13061224 62.86938776],0
s1,1,0.390282,0.738064,[  2 172] ; [ 2 74],[  2.784 171.216] ; [ 1.216 74.784],0
p9,1,0.441571,0.592197,[136  38] ; [53 19],[133.68292683  40.31707317] ; [55.31707317 16.68292683],0
p5,1,0.459827,0.546315,[ 11 162] ; [ 3 72],[  9.76612903 163.23387097] ; [ 4.23387097 70.76612903],0
b4,1,0.563984,0.332853,[99 76] ; [40 36],[96.9123506 78.0876494] ; [42.0876494 33.9123506],0
s7,1,0.578119,0.309285,[ 43 125] ; [16 56],[ 41.3 126.7] ; [17.7 54.3],0
n2,1,0.666683,0.185507,[28 12] ; [18  6],[28.75 11.25] ; [17.25  6.75],0
s2,1,0.712244,0.136046,[ 33 140] ; [13 63],[ 31.95983936 141.04016064] ; [14.04016064 61.95983936],0
b3,1,0.764062,0.090091,[46 64] ; [20 25],[46.83870968 63.16129032] ; [19.16129032 25.83870968],0
b2,1,0.764062,0.090091,[46 64] ; [20 25],[46.83870968 63.16129032] ; [19.16129032 25.83870968],0
a8,1,0.791098,0.070164,[ 19 135] ; [ 8 64],[ 18.39823009 135.60176991] ; [ 8.60176991 63.39823009],0
n3,1,0.885841,0.020612,[29 11] ; [17  7],[28.75 11.25] ; [17.25  6.75],0
n1,1,0.945198,0.004725,[13 27] ; [ 8 16],[13.125 26.875] ; [ 7.875 16.125],0
s3,1,0.948197,0.004221,[ 43 131] ; [18 56],[ 42.7983871 131.2016129] ; [18.2016129 55.7983871],0
