Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.004133,8.224219,[5 1] ; [14 40],[1.9 4.1] ; [17.1 36.9],0
p11,1,0.004133,8.224219,[5 1] ; [14 40],[1.9 4.1] ; [17.1 36.9],0
p8,1,0.00816,6.99793,[4 2] ; [10 44],[1.4 4.6] ; [12.6 41.4],0
p10,1,0.024823,5.03616,[5 1] ; [19 34],[2.44067797 3.55932203] ; [21.55932203 31.44067797],0
p9,1,0.030588,4.675914,[5 1] ; [19 32],[2.52631579 3.47368421] ; [21.47368421 29.52631579],0
p4,1,0.030767,4.665909,[4 2] ; [13 40],[1.72881356 4.27118644] ; [15.27118644 37.72881356],0
d2,1,0.032173,4.589253,[5 1] ; [20 33],[2.54237288 3.45762712] ; [22.45762712 30.54237288],0
r1,1,0.052053,3.774069,[4 2] ; [15 39],[1.9 4.1] ; [17.1 36.9],0
p12,1,0.05513,3.678161,[1 5] ; [ 1 53],[0.2 5.8] ; [ 1.8 52.2],0
d3,1,0.070545,3.2703,[5 1] ; [24 30],[2.9 3.1] ; [26.1 27.9],0
s8,1,0.081394,3.036837,[2 4] ; [ 5 49],[0.7 5.3] ; [ 6.3 47.7],0
a6,1,0.085192,2.962963,[5 1] ; [25 29],[3. 3.] ; [27. 27.],0
a5,1,0.101804,2.677049,[5 1] ; [26 28],[3.1 2.9] ; [27.9 26.1],0
p3,1,0.103543,2.650104,[3 3] ; [11 43],[1.4 4.6] ; [12.6 41.4],0
b4,1,0.120507,2.410714,[5 1] ; [27 27],[3.2 2.8] ; [28.8 25.2],0
p7,1,0.122547,2.384457,[3 2] ; [14 38],[1.49122807 3.50877193] ; [15.50877193 36.49122807],0
a2,1,0.128735,2.307692,[2 4] ; [ 6 48],[0.8 5.2] ; [ 7.2 46.8],0
s7,1,0.134481,2.24,[3 3] ; [11 39],[1.5 4.5] ; [12.5 37.5],0
p6,1,0.135509,2.228234,[2 4] ; [ 6 47],[0.81355932 5.18644068] ; [ 7.18644068 45.81355932],0
a4,1,0.142382,2.152022,[4 2] ; [19 34],[2.33898305 3.66101695] ; [20.66101695 32.33898305],0
n2,1,0.144127,2.133333,[4 1] ; [12 15],[2.5 2.5] ; [13.5 13.5],0
a7,1,0.159886,1.975309,[4 2] ; [20 34],[2.4 3.6] ; [21.6 32.4],0
d4,1,0.164691,1.930618,[5 1] ; [29 25],[3.4 2.6] ; [30.6 23.4],0
u1,1,0.166926,1.910331,[1 5] ; [ 2 52],[0.3 5.7] ; [ 2.7 51.3],0
v1,1,0.214429,1.541268,[3 3] ; [14 40],[1.7 4.3] ; [15.3 38.7],0
v2,1,0.259064,1.273752,[2 4] ; [ 8 45],[1.01694915 4.98305085] ; [ 8.98305085 44.01694915],0
n1,1,0.336888,0.922237,[3 2] ; [10 17],[2.03125 2.96875] ; [10.96875 16.03125],0
s6,1,0.389424,0.740741,[2 4] ; [10 44],[1.2 4.8] ; [10.8 43.2],0
s1,1,0.436275,0.606061,[1 5] ; [ 4 50],[0.5 5.5] ; [ 4.5 49.5],0
n6,1,0.453216,0.562596,[3 2] ; [23 31],[2.20338983 2.79661017] ; [23.79661017 30.20338983],0
v4,1,0.490153,0.47619,[4 2] ; [28 26],[3.2 2.8] ; [28.8 25.2],0
u3,1,0.539667,0.376157,[1 1] ; [ 7 17],[0.61538462 1.38461538] ; [ 7.38461538 16.61538462],0
a3,1,0.636375,0.223515,[4 2] ; [30 23],[3.45762712 2.54237288] ; [30.54237288 22.45762712],0
s3,1,0.658925,0.194832,[2 4] ; [13 39],[1.55172414 4.44827586] ; [13.44827586 38.55172414],0
b3,1,0.661746,0.19141,[2 4] ; [15 20],[2.48780488 3.51219512] ; [14.51219512 20.48780488],0
b2,1,0.661746,0.19141,[2 4] ; [15 20],[2.48780488 3.51219512] ; [14.51219512 20.48780488],0
s5,1,0.701123,0.147306,[1 5] ; [ 6 47],[0.71186441 5.28813559] ; [ 6.28813559 46.71186441],0
r2,1,0.711076,0.137205,[4 2] ; [30 21],[3.57894737 2.42105263] ; [30.42105263 20.57894737],0
n4,1,0.725315,0.123457,[4 2] ; [32 22],[3.6 2.4] ; [32.4 21.6],0
b1,1,0.725315,0.123457,[4 2] ; [32 22],[3.6 2.4] ; [32.4 21.6],0
u2,1,0.72701,0.121875,[1 1] ; [ 9 15],[0.76923077 1.23076923] ; [ 9.23076923 14.76923077],0
p2,1,0.728316,0.120664,[3 3] ; [23 31],[2.6 3.4] ; [23.4 30.6],0
p1,1,0.800125,0.064103,[1 5] ; [ 7 47],[0.8 5.2] ; [ 7.2 46.8],0
v3,1,0.829638,0.046296,[1 5] ; [11 43],[1.2 4.8] ; [10.8 43.2],0
b5,1,0.863032,0.029762,[3 3] ; [25 29],[2.8 3.2] ; [25.2 28.8],0
n3,1,0.899963,0.015802,[2 3] ; [10 17],[1.875 3.125] ; [10.125 16.875],0
