Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,5e-06,20.762494,[217 154] ; [ 5 26],[204.88059701 166.11940299] ; [17.11940299 13.88059701],1
p8,1,0.000189,13.939542,[281  89] ; [14 17],[272.19451372  97.80548628] ; [22.80548628  8.19451372],1
p11,1,0.025176,5.011767,[319  52] ; [22  9],[314.7039801  56.2960199] ; [26.2960199  4.7039801],0
b1,1,0.051996,3.775885,[149 222] ; [18 13],[154.12189055 216.87810945] ; [12.87810945 18.12189055],0
