Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,9e-05,15.326385,[21  5] ; [31 53],[12.29090909 13.70909091] ; [39.70909091 44.29090909],1
v4,1,0.43378,0.612681,[25  1] ; [76  7],[24.09174312  1.90825688] ; [76.90825688  6.09174312],0
r2,1,0.441342,0.592792,[25  1] ; [77  7],[24.10909091  1.89090909] ; [77.89090909  6.10909091],0
b1,1,0.475788,0.508503,[10 16] ; [26 58],[ 8.50909091 17.49090909] ; [27.49090909 56.50909091],0
u3,1,0.517636,0.4186,[6 1] ; [20  7],[5.35294118 1.64705882] ; [20.64705882  6.35294118],0
a6,1,0.556746,0.345369,[17  9] ; [60 24],[18.2  7.8] ; [58.8 25.2],0
v2,1,0.597375,0.278973,[15 10] ; [41 35],[13.86138614 11.13861386] ; [42.13861386 33.86138614],0
a3,1,0.614752,0.253313,[19  7] ; [57 27],[17.96363636  8.03636364] ; [58.03636364 25.96363636],0
p2,1,0.640787,0.217714,[20  6] ; [60 23],[19.08256881  6.91743119] ; [60.91743119 22.08256881],0
a2,1,0.651694,0.203771,[ 7 19] ; [19 65],[ 6.14545455 19.85454545] ; [19.85454545 64.14545455],0
r1,1,0.673827,0.177159,[19  7] ; [64 19],[19.79816514  6.20183486] ; [63.20183486 19.79816514],0
r3,1,0.679408,0.170793,[25  1] ; [79  5],[24.58181818  1.41818182] ; [79.41818182  4.58181818],0
n6,1,0.732261,0.117045,[17  8] ; [54 30],[16.28440367  8.71559633] ; [54.71559633 29.28440367],0
d2,1,0.771455,0.084374,[16 10] ; [49 35],[15.36363636 10.63636364] ; [49.63636364 34.36363636],0
p5,1,0.836034,0.042836,[ 1 25] ; [ 4 79],[ 1.19266055 24.80733945] ; [ 3.80733945 79.19266055],0
b4,1,0.885926,0.020581,[16 10] ; [53 31],[16.30909091  9.69090909] ; [52.69090909 31.30909091],0
b5,1,0.895451,0.017268,[18  8] ; [57 27],[17.72727273  8.27272727] ; [57.27272727 26.72727273],0
d3,1,0.917001,0.01086,[24  2] ; [77  7],[23.87272727  2.12727273] ; [77.12727273  6.87272727],0
v3,1,0.943559,0.005012,[ 7 18] ; [21 56],[ 6.8627451 18.1372549] ; [21.1372549 55.8627451],0
