Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.364064,[ 11 110] ; [14 17],[ 19.90131579 101.09868421] ; [ 5.09868421 25.90131579],1
p11,1,0.021925,5.25172,[58 63] ; [22  9],[63.68421053 57.31578947] ; [16.31578947 14.68421053],0
p4,1,0.118724,2.434077,[24 96] ; [10 20],[27.2 92.8] ; [ 6.8 23.2],0
b1,1,0.355236,0.854664,[59 62] ; [18 13],[61.29605263 59.70394737] ; [15.70394737 15.29605263],0
