Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.005409,7.737197,[24 32] ; [33 14],[30.99029126 25.00970874] ; [26.00970874 20.99029126],0
p10,1,0.007332,7.1898,[34 22] ; [39  7],[40.07843137 15.92156863] ; [32.92156863 13.07843137],0
p9,1,0.020504,5.368505,[38 18] ; [41  6],[42.95145631 13.04854369] ; [36.04854369 10.95145631],0
a8,1,0.042505,4.114967,[ 2 49] ; [ 7 36],[ 4.88297872 46.11702128] ; [ 4.11702128 38.88297872],0
p7,1,0.053329,3.733576,[29 25] ; [32 12],[33.6122449 20.3877551] ; [27.3877551 16.6122449],0
p6,1,0.078581,3.093999,[10 44] ; [15 29],[13.7755102 40.2244898] ; [11.2244898 32.7755102],0
p1,1,0.080364,3.057523,[ 6 49] ; [ 1 46],[ 3.7745098 51.2254902] ; [ 3.2254902 43.7745098],0
v2,1,0.146713,2.106101,[23 29] ; [26 18],[26.54166667 25.45833333] ; [22.45833333 21.54166667],0
d3,1,0.183482,1.769193,[37 19] ; [25 22],[33.70873786 22.29126214] ; [28.29126214 18.70873786],0
v4,1,0.223997,1.478578,[49  6] ; [44  2],[50.64356436  4.35643564] ; [42.35643564  3.64356436],0
p4,1,0.232506,1.425466,[25 31] ; [26 20],[28. 28.] ; [23. 23.],0
s6,1,0.234086,1.415859,[28 28] ; [29 18],[30.99029126 25.00970874] ; [26.00970874 20.99029126],0
r4,1,0.235219,1.409019,[47  9] ; [35 12],[44.58252427 11.41747573] ; [37.41747573  9.58252427],0
s3,1,0.237904,1.392971,[27 29] ; [27 18],[29.94059406 26.05940594] ; [24.05940594 20.94059406],0
a5,1,0.285785,1.139373,[39 17] ; [28 19],[36.42718447 19.57281553] ; [30.57281553 16.42718447],0
u3,1,0.298488,1.080935,[16  5] ; [9 6],[14.58333333  6.41666667] ; [10.41666667  4.58333333],0
b4,1,0.325345,0.967338,[34 22] ; [24 23],[31.53398058 24.46601942] ; [26.46601942 20.53398058],0
d4,1,0.330716,0.94609,[44 12] ; [33 14],[41.86407767 14.13592233] ; [35.13592233 11.86407767],0
r1,1,0.350368,0.872122,[42 13] ; [32 15],[39.90196078 15.09803922] ; [34.09803922 12.90196078],0
p3,1,0.379058,0.773755,[23 33] ; [15 31],[20.8627451 35.1372549] ; [17.1372549 28.8627451],0
b2,1,0.380732,0.768336,[11 23] ; [ 6 21],[ 9.47540984 24.52459016] ; [ 7.52459016 19.47540984],0
b3,1,0.380732,0.768336,[11 23] ; [ 6 21],[ 9.47540984 24.52459016] ; [ 7.52459016 19.47540984],0
