Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000349,12.784569,[15  3] ; [32 54],[8.13461538 9.86538462] ; [38.86538462 47.13461538],1
s7,1,0.032723,4.560193,[ 8 10] ; [17 66],[ 4.45544554 13.54455446] ; [20.54455446 62.45544554],0
r4,1,0.058274,3.585848,[15  3] ; [52 35],[11.48571429  6.51428571] ; [55.51428571 31.48571429],0
s2,1,0.099377,2.715517,[9 9] ; [26 61],[ 6. 12.] ; [29. 58.],0
p5,1,0.116112,2.468992,[ 3 15] ; [ 5 81],[ 1.38461538 16.61538462] ; [ 6.61538462 79.38461538],0
v4,1,0.120609,2.409399,[17  1] ; [67 18],[14.67961165  3.32038835] ; [69.32038835 15.67961165],0
n6,1,0.162021,1.955265,[15  3] ; [58 29],[12.51428571  5.48571429] ; [60.48571429 26.51428571],0
p11,1,0.175483,1.835469,[14  4] ; [53 34],[11.48571429  6.51428571] ; [55.51428571 31.48571429],0
p9,1,0.212471,1.554506,[14  4] ; [53 32],[11.70873786  6.29126214] ; [55.29126214 29.70873786],0
s3,1,0.221252,1.496232,[11  7] ; [38 46],[8.64705882 9.35294118] ; [40.35294118 43.64705882],0
b5,1,0.2317,1.430396,[ 8 10] ; [52 35],[10.28571429  7.71428571] ; [49.71428571 37.28571429],0
r1,1,0.24224,1.367509,[11  7] ; [40 47],[8.74285714 9.25714286] ; [42.25714286 44.74285714],0
p1,1,0.256731,1.286298,[ 3 15] ; [ 7 80],[ 1.71428571 16.28571429] ; [ 8.28571429 78.71428571],0
r3,1,0.259701,1.270348,[16  2] ; [67 20],[14.22857143  3.77142857] ; [68.77142857 18.22857143],0
p3,1,0.297313,1.086207,[ 6 12] ; [19 68],[ 4.28571429 13.71428571] ; [20.71428571 66.28571429],0
s4,1,0.300332,1.072721,[ 4 14] ; [11 75],[ 2.59615385 15.40384615] ; [12.40384615 73.59615385],0
d3,1,0.311593,1.023912,[ 4 14] ; [30 57],[ 5.82857143 12.17142857] ; [28.17142857 58.82857143],0
p7,1,0.314037,1.013621,[12  6] ; [44 38],[10.08  7.92] ; [45.92 36.08],0
a3,1,0.319419,0.991323,[ 4 13] ; [31 55],[ 5.77669903 11.22330097] ; [29.22330097 56.77669903],0
a6,1,0.32205,0.980603,[ 5 13] ; [35 52],[ 6.85714286 11.14285714] ; [33.14285714 53.85714286],0
b1,1,0.366327,0.816085,[ 5 13] ; [34 53],[ 6.68571429 11.31428571] ; [32.31428571 54.68571429],0
b4,1,0.366548,0.815334,[11  7] ; [43 44],[9.25714286 8.74285714] ; [44.74285714 42.25714286],0
n5,1,0.37762,0.778435,[13  5] ; [52 33],[11.3592233  6.6407767] ; [53.6407767 31.3592233],0
p8,1,0.387493,0.746796,[ 8 10] ; [29 57],[ 6.40384615 11.59615385] ; [30.59615385 55.40384615],0
d2,1,0.445345,0.582473,[ 4 14] ; [13 74],[ 2.91428571 15.08571429] ; [14.08571429 72.91428571],0
n2,1,0.453255,0.5625,[2 2] ; [22 10],[2.66666667 1.33333333] ; [21.33333333 10.66666667],0
b2,1,0.464962,0.533923,[1 7] ; [13 41],[1.80645161 6.19354839] ; [12.19354839 41.80645161],0
b3,1,0.464962,0.533923,[1 7] ; [13 41],[1.80645161 6.19354839] ; [12.19354839 41.80645161],0
p2,1,0.466684,0.529816,[13  5] ; [55 32],[11.65714286  6.34285714] ; [56.34285714 30.65714286],0
p4,1,0.492966,0.470047,[ 7 11] ; [26 59],[ 5.76699029 12.23300971] ; [27.23300971 57.76699029],0
u3,1,0.498552,0.458017,[7 7] ; [22 33],[5.88405797 8.11594203] ; [23.11594203 31.88405797],0
s8,1,0.508076,0.438028,[ 5 13] ; [18 69],[ 3.94285714 14.05714286] ; [19.05714286 67.94285714],0
a7,1,0.523082,0.407813,[ 7 11] ; [41 46],[8.22857143 9.77142857] ; [39.77142857 47.22857143],0
p6,1,0.531089,0.392308,[ 5 12] ; [19 66],[ 4. 13.] ; [20. 65.],0
v1,1,0.540327,0.374933,[ 5 12] ; [32 54],[ 6.10679612 10.89320388] ; [30.89320388 55.10679612],0
s1,1,0.549445,0.358312,[ 2 16] ; [ 6 80],[ 1.38461538 16.61538462] ; [ 6.61538462 79.38461538],0
d4,1,0.554576,0.349183,[ 7 11] ; [40 46],[8.13461538 9.86538462] ; [38.86538462 47.13461538],0
a8,1,0.602008,0.271978,[ 2 16] ; [ 6 75],[ 1.45454545 16.54545455] ; [ 6.54545455 74.45454545],0
n3,1,0.628745,0.233766,[2 2] ; [20 12],[2.44444444 1.55555556] ; [19.55555556 12.44444444],0
a1,1,0.670742,0.180736,[ 1 17] ; [ 3 84],[ 0.68571429 17.31428571] ; [ 3.31428571 83.68571429],0
p12,1,0.67835,0.17199,[ 1 17] ; [ 3 83],[ 0.69230769 17.30769231] ; [ 3.30769231 82.69230769],0
n4,1,0.679981,0.170147,[11  7] ; [48 38],[10.21153846  7.78846154] ; [48.78846154 37.21153846],0
r2,1,0.681984,0.167901,[15  3] ; [68 18],[14.36538462  3.63461538] ; [68.63461538 17.36538462],0
n1,1,0.70766,0.140625,[1 3] ; [11 21],[1.33333333 2.66666667] ; [10.66666667 21.33333333],0
p10,1,0.786597,0.073296,[11  7] ; [49 36],[10.48543689  7.51456311] ; [49.51456311 35.48543689],0
u2,1,0.804587,0.061214,[7 7] ; [25 29],[6.58823529 7.41176471] ; [25.41176471 28.58823529],0
v3,1,0.902858,0.014897,[ 4 14] ; [18 68],[ 3.80769231 14.19230769] ; [18.19230769 67.80769231],0
v2,1,0.905964,0.013955,[ 5 12] ; [25 56],[ 5.20408163 11.79591837] ; [24.79591837 56.20408163],0
