Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1e-06,24.407767,[177 139] ; [16 53],[158.41038961 157.58961039] ; [34.58961039 34.41038961],1
p11,1,1.1e-05,19.32515,[285  35] ; [48 22],[273.23076923  46.76923077] ; [59.76923077 10.23076923],1
p3,1,3.4e-05,17.195083,[221  99] ; [30 40],[205.94871795 114.05128205] ; [45.05128205 24.94871795],1
s5,1,0.000652,11.620881,[131 176] ; [13 52],[118.83870968 188.16129032] ; [25.16129032 39.83870968],1
p4,1,0.000876,11.073647,[256  64] ; [43 27],[245.33333333  74.66666667] ; [53.66666667 16.33333333],1
s6,1,0.004795,7.955085,[230  79] ; [39 29],[220.4801061  88.5198939] ; [48.5198939 19.4801061],0
p10,1,0.004851,7.934029,[285  34] ; [53 16],[277.89175258  41.10824742] ; [60.10824742  8.89175258],0
p2,1,0.011287,6.419634,[301  18] ; [60 10],[296.03856041  22.96143959] ; [64.96143959  5.03856041],0
n1,1,0.034075,4.490947,[14 33] ; [10  7],[17.625 29.375] ; [ 6.375 10.625],0
v4,1,0.052222,3.768655,[309   8] ; [65  5],[306.35142119  10.64857881] ; [67.64857881  2.35142119],0
a3,1,0.054336,3.702339,[248  70] ; [47 23],[241.77835052  76.22164948] ; [53.22164948 16.77835052],0
r4,1,0.058438,3.581169,[303  17] ; [62  8],[299.48717949  20.51282051] ; [65.51282051  4.48717949],0
a1,1,0.069347,3.298403,[ 23 297] ; [ 1 69],[ 19.69230769 300.30769231] ; [ 4.30769231 65.69230769],0
n6,1,0.077683,3.112729,[285  31] ; [58 12],[280.79792746  35.20207254] ; [62.20207254  7.79792746],0
n4,1,0.113512,2.504637,[260  60] ; [51 19],[255.17948718  64.82051282] ; [55.82051282 14.17948718],0
d5,1,0.117264,2.453488,[290  30] ; [59 11],[286.35897436  33.64102564] ; [62.64102564  7.35897436],0
v1,1,0.120546,2.410209,[198 116] ; [36 32],[192.34554974 121.65445026] ; [41.65445026 26.34554974],0
s8,1,0.127339,2.324652,[168 150] ; [29 39],[162.29533679 155.70466321] ; [34.70466321 33.29533679],0
