Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,148.280183,[161  73] ; [ 26 189],[ 97.45657016 136.54342984] ; [ 89.54342984 125.45657016],1
d4,1,0.0,122.258437,[234   1] ; [124  92],[186.54101996  48.45898004] ; [171.45898004  44.54101996],1
d5,1,0.0,121.57231,[231   4] ; [118  97],[182.25555556  52.74444444] ; [166.74444444  48.25555556],1
d3,1,0.0,111.002454,[206  29] ; [ 86 128],[152.8285078  82.1714922] ; [139.1714922  74.8285078],1
a5,1,0.0,63.733881,[194  41] ; [101 115],[153.71396896  81.28603104] ; [141.28603104  74.71396896],1
a2,1,0.0,54.74152,[ 71 164] ; [  8 208],[ 41.16407982 193.83592018] ; [ 37.83592018 178.16407982],1
a4,1,0.0,36.664713,[121 114] ; [ 51 164],[ 89.82222222 145.17777778] ; [ 82.17777778 132.82222222],1
a3,1,0.0,34.487763,[170  65] ; [ 97 118],[139.43333333  95.56666667] ; [127.56666667  87.43333333],1
u1,1,0.0,33.429672,[ 46 189] ; [  5 211],[ 26.57427938 208.42572062] ; [ 24.42572062 191.57427938],1
a6,1,0.000113,14.903638,[181  54] ; [130  86],[162.05099778  72.94900222] ; [148.94900222  67.05099778],1
s8,1,0.000344,12.814223,[ 61 174] ; [ 27 188],[ 45.95555556 189.04444444] ; [ 42.04444444 172.95555556],1
a7,1,0.000717,11.445384,[189  46] ; [142  72],[173.24053452  61.75946548] ; [157.75946548  56.24053452],1
r1,1,0.001205,10.481929,[191  42] ; [148  67],[176.31026786  56.68973214] ; [162.68973214  52.31026786],0
p4,1,0.001418,10.182777,[132 101] ; [ 88 124],[115.19101124 117.80898876] ; [104.80898876 107.19101124],0
v2,1,0.00258,9.083217,[132  91] ; [ 91 113],[116.46135831 106.53864169] ; [106.53864169  97.46135831],0
p2,1,0.003715,8.417915,[197  35] ; [158  56],[184.66367713  47.33632287] ; [170.33632287  43.66367713],0
v1,1,0.005343,7.759678,[124 107] ; [ 84 124],[109.44874715 121.55125285] ; [ 98.55125285 109.44874715],0
r2,1,0.006048,7.53596,[222  10] ; [190  24],[214.31390135  17.68609865] ; [197.68609865  16.31390135],0
p10,1,0.007129,7.240185,[186  48] ; [142  66],[173.64705882  60.35294118] ; [154.35294118  53.64705882],0
b3,1,0.0089,6.842842,[50 78] ; [25 83],[40.6779661 87.3220339] ; [34.3220339 73.6779661],0
b2,1,0.0089,6.842842,[50 78] ; [25 83],[40.6779661 87.3220339] ; [34.3220339 73.6779661],0
n4,1,0.017859,5.609963,[169  66] ; [132  83],[157.18888889  77.81111111] ; [143.81111111  71.18888889],0
p8,1,0.021495,5.286204,[120 111] ; [ 87 125],[107.93905192 123.06094808] ; [ 99.06094808 112.93905192],0
v3,1,0.026319,4.93494,[ 79 143] ; [ 54 156],[ 68.34722222 153.65277778] ; [ 64.65277778 145.34722222],0
n2,1,0.028768,4.781451,[39 20] ; [43  8],[43.98181818 15.01818182] ; [38.01818182 12.98181818],0
r4,1,0.029967,4.711192,[218  17] ; [187  29],[211.03104213  23.96895787] ; [193.96895787  22.03104213],0
p9,1,0.040205,4.20922,[192  41] ; [157  54],[183.1463964  49.8536036] ; [165.8536036  45.1463964],0
u3,1,0.052866,3.74815,[40 25] ; [54 62],[33.75690608 31.24309392] ; [60.24309392 55.75690608],0
s5,1,0.071535,3.247432,[ 57 170] ; [ 37 169],[ 49.27944573 177.72055427] ; [ 44.72055427 161.27944573],0
p7,1,0.093371,2.815267,[140  92] ; [109  99],[131.29090909 100.70909091] ; [117.70909091  90.29090909],0
p11,1,0.105866,2.614878,[192  43] ; [163  53],[184.97782705  50.02217295] ; [170.02217295  45.97782705],0
u2,1,0.107456,2.591242,[37 27] ; [53 64],[31.82320442 32.17679558] ; [58.17679558 58.82320442],0
p6,1,0.115074,2.483116,[ 69 159] ; [ 50 162],[ 61.66363636 166.33636364] ; [ 57.33636364 154.66363636],0
a1,1,0.118123,2.442036,[  4 231] ; [  9 207],[  6.77383592 228.22616408] ; [  6.22616408 209.77383592],0
n5,1,0.144805,2.126135,[160  74] ; [131  81],[152.67713004  81.32286996] ; [138.32286996  73.67713004],0
n6,1,0.150003,2.072215,[192  43] ; [163  51],[185.80178174  49.19821826] ; [169.19821826  44.80178174],0
v4,1,0.153251,2.039585,[224  11] ; [197  17],[220.34521158  14.65478842] ; [200.65478842  13.34521158],0
s1,1,0.158274,1.99064,[  3 227] ; [  7 205],[  5.20361991 224.79638009] ; [  4.79638009 207.20361991],0
n3,1,0.169234,1.889715,[42 17] ; [42  9],[45.05454545 13.94545455] ; [38.94545455 12.05454545],0
s4,1,0.194843,1.680613,[ 26 204] ; [ 33 180],[ 30.63205418 199.36794582] ; [ 28.36794582 184.63205418],0
p3,1,0.24607,1.345478,[ 97 136] ; [ 78 137],[ 91.015625 141.984375] ; [ 83.984375 131.015625],0
b1,1,0.24643,1.343427,[ 78 157] ; [ 83 133],[ 83.89135255 151.10864745] ; [ 77.10864745 138.89135255],0
a8,1,0.317188,1.000504,[ 21 195] ; [ 26 177],[ 24.22911695 191.77088305] ; [ 22.77088305 180.22911695],0
s2,1,0.365788,0.817924,[ 74 159] ; [ 59 153],[ 69.63820225 163.36179775] ; [ 63.36179775 148.63820225],0
n1,1,0.564151,0.332567,[18 40] ; [13 37],[16.64814815 41.35185185] ; [14.35185185 35.64814815],0
p5,1,0.607975,0.263135,[ 16 219] ; [ 12 201],[ 14.6875 220.3125] ; [ 13.3125 199.6875],0
s6,1,0.644182,0.213314,[120 112] ; [103 105],[117.58181818 114.41818182] ; [105.41818182 102.58181818],0
p1,1,0.659182,0.194519,[ 14 220] ; [ 15 199],[ 15.14732143 218.85267857] ; [ 13.85267857 200.14732143],0
p12,1,0.673083,0.178016,[ 13 220] ; [ 10 203],[ 12.01569507 220.98430493] ; [ 10.98430493 202.01569507],0
b4,1,0.724608,0.12412,[142  93] ; [127  89],[140.16629712  94.83370288] ; [128.83370288  87.16629712],0
s3,1,0.807429,0.059411,[ 90 141] ; [ 85 127],[ 91.25282167 139.74717833] ; [ 83.74717833 128.25282167],0
b5,1,0.914884,0.011424,[149  86] ; [138  78],[149.54545455  85.45454545] ; [137.45454545  78.54545455],0
