Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,56.274761,[15 34] ; [207  45],[36.13953488 12.86046512] ; [185.86046512  66.13953488],1
p7,1,2e-06,22.778023,[18 31] ; [180  70],[32.44816054 16.55183946] ; [165.55183946  84.44816054],1
p2,1,2e-06,22.303949,[26 24] ; [208  44],[38.74172185 11.25827815] ; [195.25827815  56.74172185],1
n4,1,3e-06,21.83908,[24 24] ; [208  48],[36.63157895 11.36842105] ; [195.36842105  60.63157895],1
n5,1,1.8e-05,18.343441,[24 24] ; [203  53],[35.84210526 12.15789474] ; [191.15789474  64.84210526],1
s8,1,5.9e-05,16.135255,[ 8 42] ; [118 135],[20.79207921 29.20792079] ; [105.20792079 147.79207921],1
r4,1,6.1e-05,16.084125,[32 18] ; [223  33],[41.66666667  8.33333333] ; [213.33333333  42.66666667],1
r3,1,8e-05,15.565721,[38 11] ; [240  14],[44.95709571  4.04290429] ; [233.04290429  20.95709571],1
n6,1,0.000156,14.295025,[26 22] ; [204  52],[36.31578947 11.68421053] ; [193.68421053  62.31578947],1
v4,1,0.00028,13.198729,[38 11] ; [238  16],[44.63366337  4.36633663] ; [231.36633663  22.63366337],1
p4,1,0.001085,10.677107,[19 30] ; [162  92],[29.27062706 19.72937294] ; [151.72937294 102.27062706],0
u3,1,0.001188,10.509548,[ 5 16] ; [43 24],[11.45454545  9.54545455] ; [36.54545455 30.45454545],0
p3,1,0.001286,10.362158,[16 33] ; [146 107],[26.28476821 22.71523179] ; [135.71523179 117.28476821],0
p6,1,0.002252,9.331806,[ 9 39] ; [105 144],[18.42424242 29.57575758] ; [ 95.57575758 153.42424242],0
s6,1,0.002861,8.894146,[20 30] ; [155  92],[29.46127946 20.53872054] ; [145.53872054 101.46127946],0
p8,1,0.003205,8.687022,[18 31] ; [149 101],[27.36789298 21.63210702] ; [139.63210702 110.36789298],0
s7,1,0.013797,6.063919,[14 35] ; [116 127],[21.81506849 27.18493151] ; [108.18493151 134.81506849],0
s5,1,0.016676,5.730178,[ 7 41] ; [ 78 168],[13.87755102 34.12244898] ; [ 71.12244898 174.87755102],0
u2,1,0.023453,5.134644,[ 7 13] ; [42 24],[11.39534884  8.60465116] ; [37.60465116 28.39534884],0
s1,1,0.026216,4.941714,[ 5 44] ; [  8 245],[ 2.10927152 46.89072848] ; [ 10.89072848 242.10927152],0
r1,1,0.03865,4.276182,[31 17] ; [200  55],[36.59405941 11.40594059] ; [194.40594059  60.59405941],0
n3,1,0.04201,4.1348,[11 10] ; [34 10],[14.53846154  6.46153846] ; [30.46153846 13.53846154],0
v1,1,0.042446,4.117341,[19 30] ; [136 113],[25.48657718 23.51342282] ; [129.51342282 119.48657718],0
d4,1,0.043543,4.07418,[34 16] ; [206  49],[39.3442623 10.6557377] ; [200.6557377  54.3442623],0
s2,1,0.046049,3.979803,[17 33] ; [125 128],[23.43234323 26.56765677] ; [118.56765677 134.43234323],0
a5,1,0.053541,3.726956,[32 18] ; [197  59],[37.41830065 12.58169935] ; [191.58169935  64.41830065],0
d5,1,0.064584,3.415572,[32 18] ; [195  60],[37.21311475 12.78688525] ; [189.78688525  65.21311475],0
a3,1,0.080898,3.046765,[29 18] ; [189  66],[33.92715232 13.07284768] ; [184.07284768  70.92715232],0
p5,1,0.099715,2.710103,[ 3 47] ; [ 37 216],[ 6.60066007 43.39933993] ; [ 33.39933993 219.60066007],0
n2,1,0.107993,2.583354,[13 10] ; [34 11],[15.89705882  7.10294118] ; [31.10294118 13.89705882],0
v2,1,0.108734,2.572526,[20 28] ; [132 111],[25.07216495 22.92783505] ; [126.92783505 116.07216495],0
v3,1,0.196422,1.66878,[13 33] ; [ 96 155],[16.88215488 29.11784512] ; [ 92.11784512 158.88215488],0
d1,1,0.200559,1.638302,[23 27] ; [143 113],[27.12418301 22.87581699] ; [138.87581699 117.12418301],0
a4,1,0.224144,1.477641,[19 30] ; [123 132],[22.88815789 26.11184211] ; [119.11184211 135.88815789],0
r2,1,0.286786,1.134646,[41  7] ; [229  24],[43.05647841  4.94352159] ; [226.94352159  26.05647841],0
b4,1,0.308055,1.038996,[25 25] ; [148 108],[28.26797386 21.73202614] ; [144.73202614 111.26797386],0
a8,1,0.334679,0.930707,[ 4 41] ; [ 34 205],[ 6.02112676 38.97887324] ; [ 31.97887324 207.02112676],0
s3,1,0.372781,0.794373,[24 24] ; [143 108],[26.80936455 21.19063545] ; [140.19063545 110.80936455],0
n1,1,0.486034,0.485294,[10 12] ; [24 20],[11.33333333 10.66666667] ; [22.66666667 21.33333333],0
p1,1,0.622748,0.242024,[ 5 45] ; [ 20 233],[ 4.12541254 45.87458746] ; [ 20.87458746 232.12541254],0
a7,1,0.646341,0.210545,[33 16] ; [163  92],[31.59210526 17.40789474] ; [164.40789474  90.59210526],0
b5,1,0.666583,0.185625,[29 21] ; [140 116],[27.61437908 22.38562092] ; [141.38562092 114.61437908],0
b3,1,0.675988,0.174678,[11 17] ; [ 57 105],[10.02105263 17.97894737] ; [ 57.97894737 104.02105263],0
b2,1,0.675988,0.174678,[11 17] ; [ 57 105],[10.02105263 17.97894737] ; [ 57.97894737 104.02105263],0
d3,1,0.676332,0.174284,[33 17] ; [161  95],[31.69934641 18.30065359] ; [162.30065359  93.69934641],0
d2,1,0.677048,0.173468,[23 27] ; [126 130],[24.34640523 25.65359477] ; [124.65359477 131.34640523],0
a1,1,0.728024,0.120933,[ 4 46] ; [ 17 239],[ 3.43137255 46.56862745] ; [ 17.56862745 238.43137255],0
a6,1,0.860821,0.03074,[33 17] ; [165  90],[32.45901639 17.54098361] ; [165.54098361  89.45901639],0
s4,1,0.957881,0.002789,[ 7 43] ; [ 36 216],[ 7.1192053 42.8807947] ; [ 35.8807947 216.1192053],0
a2,1,0.979192,0.00068,[12 38] ; [ 61 195],[11.92810458 38.07189542] ; [ 61.07189542 194.92810458],0
u1,1,0.997801,8e-06,[ 8 42] ; [ 41 215],[ 8.00653595 41.99346405] ; [ 40.99346405 215.00653595],0
