Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.695061,[34 61] ; [178  64],[59.76261128 35.23738872] ; [152.23738872  89.76261128],1
a6,1,0.0,29.38781,[45 50] ; [188  54],[65.68249258 29.31750742] ; [167.31750742  74.68249258],1
r3,1,2e-06,22.8959,[73 22] ; [227  13],[85.07462687  9.92537313] ; [214.92537313  25.07462687],1
a2,1,1.1e-05,19.33393,[ 5 90] ; [ 65 177],[19.73293769 75.26706231] ; [ 50.26706231 191.73293769],1
r4,1,2.8e-05,17.520713,[69 26] ; [219  23],[81.18694362 13.81305638] ; [206.81305638  35.18694362],1
v4,1,0.00012,14.797991,[75 20] ; [225  16],[84.82142857 10.17857143] ; [215.17857143  25.82142857],1
b5,1,0.000182,14.012281,[43 52] ; [163  79],[58.07121662 36.92878338] ; [147.92878338  94.07121662],1
u1,1,0.00024,13.490827,[ 2 93] ; [ 41 201],[12.12166172 82.87833828] ; [ 30.87833828 211.12166172],1
d5,1,0.000373,12.661893,[63 32] ; [203  39],[74.9851632 20.0148368] ; [191.0148368  50.9851632],1
u3,1,0.001151,10.566734,[12 33] ; [46 35],[20.71428571 24.28571429] ; [37.28571429 43.71428571],0
r2,1,0.001528,10.0449,[77 15] ; [225  13],[84.19393939  7.80606061] ; [217.80606061  20.19393939],0
r1,1,0.00258,9.082874,[60 35] ; [189  50],[70.82335329 24.17664671] ; [178.17664671  60.82335329],0
d4,1,0.002994,8.811208,[63 32] ; [197  45],[73.29376855 21.70623145] ; [186.70623145  55.29376855],0
a5,1,0.00417,8.208446,[56 39] ; [181  61],[66.81008902 28.18991098] ; [170.18991098  71.81008902],0
s2,1,0.008815,6.859904,[15 79] ; [ 71 166],[24.42296073 69.57703927] ; [ 61.57703927 175.42296073],0
p2,1,0.009423,6.740834,[62 29] ; [197  45],[70.77777778 20.22222222] ; [188.22222222  53.77777778],0
a3,1,0.016662,5.731662,[50 45] ; [160  80],[59.55223881 35.44776119] ; [150.44776119  89.55223881],0
p10,1,0.022487,5.207715,[61 30] ; [189  50],[68.93939394 22.06060606] ; [181.06060606  57.93939394],0
s5,1,0.034962,4.447044,[26 64] ; [ 42 189],[19.06542056 70.93457944] ; [ 48.93457944 182.06542056],0
u2,1,0.040349,4.203148,[16 28] ; [45 36],[21.472 22.528] ; [39.528 41.472],0
p4,1,0.042195,4.127381,[40 51] ; [136 105],[48.24096386 42.75903614] ; [127.75903614 113.24096386],0
a8,1,0.052715,3.752946,[ 7 80] ; [ 37 186],[12.3483871 74.6516129] ; [ 31.6516129 191.3483871],0
v1,1,0.064354,3.42145,[40 54] ; [126 108],[47.57317073 46.42682927] ; [118.42682927 115.57317073],0
s6,1,0.086693,2.934732,[38 53] ; [124 113],[44.94512195 46.05487805] ; [117.05487805 119.94512195],0
p9,1,0.094785,2.791162,[66 26] ; [191  47],[71.64848485 20.35151515] ; [185.35151515  52.64848485],0
d1,1,0.094824,2.790511,[45 50] ; [139 103],[51.8694362 43.1305638] ; [132.1305638 109.8694362],0
p7,1,0.10261,2.664494,[45 46] ; [142  97],[51.56666667 39.43333333] ; [135.43333333 103.56666667],0
s1,1,0.107757,2.586818,[ 3 89] ; [  2 235],[ 1.39817629 90.60182371] ; [  3.60182371 233.39817629],0
p11,1,0.111074,2.538875,[69 26] ; [195  47],[74.42136499 20.57863501] ; [189.57863501  52.42136499],0
p8,1,0.154298,2.029239,[37 55] ; [116 121],[42.78419453 49.21580547] ; [110.21580547 126.78419453],0
p5,1,0.158615,1.987376,[10 83] ; [ 15 226],[ 6.96107784 86.03892216] ; [ 18.03892216 222.96107784],0
n2,1,0.174231,1.846154,[17 10] ; [35 10],[19.5  7.5] ; [32.5 12.5],0
n3,1,0.190255,1.71564,[17  9] ; [35  9],[19.31428571  6.68571429] ; [32.68571429 11.31428571],0
a4,1,0.225262,1.470533,[36 57] ; [111 130],[40.93113772 52.06886228] ; [106.06886228 134.93113772],0
v2,1,0.245378,1.349429,[40 49] ; [118 108],[44.64126984 44.35873016] ; [113.35873016 112.64126984],0
b4,1,0.247765,1.335859,[63 32] ; [144  98],[58.35311573 36.64688427] ; [148.64688427  93.35311573],0
p3,1,0.248636,1.330951,[35 57] ; [109 133],[39.66467066 52.33532934] ; [104.33532934 137.66467066],0
n6,1,0.271462,1.209346,[74 20] ; [202  39],[77.44477612 16.55522388] ; [198.55522388  42.44477612],0
s3,1,0.271741,1.207939,[29 62] ; [ 91 146],[33.29268293 57.70731707] ; [ 86.70731707 150.29268293],0
b1,1,0.280327,1.165502,[43 52] ; [ 94 148],[38.62017804 56.37982196] ; [ 98.37982196 143.62017804],0
p6,1,0.305844,1.048539,[21 68] ; [ 70 169],[24.69207317 64.30792683] ; [ 66.30792683 172.69207317],0
a1,1,0.321452,0.983028,[ 3 92] ; [ 14 228],[ 4.79228487 90.20771513] ; [ 12.20771513 229.79228487],0
v3,1,0.337773,0.918864,[26 64] ; [ 80 152],[29.62732919 60.37267081] ; [ 76.37267081 155.62732919],0
s8,1,0.339041,0.914055,[16 79] ; [ 52 190],[19.16913947 75.83086053] ; [ 48.83086053 193.16913947],0
d2,1,0.399322,0.710366,[48 45] ; [112 129],[44.5508982 48.4491018] ; [115.4491018 125.5508982],0
p12,1,0.431365,0.619145,[ 4 88] ; [ 16 225],[ 5.52552553 86.47447447] ; [ 14.47447447 226.52552553],0
n5,1,0.526543,0.401059,[76 18] ; [201  39],[77.95808383 16.04191617] ; [199.04191617  40.95808383],0
b2,1,0.685813,0.163656,[25 39] ; [48 85],[23.71573604 40.28426396] ; [49.28426396 83.71573604],0
b3,1,0.685813,0.163656,[25 39] ; [48 85],[23.71573604 40.28426396] ; [49.28426396 83.71573604],0
s4,1,0.711231,0.13705,[10 85] ; [ 28 206],[10.97264438 84.02735562] ; [ 27.02735562 206.97264438],0
n1,1,0.862007,0.030213,[11 16] ; [18 24],[11.34782609 15.65217391] ; [17.65217391 24.34782609],0
u4,1,0.883709,0.021395,[ 1 94] ; [  3 238],[ 1.13095238 93.86904762] ; [  2.86904762 238.13095238],0
p1,1,0.921597,0.009687,[ 9 86] ; [ 22 219],[ 8.76488095 86.23511905] ; [ 22.23511905 218.76488095],0
