Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,46.141534,[358  32] ; [43 26],[340.71895425  49.28104575] ; [60.28104575  8.71895425],1
p9,1,0.0,38.785516,[361  30] ; [45 23],[345.85185185  45.14814815] ; [60.14814815  7.85185185],1
p7,1,1.5e-05,18.798596,[328  57] ; [43 25],[315.30905077  69.69094923] ; [55.69094923 12.30905077],1
p2,1,0.001645,9.908447,[364  28] ; [56 13],[357.13665944  34.86334056] ; [62.86334056  6.13665944],0
n6,1,0.011283,6.420143,[348  43] ; [53 15],[341.59259259  49.40740741] ; [59.40740741  8.59259259],0
n5,1,0.014605,5.963514,[317  74] ; [47 22],[309.4  81.6] ; [54.6 14.4],0
a6,1,0.01564,5.842951,[268 123] ; [37 32],[259.25 131.75] ; [45.75 23.25],0
r3,1,0.0207,5.35188,[378  15] ; [61  7],[374.24511931  18.75488069] ; [64.75488069  3.24511931],0
p4,1,0.023971,5.096744,[293  98] ; [42 26],[285.37037037 105.62962963] ; [49.62962963 18.37037037],0
n1,1,0.041557,4.153145,[21 37] ; [13  8],[24.96202532 33.03797468] ; [ 9.03797468 11.96202532],0
v1,1,0.05067,3.819146,[232 152] ; [33 36],[224.63576159 159.36423841] ; [40.36423841 28.63576159],0
p3,1,0.057378,3.611585,[251 140] ; [36 33],[243.95 147.05] ; [43.05 25.95],0
v2,1,0.058825,3.570203,[229 152] ; [32 35],[221.96651786 159.03348214] ; [39.03348214 27.96651786],0
a5,1,0.062965,3.457501,[303  90] ; [46 23],[296.87662338  96.12337662] ; [52.12337662 16.87662338],0
n4,1,0.070214,3.278016,[316  76] ; [49 20],[310.36876356  81.63123644] ; [54.63123644 14.36876356],0
u2,1,0.083474,2.995928,[68 47] ; [11 16],[63.97887324 51.02112676] ; [15.02112676 11.97887324],0
b2,1,0.099844,2.708037,[ 92 150] ; [ 8 26],[ 87.68115942 154.31884058] ; [12.31884058 21.68115942],0
b3,1,0.099844,2.708037,[ 92 150] ; [ 8 26],[ 87.68115942 154.31884058] ; [12.31884058 21.68115942],0
s8,1,0.108224,2.57997,[196 194] ; [27 41],[189.89082969 200.10917031] ; [33.10917031 34.89082969],0
a3,1,0.175358,1.836532,[278 114] ; [42 25],[273.28976035 118.71023965] ; [46.71023965 20.28976035],0
p12,1,0.188536,1.729018,[ 43 348] ; [ 4 65],[ 39.95 351.05] ; [ 7.05 61.95],0
a8,1,0.19827,1.655071,[ 55 307] ; [ 5 52],[ 51.83770883 310.16229117] ; [ 8.16229117 48.83770883],0
b5,1,0.199502,1.646016,[218 175] ; [44 25],[222.87012987 170.12987013] ; [39.12987013 29.87012987],0
r4,1,0.216272,1.528937,[369  24] ; [62  7],[366.62987013  26.37012987] ; [64.37012987  4.62987013],0
a7,1,0.229481,1.444074,[294  98] ; [47 22],[289.96095445 102.03904555] ; [51.03904555 17.96095445],0
u3,1,0.241641,1.370996,[67 47] ; [12 14],[64.32857143 49.67142857] ; [14.67142857 11.32857143],0
s5,1,0.274457,1.194335,[147 231] ; [21 45],[143.02702703 234.97297297] ; [24.97297297 41.02702703],0
u4,1,0.321614,0.98237,[  9 384] ; [ 3 66],[ 10.20779221 382.79220779] ; [ 1.79220779 67.20779221],0
b1,1,0.338486,0.916156,[147 246] ; [30 39],[150.56493506 242.43506494] ; [26.43506494 42.56493506],0
a1,1,0.351389,0.868435,[ 22 371] ; [ 2 67],[ 20.41558442 372.58441558] ; [ 3.58441558 65.41558442],0
d4,1,0.391484,0.734328,[328  63] ; [55 14],[325.55  65.45] ; [57.45 11.55],0
s6,1,0.407469,0.686175,[269 114] ; [43 23],[266.13808463 116.86191537] ; [45.86191537 20.13808463],0
p6,1,0.414069,0.667086,[192 196] ; [30 38],[188.89473684 199.10526316] ; [33.10526316 34.89473684],0
d2,1,0.4848,0.488047,[181 211] ; [35 34],[183.670282 208.329718] ; [32.329718 36.670282],0
p5,1,0.501587,0.451577,[ 70 323] ; [10 59],[ 68.05194805 324.94805195] ; [11.94805195 57.05194805],0
s1,1,0.510533,0.432975,[ 11 379] ; [ 1 68],[ 10.19607843 379.80392157] ; [ 1.80392157 67.19607843],0
d5,1,0.515566,0.422755,[319  72] ; [54 15],[317.05  73.95] ; [55.95 13.05],0
a2,1,0.570004,0.322676,[ 86 307] ; [13 56],[ 84.21428571 308.78571429] ; [14.78571429 54.21428571],0
s2,1,0.605829,0.266293,[203 188] ; [33 35],[201.03703704 189.96296296] ; [34.96296296 33.03703704],0
d3,1,0.611848,0.257493,[278 114] ; [51 18],[279.75704989 112.24295011] ; [49.24295011 19.75704989],0
v3,1,0.614332,0.253915,[167 216] ; [27 40],[165.11555556 217.88444444] ; [28.88444444 38.11555556],0
r1,1,0.638704,0.220441,[327  66] ; [55 13],[325.65292842  67.34707158] ; [56.34707158 11.65292842],0
s4,1,0.63942,0.219502,[ 65 322] ; [13 55],[ 66.34285714 320.65714286] ; [11.65714286 56.34285714],0
p1,1,0.683417,0.166304,[ 47 344] ; [ 7 61],[ 46. 345.] ; [ 8. 60.],0
n3,1,0.684972,0.164582,[39 18] ; [14  8],[38.24050633 18.75949367] ; [14.75949367  7.24050633],0
d1,1,0.700011,0.14846,[241 152] ; [44 25],[242.43506494 150.56493506] ; [42.56493506 26.43506494],0
u1,1,0.7774,0.079925,[ 63 330] ; [12 57],[ 63.7987013 329.2012987] ; [11.2012987 57.7987013],0
n2,1,0.802285,0.062696,[46 12] ; [18  4],[46.4 11.6] ; [17.6  4.4],0
s7,1,0.809276,0.058255,[200 176] ; [33 31],[199.10909091 176.89090909] ; [33.89090909 30.10909091],0
b4,1,0.880197,0.022716,[224 169] ; [40 29],[224.57142857 168.42857143] ; [39.42857143 29.57142857],0
s3,1,0.931438,0.007402,[219 169] ; [38 30],[218.6754386 169.3245614] ; [38.3245614 29.6754386],0
a4,1,0.963126,0.002137,[166 226] ; [29 39],[166.17391304 225.82608696] ; [28.82608696 39.17391304],0
r2,1,0.991014,0.000127,[371  17] ; [65  3],[370.98245614  17.01754386] ; [65.01754386  2.98245614],0
