Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.706045,[42  6] ; [11 26],[29.92941176 18.07058824] ; [23.07058824 13.92941176],1
r3,1,2e-06,22.742089,[36  9] ; [11 28],[25.17857143 19.82142857] ; [21.82142857 17.17857143],1
p2,1,9e-06,19.735156,[38 10] ; [12 26],[27.90697674 20.09302326] ; [22.09302326 15.90697674],1
p10,1,1.6e-05,18.665982,[35 11] ; [11 27],[25.19047619 20.80952381] ; [20.80952381 17.19047619],1
p4,1,0.000116,14.858244,[26 23] ; [ 5 33],[17.45977011 31.54022989] ; [13.54022989 24.45977011],1
s6,1,0.000519,12.046894,[27 20] ; [ 8 31],[19.12790698 27.87209302] ; [15.87209302 23.12790698],1
p8,1,0.000755,11.347953,[21 28] ; [ 4 35],[13.92045455 35.07954545] ; [11.07954545 27.92045455],1
p7,1,0.000946,10.929677,[26 22] ; [ 7 30],[18.63529412 29.36470588] ; [14.36470588 22.63529412],1
s8,1,0.001498,10.081238,[18 31] ; [ 3 36],[11.69318182 37.30681818] ; [ 9.30681818 29.69318182],0
n6,1,0.002634,9.045438,[37 10] ; [18 20],[30.41176471 16.58823529] ; [24.58823529 13.41176471],0
v2,1,0.007132,7.239331,[26 21] ; [10 28],[19.90588235 27.09411765] ; [16.09411765 21.90588235],0
b3,1,0.00964,6.70031,[ 9 29] ; [13 10],[13.70491803 24.29508197] ; [ 8.29508197 14.70491803],0
b2,1,0.00964,6.70031,[ 9 29] ; [13 10],[13.70491803 24.29508197] ; [ 8.29508197 14.70491803],0
n3,1,0.011004,6.464646,[15  5] ; [ 7 13],[11.  9.] ; [11.  9.],0
b1,1,0.012495,6.239299,[20 30] ; [26 13],[25.84269663 24.15730337] ; [20.15730337 18.84269663],0
n2,1,0.018125,5.584046,[17  3] ; [10 10],[13.5  6.5] ; [13.5  6.5],0
p5,1,0.024443,5.06291,[ 9 41] ; [ 1 37],[ 5.68181818 44.31818182] ; [ 4.31818182 33.68181818],0
u3,1,0.032509,4.571429,[ 6 10] ; [ 1 15],[ 3.5 12.5] ; [ 3.5 12.5],0
s7,1,0.032991,4.546264,[23 24] ; [ 9 26],[18.34146341 28.65853659] ; [13.65853659 21.34146341],0
v4,1,0.035043,4.443077,[31 14] ; [18 21],[26.25 18.75] ; [22.75 16.25],0
u2,1,0.038382,4.287993,[9 7] ; [ 3 12],[6.19354839 9.80645161] ; [5.80645161 9.19354839],0
a1,1,0.045691,3.992943,[ 4 46] ; [ 9 30],[ 7.30337079 42.69662921] ; [ 5.69662921 33.30337079],0
p6,1,0.067297,3.347749,[14 33] ; [ 5 33],[10.50588235 36.49411765] ; [ 8.49411765 29.50588235],0
s2,1,0.087407,2.921489,[19 28] ; [ 9 30],[15.30232558 31.69767442] ; [12.69767442 26.30232558],0
v1,1,0.110915,2.541133,[19 26] ; [10 29],[15.53571429 29.46428571] ; [13.46428571 25.53571429],0
d4,1,0.15071,2.065054,[36 13] ; [23 16],[32.85227273 16.14772727] ; [26.14772727 12.85227273],0
s3,1,0.161715,1.958112,[21 24] ; [12 26],[17.89156627 27.10843373] ; [15.10843373 22.89156627],0
a5,1,0.172714,1.859225,[34 16] ; [21 18],[30.8988764 19.1011236] ; [24.1011236 14.8988764],0
d5,1,0.209063,1.577902,[37 13] ; [24 15],[34.26966292 15.73033708] ; [26.73033708 12.26966292],0
n5,1,0.209677,1.573657,[41  6] ; [30  9],[38.80232558  8.19767442] ; [32.19767442  6.80232558],0
b5,1,0.266676,1.233764,[29 21] ; [18 21],[26.40449438 23.59550562] ; [20.59550562 18.40449438],0
s5,1,0.294199,1.100307,[ 9 38] ; [ 4 33],[ 7.27380952 39.72619048] ; [ 5.72619048 31.27380952],0
p3,1,0.302198,1.064469,[18 31] ; [10 28],[15.77011494 33.22988506] ; [12.22988506 25.77011494],0
b4,1,0.310461,1.028713,[31 19] ; [20 19],[28.65168539 21.34831461] ; [22.34831461 16.65168539],0
a4,1,0.388665,0.743114,[23 27] ; [14 24],[21.02272727 28.97727273] ; [15.97727273 22.02272727],0
v3,1,0.43043,0.621664,[15 34] ; [ 9 30],[13.36363636 35.63636364] ; [10.63636364 28.36363636],0
r2,1,0.466529,0.530186,[24 19] ; [23 13],[25.58227848 17.41772152] ; [21.41772152 14.58227848],0
r1,1,0.526508,0.401127,[13 35] ; [13 26],[14.34482759 33.65517241] ; [11.65517241 27.34482759],0
a6,1,0.527288,0.399615,[29 21] ; [20 19],[27.52808989 22.47191011] ; [21.47191011 17.52808989],0
a8,1,0.569214,0.324,[ 4 41] ; [ 2 34],[ 3.33333333 41.66666667] ; [ 2.66666667 33.33333333],0
p1,1,0.594433,0.283474,[ 7 43] ; [ 4 35],[ 6.17977528 43.82022472] ; [ 4.82022472 34.17977528],0
a3,1,0.596997,0.279549,[33 17] ; [23 15],[31.81818182 18.18181818] ; [24.18181818 13.81818182],0
d1,1,0.638869,0.220224,[23 27] ; [16 23],[21.91011236 28.08988764] ; [17.08988764 21.91011236],0
p12,1,0.68371,0.16598,[ 2 46] ; [ 1 38],[ 1.65517241 46.34482759] ; [ 1.34482759 37.65517241],0
u1,1,0.705682,0.142628,[ 5 45] ; [ 3 36],[ 4.49438202 45.50561798] ; [ 3.50561798 35.49438202],0
n1,1,0.749085,0.102302,[ 8 12] ; [ 9 11],[ 8.5 11.5] ; [ 8.5 11.5],0
s1,1,0.752063,0.099805,[ 3 47] ; [ 3 36],[ 3.37078652 46.62921348] ; [ 2.62921348 36.37078652],0
a7,1,0.753954,0.098238,[23 26] ; [17 22],[22.27272727 26.72727273] ; [17.72727273 21.27272727],0
a2,1,0.854397,0.033676,[ 7 43] ; [ 6 33],[ 7.30337079 42.69662921] ; [ 5.69662921 33.30337079],0
d2,1,0.881425,0.02225,[24 25] ; [18 20],[23.65517241 25.34482759] ; [18.34482759 19.65517241],0
d3,1,0.90446,0.014407,[25 25] ; [19 20],[24.71910112 25.28089888] ; [19.28089888 19.71910112],0
