Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.3e-05,17.946517,[167 129] ; [19 49],[151.25274725 144.74725275] ; [34.74725275 33.25274725],1
p8,1,0.000216,13.683585,[133 165] ; [15 57],[119.2 178.8] ; [28.8 43.2],1
p4,1,0.002268,9.319072,[128 176] ; [16 55],[116.736 187.264] ; [27.264 43.736],0
p1,1,0.00863,6.897798,[ 11 295] ; [ 8 64],[ 15.38095238 290.61904762] ; [ 3.61904762 68.38095238],0
u4,1,0.009574,6.712542,[  3 303] ; [ 4 68],[  5.66666667 300.33333333] ; [ 1.33333333 70.66666667],0
n6,1,0.011409,6.400424,[253  49] ; [51 21],[245.47593583  56.52406417] ; [58.52406417 13.47593583],0
r3,1,0.014869,5.931901,[292  12] ; [64  8],[287.82978723  16.17021277] ; [68.17021277  3.82978723],0
p11,1,0.018992,5.502255,[247  59] ; [49 23],[239.61904762  66.38095238] ; [56.38095238 15.61904762],0
v4,1,0.024171,5.082315,[289  13] ; [64  8],[285.04278075  16.95721925] ; [67.95721925  4.04278075],0
b1,1,0.032428,4.575703,[ 84 222] ; [29 43],[ 91.47619048 214.52380952] ; [21.52380952 50.47619048],0
s1,1,0.033319,4.529336,[  9 291] ; [ 6 64],[ 12.16216216 287.83783784] ; [ 2.83783784 67.16216216],0
a1,1,0.034961,4.447059,[  9 297] ; [ 6 66],[ 12.14285714 293.85714286] ; [ 2.85714286 69.14285714],0
d5,1,0.035984,4.397852,[238  67] ; [47 24],[231.18351064  73.81648936] ; [53.81648936 17.18351064],0
p6,1,0.053644,3.723742,[ 85 218] ; [12 59],[ 78.5855615 224.4144385] ; [18.4144385 52.5855615],0
p12,1,0.063,3.4566,[ 13 292] ; [ 7 65],[ 16.18037135 288.81962865] ; [ 3.81962865 68.18037135],0
n1,1,0.064908,3.407321,[27 57] ; [14 13],[31.02702703 52.97297297] ; [ 9.97297297 17.02702703],0
p10,1,0.102691,2.663252,[268  37] ; [58 14],[263.74005305  41.25994695] ; [62.25994695  9.74005305],0
a7,1,0.105817,2.615607,[224  81] ; [46 26],[218.43501326  86.56498674] ; [51.56498674 20.43501326],0
s4,1,0.119012,2.430279,[ 49 255] ; [17 54],[ 53.504 250.496] ; [12.496 58.504],0
r1,1,0.143209,2.143134,[236  68] ; [50 22],[231.23404255  72.76595745] ; [54.76595745 17.23404255],0
a8,1,0.217888,1.518224,[ 44 234] ; [ 7 63],[ 40.74137931 237.25862069] ; [10.25862069 59.74137931],0
a2,1,0.273075,1.201233,[ 55 251] ; [17 55],[ 58.28571429 247.71428571] ; [13.71428571 58.28571429],0
d4,1,0.278316,1.175293,[250  56] ; [54 17],[246.74801061  59.25198939] ; [57.25198939 13.74801061],0
p5,1,0.282402,1.155496,[ 16 290] ; [ 6 64],[ 17.90425532 288.09574468] ; [ 4.09574468 65.90425532],0
u1,1,0.284763,1.144219,[ 33 273] ; [11 61],[ 35.61904762 270.38095238] ; [ 8.38095238 63.61904762],0
d3,1,0.325853,0.96531,[211  93] ; [45 26],[207.53066667  96.46933333] ; [48.46933333 22.53066667],0
