Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,92.329489,[282  67] ; [36 75],[241.26521739 107.73478261] ; [76.73478261 34.26521739],1
d3,1,0.0,51.213556,[310  39] ; [65 46],[284.51086957  64.48913043] ; [90.48913043 20.51086957],1
a2,1,0.0,33.537038,[125 224] ; [  8 103],[100.90652174 248.09347826] ; [32.09347826 78.90652174],1
u1,1,0.0,28.499992,[106 243] ; [  6 105],[ 84.97391304 264.02608696] ; [27.02608696 83.97391304],1
b5,1,1e-05,19.443866,[227 122] ; [46 65],[207.12391304 141.87608696] ; [65.87608696 45.12391304],1
r2,1,0.000156,14.294079,[332  13] ; [94 15],[323.72246696  21.27753304] ; [102.27753304   6.72246696],1
v4,1,0.000202,13.815883,[339   7] ; [100  11],[332.37199125  13.62800875] ; [106.62800875   4.37199125],1
r4,1,0.000473,12.217806,[329  20] ; [93 18],[320.16956522  28.83043478] ; [101.83043478   9.16956522],1
b1,1,0.002059,9.496165,[125 224] ; [58 53],[138.84130435 210.15869565] ; [44.15869565 66.84130435],0
r1,1,0.00269,9.006305,[298  48] ; [82 29],[287.702407  58.297593] ; [92.297593 18.702407],0
p2,1,0.015489,5.859999,[321  27] ; [92 17],[314.49452954  33.50547046] ; [98.50547046 10.49452954],0
d1,1,0.032103,4.592963,[271  78] ; [75 36],[262.50869565  86.49130435] ; [83.49130435 27.50869565],0
s5,1,0.039909,4.221748,[125 210] ; [51 54],[134. 201.] ; [42. 63.],0
b4,1,0.063228,3.450624,[217 132] ; [58 53],[208.64130435 140.35869565] ; [66.35869565 44.64130435],0
s7,1,0.087768,2.914834,[180 149] ; [68 38],[187.56781609 141.43218391] ; [60.43218391 45.56781609],0
n1,1,0.089681,2.880097,[20 43] ; [11 10],[23.25 39.75] ; [ 7.75 13.25],0
v2,1,0.107746,2.586968,[209 128] ; [57 50],[201.8963964 135.1036036] ; [64.1036036 42.8963964],0
p11,1,0.132653,2.261179,[295  54] ; [87 24],[289.82173913  59.17826087] ; [92.17826087 18.82173913],0
r3,1,0.14054,2.172031,[335  11] ; [104   7],[332.37199125  13.62800875] ; [106.62800875   4.37199125],0
p12,1,0.142854,2.146943,[ 39 310] ; [  7 103],[ 34.97603486 314.02396514] ; [11.02396514 98.97603486],0
n6,1,0.146399,2.109373,[307  38] ; [93 18],[302.63157895  42.36842105] ; [97.36842105 13.63157895],0
s8,1,0.170209,1.881097,[170 175] ; [63 48],[176.28289474 168.71710526] ; [56.71710526 54.28289474],0
a5,1,0.186776,1.74287,[287  62] ; [85 26],[282.23478261  66.76521739] ; [89.76521739 21.23478261],0
d5,1,0.210111,1.570662,[319  30] ; [97 14],[315.6173913  33.3826087] ; [100.3826087  10.6173913],0
s4,1,0.236523,1.401196,[ 57 285] ; [24 87],[ 61.15231788 280.84768212] ; [19.84768212 91.15231788],0
v1,1,0.245624,1.348025,[209 129] ; [60 48],[203.86098655 134.13901345] ; [65.13901345 42.86098655],0
p10,1,0.277452,1.17953,[301  45] ; [92 19],[297.54485777  48.45514223] ; [95.45514223 15.54485777],0
a3,1,0.299843,1.074894,[259  89] ; [88 23],[263.08496732  84.91503268] ; [83.91503268 27.08496732],0
u4,1,0.306137,1.04727,[  9 339] ; [  5 106],[ 10.61437908 337.38562092] ; [  3.38562092 107.61437908],0
b3,1,0.307281,1.042325,[ 85 135] ; [34 41],[ 88.74576271 131.25423729] ; [30.25423729 44.74576271],0
b2,1,0.307281,1.042325,[ 85 135] ; [34 41],[ 88.74576271 131.25423729] ; [30.25423729 44.74576271],0
p5,1,0.354656,0.856728,[ 56 290] ; [22 88],[ 59.18421053 286.81578947] ; [18.81578947 91.18421053],0
p8,1,0.382531,0.762551,[224 123] ; [76 34],[227.78993435 119.21006565] ; [72.21006565 37.78993435],0
u3,1,0.46179,0.541554,[60 27] ; [14  9],[58.52727273 28.47272727] ; [15.47272727  7.52727273],0
a8,1,0.493403,0.469098,[ 42 262] ; [12 95],[ 39.94160584 264.05839416] ; [14.05839416 92.94160584],0
v3,1,0.49646,0.462495,[137 192] ; [49 59],[140.03203661 188.96796339] ; [45.96796339 62.03203661],0
n3,1,0.585099,0.298064,[45 18] ; [13  7],[44.02409639 18.97590361] ; [13.97590361  6.02409639],0
s1,1,0.609082,0.261514,[ 13 333] ; [  3 107],[ 12.14035088 333.85964912] ; [  3.85964912 106.14035088],0
