Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,44.288039,[53 14] ; [ 2 28],[37.98969072 29.01030928] ; [17.01030928 12.98969072],1
v4,1,3e-06,21.932016,[57  9] ; [12 18],[47.4375 18.5625] ; [21.5625  8.4375],1
s6,1,0.000114,14.889977,[36 29] ; [ 4 26],[27.36842105 37.63157895] ; [12.63157895 17.36842105],1
r2,1,0.000318,12.963753,[60  7] ; [16 12],[53.6 13.4] ; [22.4  5.6],1
p2,1,0.000397,12.547786,[37 30] ; [ 5 25],[29.01030928 37.98969072] ; [12.98969072 17.01030928],1
r1,1,0.00283,8.913689,[50 17] ; [13 17],[43.51546392 23.48453608] ; [19.48453608 10.51546392],0
a7,1,0.003094,8.751103,[46 21] ; [11 19],[39.37113402 27.62886598] ; [17.62886598 12.37113402],0
v2,1,0.006601,7.378327,[30 36] ; [ 5 25],[24.0625 41.9375] ; [10.9375 19.0625],0
p3,1,0.0074,7.173255,[27 39] ; [ 4 26],[21.3125 44.6875] ; [ 9.6875 20.3125],0
d4,1,0.010981,6.468449,[52 14] ; [16 14],[46.75 19.25] ; [21.25  8.75],0
v1,1,0.012115,6.293896,[26 41] ; [ 4 26],[20.72164948 46.27835052] ; [ 9.27835052 20.72164948],0
p8,1,0.015182,5.895205,[23 44] ; [ 3 26],[18.14583333 48.85416667] ; [ 7.85416667 21.14583333],0
n5,1,0.021477,5.287661,[30 37] ; [21  9],[35.22680412 31.77319588] ; [15.77319588 14.22680412],0
s5,1,0.023701,5.1164,[14 51] ; [ 1 29],[10.26315789 54.73684211] ; [ 4.73684211 25.26315789],0
s8,1,0.023701,5.1164,[14 51] ; [ 1 29],[10.26315789 54.73684211] ; [ 4.73684211 25.26315789],0
p4,1,0.024594,5.052282,[27 39] ; [ 5 24],[22.23157895 43.76842105] ; [ 9.76842105 19.23157895],0
d5,1,0.024822,5.036288,[51 16] ; [16 14],[46.27835052 20.72164948] ; [20.72164948  9.27835052],0
p7,1,0.034699,4.459946,[29 38] ; [ 6 23],[24.42708333 42.57291667] ; [10.57291667 18.42708333],0
a1,1,0.035704,4.411179,[ 4 63] ; [ 6 24],[ 6.90721649 60.09278351] ; [ 3.09278351 26.90721649],0
d3,1,0.052634,3.755488,[41 26] ; [12 18],[36.60824742 30.39175258] ; [16.39175258 13.60824742],0
n6,1,0.052634,3.755488,[41 26] ; [12 18],[36.60824742 30.39175258] ; [16.39175258 13.60824742],0
s2,1,0.055765,3.659063,[21 45] ; [ 4 26],[17.1875 48.8125] ; [ 7.8125 22.1875],0
b2,1,0.059582,3.548969,[ 9 29] ; [10 11],[12.23728814 25.76271186] ; [ 6.76271186 14.23728814],0
b3,1,0.059582,3.548969,[ 9 29] ; [10 11],[12.23728814 25.76271186] ; [ 6.76271186 14.23728814],0
b5,1,0.072121,3.234076,[40 27] ; [12 18],[35.91752577 31.08247423] ; [16.08247423 13.91752577],0
s3,1,0.075213,3.165414,[29 38] ; [ 7 22],[25.125 41.875] ; [10.875 18.125],0
u1,1,0.096078,2.769468,[10 57] ; [ 1 29],[ 7.59793814 59.40206186] ; [ 3.40206186 26.59793814],0
n2,1,0.098009,2.737652,[18  9] ; [ 8 11],[15.26086957 11.73913043] ; [10.73913043  8.26086957],0
u3,1,0.103459,2.651395,[14 14] ; [ 3 10],[11.6097561 16.3902439] ; [5.3902439 7.6097561],0
p6,1,0.109087,2.567391,[13 52] ; [ 2 27],[10.37234043 54.62765957] ; [ 4.62765957 24.37234043],0
s7,1,0.113572,2.503803,[15 44] ; [ 3 25],[12.20689655 46.79310345] ; [ 5.79310345 22.20689655],0
v3,1,0.142566,2.150047,[22 41] ; [ 6 24],[18.96774194 44.03225806] ; [ 9.03225806 20.96774194],0
a2,1,0.146901,2.104141,[15 52] ; [ 3 27],[12.43298969 54.56701031] ; [ 5.56701031 24.43298969],0
d2,1,0.155035,2.022,[36 31] ; [11 18],[32.80208333 34.19791667] ; [14.19791667 14.80208333],0
d1,1,0.185005,1.756951,[32 35] ; [10 20],[29.01030928 37.98969072] ; [12.98969072 17.01030928],0
a6,1,0.222448,1.488512,[38 29] ; [13 17],[35.22680412 31.77319588] ; [15.77319588 14.22680412],0
n1,1,0.256641,1.286786,[ 8 18] ; [ 9 10],[ 9.82222222 16.17777778] ; [ 7.17777778 11.82222222],0
n4,1,0.289986,1.119687,[37 30] ; [20 10],[39.37113402 27.62886598] ; [17.62886598 12.37113402],0
a5,1,0.291249,1.113841,[39 28] ; [14 16],[36.60824742 30.39175258] ; [16.39175258 13.60824742],0
s1,1,0.356998,0.848427,[ 5 62] ; [ 4 26],[ 6.21649485 60.78350515] ; [ 2.78350515 27.21649485],0
u2,1,0.408295,0.683761,[12 15] ; [4 9],[10.8 16.2] ; [5.2 7.8],0
a8,1,0.428892,0.625823,[ 5 57] ; [ 1 27],[ 4.13333333 57.86666667] ; [ 1.86666667 26.13333333],0
