Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.664084,[192  53] ; [39 66],[161.7  83.3] ; [69.3 35.7],1
d3,1,0.0,50.242845,[199  47] ; [45 60],[171.00854701  74.99145299] ; [72.99145299 32.00854701],1
a2,1,2e-06,22.652856,[ 87 159] ; [11 94],[ 68.68376068 177.31623932] ; [29.31623932 75.68376068],1
b5,1,5e-06,20.797195,[165  81] ; [43 62],[145.77777778 100.22222222] ; [62.22222222 42.77777778],1
u1,1,1e-05,19.600076,[ 72 174] ; [ 8 97],[ 56.06837607 189.93162393] ; [23.93162393 81.06837607],1
d1,1,0.000107,15.008632,[181  65] ; [55 50],[165.4017094  80.5982906] ; [70.5982906 34.4017094],1
b1,1,0.003911,8.324673,[ 86 160] ; [54 51],[ 98.11965812 147.88034188] ; [41.88034188 63.11965812],0
r4,1,0.015875,5.816707,[235  11] ; [93 12],[229.88034188  16.11965812] ; [98.11965812  6.88034188],0
v2,1,0.021064,5.321448,[154  83] ; [51 48],[144.59821429  92.40178571] ; [60.40178571 38.59821429],0
b3,1,0.036141,4.390433,[64 98] ; [42 36],[71.55 90.45] ; [34.45 43.55],0
b2,1,0.036141,4.390433,[64 98] ; [42 36],[71.55 90.45] ; [34.45 43.55],0
b4,1,0.044776,4.027074,[148  98] ; [51 54],[139.47008547 106.52991453] ; [59.52991453 45.47008547],0
u3,1,0.047268,3.935829,[36 15] ; [ 8 10],[32.52173913 18.47826087] ; [11.47826087  6.52173913],0
r2,1,0.052664,3.754545,[235   9] ; [94  9],[231.34293948  12.65706052] ; [97.65706052  5.34293948],0
r1,1,0.063331,3.447926,[212  32] ; [83 22],[206.24641834  37.75358166] ; [88.75358166 16.24641834],0
v4,1,0.068243,3.324787,[240   5] ; [98  6],[237.27793696   7.72206304] ; [100.72206304   3.27793696],0
d5,1,0.086624,2.936015,[214  32] ; [83 21],[208.74857143  37.25142857] ; [88.25142857 15.74857143],0
s7,1,0.117707,2.447573,[177  57] ; [85 17],[182.46428571  51.53571429] ; [79.53571429 22.46428571],0
n1,1,0.117976,2.443986,[20 29] ; [15 10],[23.17567568 25.82432432] ; [11.82432432 13.17567568],0
n5,1,0.132745,2.260111,[195  49] ; [91 14],[199.95415473  44.04584527] ; [86.04584527 18.95415473],0
p2,1,0.134485,2.239954,[216  30] ; [85 19],[211.56  34.44] ; [89.44 14.56],0
d4,1,0.134697,2.237516,[214  32] ; [84 20],[209.45142857  36.54857143] ; [88.54857143 15.45142857],0
v3,1,0.210937,1.564982,[107 128] ; [54 48],[112.27002967 122.72997033] ; [48.72997033 53.27002967],0
