Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.002555,9.100855,[4 7] ; [ 1 32],[1.25 9.75] ; [ 3.75 29.25],0
p11,1,0.003641,8.454902,[5 6] ; [29  4],[8.5 2.5] ; [25.5  7.5],0
d2,1,0.016983,5.698084,[7 4] ; [ 8 25],[3.75 7.25] ; [11.25 21.75],0
v4,1,0.032259,4.584668,[6 5] ; [25  4],[8.525 2.475] ; [22.475  6.525],0
d1,1,0.061664,3.492063,[6 5] ; [ 8 25],[3.5 7.5] ; [10.5 22.5],0
p9,1,0.071233,3.254366,[5 6] ; [24  8],[7.41860465 3.58139535] ; [21.58139535 10.41860465],0
a3,1,0.081723,3.030303,[8 3] ; [14 19],[5.5 5.5] ; [16.5 16.5],0
p6,1,0.093135,2.819332,[2 9] ; [15 17],[4.34883721 6.65116279] ; [12.65116279 19.34883721],0
p10,1,0.103126,2.656529,[6 5] ; [24  6],[8.04878049 2.95121951] ; [21.95121951  8.04878049],0
r2,1,0.116985,2.457234,[8 2] ; [15 14],[5.8974359 4.1025641] ; [17.1025641 11.8974359],0
s4,1,0.146205,2.111409,[ 1 10] ; [10 22],[2.81395349 8.18604651] ; [ 8.18604651 23.81395349],0
a6,1,0.161989,1.955556,[8 3] ; [16 17],[6. 5.] ; [18. 15.],0
d3,1,0.161989,1.955556,[8 3] ; [16 17],[6. 5.] ; [18. 15.],0
s7,1,0.16349,1.941644,[3 8] ; [16 15],[4.97619048 6.02380952] ; [14.02380952 16.97619048],0
p4,1,0.179072,1.805307,[5 5] ; [24  9],[6.74418605 3.25581395] ; [22.25581395 10.74418605],0
v1,1,0.190969,1.710129,[6 5] ; [10 21],[4.19047619 6.80952381] ; [11.80952381 19.19047619],0
v3,1,0.232915,1.422968,[4 7] ; [ 6 26],[2.55813953 8.44186047] ; [ 7.44186047 24.55813953],0
a2,1,0.234112,1.415701,[3 8] ; [ 4 29],[1.75 9.25] ; [ 5.25 27.75],0
n3,1,0.277291,1.180317,[2 5] ; [8 7],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
r3,1,0.320885,0.985337,[6 5] ; [22  9],[7.33333333 3.66666667] ; [20.66666667 10.33333333],0
s3,1,0.368005,0.81039,[3 8] ; [12 16],[4.23076923 6.76923077] ; [10.76923077 17.23076923],0
b1,1,0.383596,0.759144,[4 7] ; [17 16],[5.25 5.75] ; [15.75 17.25],0
a5,1,0.383596,0.759144,[7 4] ; [16 17],[5.75 5.25] ; [17.25 15.75],0
p1,1,0.410648,0.676923,[2 9] ; [ 3 30],[1.25 9.75] ; [ 3.75 29.25],0
u2,1,0.427205,0.630409,[1 2] ; [11  8],[1.63636364 1.36363636] ; [10.36363636  8.63636364],0
a4,1,0.43437,0.611111,[4 7] ; [ 8 25],[3. 8.] ; [ 9. 24.],0
u3,1,0.475533,0.509091,[2 1] ; [ 8 10],[1.42857143 1.57142857] ; [8.57142857 9.42857143],0
n6,1,0.478308,0.502719,[6 4] ; [23  9],[6.9047619 3.0952381] ; [22.0952381  9.9047619],0
n2,1,0.518647,0.416583,[6 1] ; [11  4],[5.40909091 1.59090909] ; [11.59090909  3.40909091],0
s8,1,0.539241,0.376948,[3 8] ; [12 20],[3.8372093 7.1627907] ; [11.1627907 20.8372093],0
d4,1,0.581729,0.303448,[8 3] ; [21 12],[7.25 3.75] ; [21.75 11.25],0
b5,1,0.591774,0.287582,[6 5] ; [21 12],[6.75 4.25] ; [20.25 12.75],0
b4,1,0.601132,0.273292,[6 5] ; [15 18],[5.25 5.75] ; [15.75 17.25],0
b3,1,0.631069,0.230614,[1 5] ; [ 6 17],[1.44827586 4.55172414] ; [ 5.55172414 17.44827586],0
b2,1,0.631069,0.230614,[1 5] ; [ 6 17],[1.44827586 4.55172414] ; [ 5.55172414 17.44827586],0
v2,1,0.641581,0.21668,[5 6] ; [12 20],[4.34883721 6.65116279] ; [12.65116279 19.34883721],0
p7,1,0.656178,0.1982,[6 3] ; [23  8],[6.525 2.475] ; [22.475  8.525],0
n1,1,0.665362,0.187075,[3 4] ; [ 5 10],[2.54545455 4.45454545] ; [5.45454545 9.54545455],0
s5,1,0.688038,0.161218,[ 1 10] ; [ 4 25],[1.375 9.625] ; [ 3.625 25.375],0
s6,1,0.688156,0.161089,[4 7] ; [13 17],[4.56097561 6.43902439] ; [12.43902439 17.56097561],0
d5,1,0.723296,0.125356,[7 4] ; [19 14],[6.5 4.5] ; [19.5 13.5],0
a7,1,0.723296,0.125356,[6 5] ; [20 13],[6.5 4.5] ; [19.5 13.5],0
a1,1,0.729859,0.119241,[ 1 10] ; [ 2 31],[ 0.75 10.25] ; [ 2.25 30.75],0
s2,1,0.75344,0.098663,[5 6] ; [12 18],[4.56097561 6.43902439] ; [12.43902439 17.56097561],0
p5,1,0.82916,0.046561,[2 9] ; [ 7 26],[2.25 8.75] ; [ 6.75 26.25],0
n4,1,0.860515,0.030877,[6 5] ; [19 14],[6.25 4.75] ; [18.75 14.25],0
p3,1,0.861663,0.030366,[5 6] ; [16 17],[5.25 5.75] ; [15.75 17.25],0
r1,1,0.924295,0.00903,[3 8] ; [ 8 23],[2.88095238 8.11904762] ; [ 8.11904762 22.88095238],0
n5,1,0.958276,0.002737,[7 4] ; [20 11],[7.07142857 3.92857143] ; [19.92857143 11.07142857],0
u1,1,1.0,0.0,[ 1 10] ; [ 3 30],[ 1. 10.] ; [ 3. 30.],0
