Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000774,11.301721,[32 13] ; [13 25],[24.39759036 20.60240964] ; [20.60240964 17.39759036],1
d5,1,0.001447,10.144928,[38  8] ; [19 19],[31.21428571 14.78571429] ; [25.78571429 12.21428571],0
a6,1,0.004659,8.007263,[30 16] ; [13 25],[23.54761905 22.45238095] ; [19.45238095 18.54761905],0
p4,1,0.012984,6.171249,[16 30] ; [23 14],[21.61445783 24.38554217] ; [17.38554217 19.61445783],0
b1,1,0.013126,6.152015,[19 27] ; [26 12],[24.64285714 21.35714286] ; [20.35714286 17.64285714],0
d4,1,0.044396,4.041419,[37  9] ; [23 15],[32.85714286 13.14285714] ; [27.14285714 10.85714286],0
n5,1,0.045303,4.007327,[25 18] ; [30  8],[29.19753086 13.80246914] ; [25.80246914 12.19753086],0
a2,1,0.087563,2.918622,[ 8 38] ; [ 2 36],[ 5.47619048 40.52380952] ; [ 4.52380952 33.47619048],0
d1,1,0.116604,2.462353,[21 25] ; [11 27],[17.52380952 28.47619048] ; [14.47619048 23.52380952],0
s5,1,0.130864,2.282224,[11 30] ; [ 5 33],[ 8.30379747 32.69620253] ; [ 7.69620253 30.30379747],0
p10,1,0.144965,2.12445,[37  6] ; [27 10],[34.4  8.6] ; [29.6  7.4],0
s8,1,0.219984,1.504478,[11 34] ; [14 24],[13.55421687 31.44578313] ; [11.44578313 26.55421687],0
s4,1,0.236755,1.399815,[ 9 36] ; [ 4 34],[ 7.04819277 37.95180723] ; [ 5.95180723 32.04819277],0
p8,1,0.242527,1.365846,[19 26] ; [11 26],[16.46341463 28.53658537] ; [13.53658537 23.46341463],0
s3,1,0.292617,1.107543,[22 20] ; [15 22],[19.67088608 22.32911392] ; [17.32911392 19.67088608],0
u3,1,0.357527,0.846561,[ 8 10] ; [ 4 10],[ 6.75 11.25] ; [5.25 8.75],0
n4,1,0.357892,0.845275,[27 19] ; [26 12],[29.02380952 16.97619048] ; [23.97619048 14.02380952],0
d2,1,0.369316,0.805966,[15 31] ; [16 22],[16.97619048 29.02380952] ; [14.02380952 23.97619048],0
p5,1,0.374425,0.788926,[ 8 37] ; [ 4 33],[ 6.58536585 38.41463415] ; [ 5.41463415 31.58536585],0
n1,1,0.389414,0.740772,[ 4 10] ; [7 9],[5.13333333 8.86666667] ; [ 5.86666667 10.13333333],0
v2,1,0.398364,0.713258,[20 24] ; [13 23],[18.15 25.85] ; [14.85 21.15],0
u2,1,0.41902,0.653061,[9 9] ; [5 9],[ 7.875 10.125] ; [6.125 7.875],0
p2,1,0.428379,0.627214,[34 11] ; [29  6],[35.4375  9.5625] ; [27.5625  7.4375],0
v4,1,0.470726,0.52027,[30 10] ; [25 12],[28.57142857 11.42857143] ; [26.42857143 10.57142857],0
a8,1,0.492648,0.470737,[ 4 37] ; [ 2 34],[ 3.19480519 37.80519481] ; [ 2.80519481 33.19480519],0
n3,1,0.51043,0.433185,[8 6] ; [11  5],[8.86666667 5.13333333] ; [10.13333333  5.86666667],0
a1,1,0.510455,0.433135,[ 4 42] ; [ 5 33],[ 4.92857143 41.07142857] ; [ 4.07142857 33.92857143],0
a4,1,0.513388,0.427155,[15 31] ; [15 23],[16.42857143 29.57142857] ; [13.57142857 24.42857143],0
r2,1,0.515021,0.423852,[26 13] ; [22 15],[24.63157895 14.36842105] ; [23.36842105 13.63157895],0
b5,1,0.537406,0.380369,[26 20] ; [24 14],[27.38095238 18.61904762] ; [22.61904762 15.38095238],0
s6,1,0.543857,0.368438,[21 22] ; [16 22],[19.64197531 23.35802469] ; [17.35802469 20.64197531],0
n6,1,0.561817,0.336567,[27 17] ; [25 12],[28.24691358 15.75308642] ; [23.75308642 13.24691358],0
a3,1,0.565989,0.32944,[27 19] ; [24 13],[28.26506024 17.73493976] ; [22.73493976 14.26506024],0
p1,1,0.620823,0.244712,[ 5 40] ; [ 3 35],[ 4.3373494 40.6626506] ; [ 3.6626506 34.3373494],0
v1,1,0.632793,0.228292,[18 25] ; [17 19],[19.05063291 23.94936709] ; [15.94936709 20.05063291],0
p12,1,0.675914,0.174762,[ 2 43] ; [ 1 36],[ 1.64634146 43.35365854] ; [ 1.35365854 35.64634146],0
p11,1,0.677461,0.172998,[32 14] ; [28 10],[32.85714286 13.14285714] ; [27.14285714 10.85714286],0
p6,1,0.69972,0.148763,[12 33] ; [11 25],[12.77777778 32.22222222] ; [10.22222222 25.77777778],0
r1,1,0.710452,0.137826,[12 32] ; [ 9 29],[11.26829268 32.73170732] ; [ 9.73170732 28.26829268],0
a5,1,0.782187,0.076436,[28 18] ; [22 16],[27.38095238 18.61904762] ; [22.61904762 15.38095238],0
s7,1,0.783131,0.075758,[17 27] ; [15 21],[17.6 26.4] ; [14.4 21.6],0
s1,1,0.844554,0.038444,[ 2 44] ; [ 2 36],[ 2.19047619 43.80952381] ; [ 1.80952381 36.19047619],0
n2,1,0.873102,0.02551,[10  4] ; [11  5],[9.8 4.2] ; [11.2  4.8],0
