Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000131,14.628477,[12 22] ; [100  42],[21.63636364 12.36363636] ; [90.36363636 51.63636364],1
n4,1,0.00025,13.410329,[16 18] ; [112  31],[24.58757062  9.41242938] ; [103.41242938  39.58757062],1
a2,1,0.00684,7.314421,[ 2 32] ; [ 40 104],[ 8.02247191 25.97752809] ; [ 33.97752809 110.02247191],0
p9,1,0.009242,6.775524,[21 13] ; [116  25],[26.61714286  7.38285714] ; [110.38285714  30.61714286],0
u1,1,0.013349,6.122204,[ 1 33] ; [ 30 114],[ 5.92134831 28.07865169] ; [ 25.07865169 118.92134831],0
r4,1,0.013695,6.077035,[25  9] ; [129  15],[29.41573034  4.58426966] ; [124.58426966  19.41573034],0
p10,1,0.016294,5.770886,[21 13] ; [115  27],[26.27272727  7.72727273] ; [109.72727273  32.27272727],0
r2,1,0.02251,5.205942,[29  5] ; [137   6],[31.88700565  2.11299435] ; [134.11299435   8.88700565],0
a4,1,0.028166,4.817871,[ 8 26] ; [63 80],[13.63841808 20.36158192] ; [57.36158192 85.63841808],0
v4,1,0.032634,4.564889,[28  6] ; [134   9],[31.11864407  2.88135593] ; [130.88135593  12.11864407],0
p11,1,0.066475,3.367979,[21 13] ; [111  33],[25.21348315  8.78651685] ; [106.78651685  37.21348315],0
u2,1,0.066725,3.361805,[6 2] ; [15 23],[3.65217391 4.34782609] ; [17.34782609 20.65217391],0
b4,1,0.083951,2.986693,[16 18] ; [91 53],[20.43820225 13.56179775] ; [86.56179775 57.43820225],0
p2,1,0.086165,2.94461,[21 13] ; [109  34],[24.97175141  9.02824859] ; [105.02824859  37.97175141],0
s5,1,0.08687,2.931448,[ 6 25] ; [48 88],[10.0239521 20.9760479] ; [43.9760479 92.0239521],0
r1,1,0.102011,2.673819,[24  9] ; [122  22],[27.22033898  5.77966102] ; [118.77966102  25.22033898],0
d2,1,0.118034,2.443215,[13 21] ; [76 67],[17.0960452 16.9039548] ; [71.9039548 71.0960452],0
a8,1,0.123735,2.369395,[ 1 31] ; [ 16 112],[ 3.4 28.6] ; [ 13.6 114.4],0
v3,1,0.142037,2.155748,[11 20] ; [72 72],[14.70285714 16.29714286] ; [68.29714286 75.70285714],0
s8,1,0.146725,2.105976,[ 9 25] ; [57 86],[12.6779661 21.3220339] ; [53.3220339 89.6779661],0
s7,1,0.182663,1.775826,[11 21] ; [64 71],[14.37125749 17.62874251] ; [60.62874251 74.37125749],0
b5,1,0.197034,1.664221,[14 20] ; [77 67],[17.38202247 16.61797753] ; [73.61797753 70.38202247],0
p6,1,0.202362,1.625245,[ 6 28] ; [ 40 101],[ 8.93714286 25.06285714] ; [ 37.06285714 103.93714286],0
s1,1,0.257459,1.282368,[ 1 32] ; [  1 141],[ 0.37714286 32.62285714] ; [  1.62285714 140.37714286],0
u4,1,0.263601,1.249745,[ 1 33] ; [  1 143],[ 0.38202247 33.61797753] ; [  1.61797753 142.38202247],0
s6,1,0.274368,1.194777,[18 16] ; [89 52],[20.78857143 13.21142857] ; [86.21142857 54.78857143],0
u3,1,0.32885,0.953421,[5 3] ; [17 22],[3.74468085 4.25531915] ; [18.25531915 20.74468085],0
n1,1,0.34207,0.902659,[4 7] ; [ 7 25],[2.81395349 8.18604651] ; [ 8.18604651 23.81395349],0
a7,1,0.347587,0.882247,[24 10] ; [111  31],[26.07954545  7.92045455] ; [108.92045455  33.07954545],0
b1,1,0.429959,0.622935,[15 19] ; [53 91],[12.98876404 21.01123596] ; [55.01123596 88.98876404],0
s2,1,0.457434,0.552165,[14 20] ; [69 74],[15.94350282 18.05649718] ; [67.05649718 75.94350282],0
a6,1,0.500151,0.454616,[22 12] ; [101  42],[23.62711864 10.37288136] ; [99.37288136 43.62711864],0
d4,1,0.540799,0.374062,[27  7] ; [119  23],[28.20454545  5.79545455] ; [117.79545455  24.20454545],0
d3,1,0.554097,0.350028,[22 12] ; [100  43],[23.43502825 10.56497175] ; [98.56497175 44.43502825],0
s4,1,0.569619,0.32332,[ 5 29] ; [ 27 116],[ 6.14689266 27.85310734] ; [ 25.85310734 117.14689266],0
s3,1,0.571285,0.320537,[17 17] ; [77 62],[18.47398844 15.52601156] ; [75.52601156 63.47398844],0
a5,1,0.612627,0.256368,[24 10] ; [107  36],[25.16384181  8.83615819] ; [105.83615819  37.16384181],0
d1,1,0.628008,0.234772,[19 15] ; [87 57],[20.24719101 13.75280899] ; [85.75280899 58.24719101],0
p4,1,0.640938,0.217518,[19 15] ; [72 68],[17.7816092 16.2183908] ; [73.2183908 66.7816092],0
d5,1,0.709894,0.138383,[29  5] ; [119  25],[28.26966292  5.73033708] ; [119.73033708  24.26966292],0
a3,1,0.71603,0.132328,[26  8] ; [105  38],[25.16384181  8.83615819] ; [105.83615819  37.16384181],0
p3,1,0.760814,0.092667,[14 20] ; [63 80],[14.79096045 19.20903955] ; [62.20903955 80.79096045],0
b2,1,0.775183,0.081569,[ 6 14] ; [28 56],[ 6.53846154 13.46153846] ; [27.46153846 56.53846154],0
b3,1,0.775183,0.081569,[ 6 14] ; [28 56],[ 6.53846154 13.46153846] ; [27.46153846 56.53846154],0
n3,1,0.780045,0.077987,[10  3] ; [25  6],[10.34090909  2.65909091] ; [24.65909091  6.34090909],0
p5,1,0.816889,0.053614,[ 2 32] ; [ 10 133],[ 2.30508475 31.69491525] ; [  9.69491525 133.30508475],0
r3,1,0.820779,0.051322,[32  2] ; [135   7],[32.26136364  1.73863636] ; [134.73863636   7.26136364],0
p7,1,0.839792,0.040869,[20 14] ; [85 55],[20.51724138 13.48275862] ; [84.48275862 55.51724138],0
p8,1,0.861199,0.030572,[15 18] ; [66 74],[15.45086705 17.54913295] ; [65.54913295 74.45086705],0
p1,1,0.947883,0.004273,[ 2 32] ; [  8 135],[ 1.92090395 32.07909605] ; [  8.07909605 134.92090395],0
n2,1,0.97141,0.001284,[10  3] ; [24  7],[10.04545455  2.95454545] ; [23.95454545  7.04545455],0
