Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,3e-06,21.84389,[32 59] ; [72 33],[48.28571429 42.71428571] ; [55.71428571 49.28571429],1
u1,1,0.155665,2.015837,[ 9 84] ; [  5 104],[ 6.44554455 86.55445545] ; [  7.55445545 101.44554455],0
a4,1,0.161434,1.960739,[53 39] ; [52 57],[48.05970149 43.94029851] ; [56.94029851 52.05970149],0
s5,1,0.167644,1.903888,[33 57] ; [47 54],[37.69633508 52.30366492] ; [42.30366492 58.69633508],0
a6,1,0.180585,1.792805,[41 52] ; [38 71],[36.37128713 56.62871287] ; [42.62871287 66.37128713],0
d3,1,0.188099,1.732448,[53 40] ; [52 57],[48.34158416 44.65841584] ; [56.65841584 52.34158416],0
u2,1,0.191581,1.705421,[16 11] ; [ 8 12],[13.78723404 13.21276596] ; [10.21276596  9.78723404],0
p10,1,0.267893,1.227506,[68 25] ; [83 21],[71.28426396 21.71573604] ; [79.71573604 24.28426396],0
p3,1,0.283842,1.1486,[42 50] ; [57 50],[45.76884422 46.23115578] ; [53.23115578 53.76884422],0
p5,1,0.294782,1.097652,[14 78] ; [11 96],[11.55778894 80.44221106] ; [13.44221106 93.55778894],0
n4,1,0.302685,1.062328,[71 22] ; [88 19],[73.935 19.065] ; [85.065 21.935],0
r1,1,0.323258,0.975718,[66 27] ; [84 25],[69.05940594 23.94059406] ; [80.94059406 28.05940594],0
b3,1,0.365194,0.819954,[24 36] ; [34 37],[26.5648855 33.4351145] ; [31.4351145 39.5648855],0
b2,1,0.365194,0.819954,[24 36] ; [34 37],[26.5648855 33.4351145] ; [31.4351145 39.5648855],0
p4,1,0.399915,0.708581,[49 44] ; [61 43],[51.92893401 41.07106599] ; [58.07106599 45.92893401],0
r2,1,0.413036,0.670044,[83  9] ; [99  7],[84.56565657  7.43434343] ; [97.43434343  8.56565657],0
n2,1,0.471857,0.517624,[24 11] ; [20  6],[25.24590164  9.75409836] ; [18.75409836  7.24590164],0
u3,1,0.536034,0.38294,[14 13] ; [ 9 12],[12.9375 14.0625] ; [10.0625 10.9375],0
s3,1,0.539487,0.376491,[53 39] ; [57 50],[50.85427136 41.14572864] ; [59.14572864 47.85427136],0
a2,1,0.544731,0.366841,[10 83] ; [  9 100],[ 8.74752475 84.25247525] ; [10.25247525 98.74752475],0
a1,1,0.570902,0.321176,[ 5 88] ; [  8 101],[ 5.98514851 87.01485149] ; [  7.01485149 101.98514851],0
b5,1,0.610493,0.259458,[46 47] ; [50 59],[44.1980198 48.8019802] ; [51.8019802 57.1980198],0
s8,1,0.629108,0.233272,[42 50] ; [53 55],[43.7 48.3] ; [51.3 56.7],0
s6,1,0.662191,0.190874,[60 29] ; [67 37],[58.56476684 30.43523316] ; [68.43523316 35.56476684],0
p2,1,0.679621,0.170553,[69 22] ; [83 23],[70.21319797 20.78680203] ; [81.78680203 24.21319797],0
v4,1,0.705864,0.142443,[83  9] ; [100   9],[83.76119403  8.23880597] ; [99.23880597  9.76119403],0
b4,1,0.737556,0.112287,[49 44] ; [60 49],[50.18316832 42.81683168] ; [58.81683168 50.18316832],0
d1,1,0.768545,0.0866,[57 36] ; [69 40],[58.00990099 34.99009901] ; [67.99009901 41.00990099],0
d2,1,0.802948,0.062267,[51 40] ; [63 46],[51.87 39.13] ; [62.13 46.87],0
s7,1,0.855751,0.033046,[49 39] ; [56 47],[48.37696335 39.62303665] ; [56.62303665 46.37696335],0
n5,1,0.866847,0.028112,[72 21] ; [81 25],[71.50251256 21.49748744] ; [81.49748744 24.50251256],0
n6,1,0.894076,0.017728,[77 16] ; [87 19],[76.64321608 16.35678392] ; [87.35678392 18.64321608],0
n1,1,0.895308,0.017316,[16 19] ; [11 14],[15.75 19.25] ; [11.25 13.75],0
p11,1,0.903902,0.014577,[71 22] ; [84 25],[71.36138614 21.63861386] ; [83.63861386 25.36138614],0
a5,1,0.903902,0.014577,[71 22] ; [84 25],[71.36138614 21.63861386] ; [83.63861386 25.36138614],0
p12,1,0.919131,0.010308,[ 5 87] ; [ 6 98],[ 5.16326531 86.83673469] ; [ 5.83673469 98.16326531],0
a8,1,0.933818,0.006896,[ 9 80] ; [11 94],[ 9.17525773 79.82474227] ; [10.82474227 94.17525773],0
p6,1,0.978089,0.000754,[35 57] ; [39 63],[35.09278351 56.90721649] ; [38.90721649 63.09278351],0
