Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,67.23735,[ 40 207] ; [56 35],[ 70.15384615 176.84615385] ; [25.84615385 65.15384615],1
s6,1,1e-06,23.360816,[ 98 158] ; [65 32],[118.20963173 137.79036827] ; [44.79036827 52.20963173],1
s2,1,7.1e-05,15.775727,[ 26 232] ; [26 71],[ 37.7915493 220.2084507] ; [14.2084507 82.7915493],1
v3,1,0.000113,14.902991,[ 77 174] ; [50 44],[ 92.39710145 158.60289855] ; [34.60289855 59.39710145],1
p6,1,0.000233,13.541554,[ 72 184] ; [47 49],[ 86.54545455 169.45454545] ; [32.45454545 63.54545455],1
u1,1,0.002698,9.001212,[ 31 230] ; [24 73],[ 40.09776536 220.90223464] ; [14.90223464 82.09776536],0
d2,1,0.003387,8.586127,[105 155] ; [56 41],[117.25490196 142.74509804] ; [43.74509804 53.25490196],0
n4,1,0.00382,8.367276,[181  80] ; [82 15],[191.74022346  69.25977654] ; [71.25977654 25.74022346],0
a6,1,0.004956,7.895544,[198  63] ; [59 38],[187.36592179  73.63407821] ; [69.63407821 27.36592179],0
p7,1,0.007334,7.189217,[145 113] ; [69 27],[155.96610169 102.03389831] ; [58.03389831 37.96610169],0
s5,1,0.008139,7.002592,[ 52 203] ; [32 62],[ 61.37535817 193.62464183] ; [22.62464183 71.37535817],0
b2,1,0.008598,6.90452,[ 45 102] ; [33 34],[53.57943925 93.42056075] ; [24.42056075 42.57943925],0
b3,1,0.008598,6.90452,[ 45 102] ; [33 34],[53.57943925 93.42056075] ; [24.42056075 42.57943925],0
p3,1,0.013595,6.089981,[112 148] ; [56 41],[122.35294118 137.64705882] ; [45.64705882 51.35294118],0
u2,1,0.015644,5.842501,[46 43] ; [19  5],[51.19469027 37.80530973] ; [13.80530973 10.19469027],0
a5,1,0.018574,5.541184,[183  78] ; [80 17],[191.74022346  69.25977654] ; [71.25977654 25.74022346],0
n2,1,0.048152,3.904677,[45 16] ; [10 10],[41.41975309 19.58024691] ; [13.58024691  6.41975309],0
a8,1,0.054797,3.688255,[ 25 209] ; [16 69],[ 30.07523511 203.92476489] ; [10.92476489 74.07523511],0
p9,1,0.055377,3.670689,[205  52] ; [85 11],[211.13314448  45.86685552] ; [78.86685552 17.13314448],0
r1,1,0.066355,3.370966,[209  51] ; [86 11],[214.84593838  45.15406162] ; [80.15406162 16.84593838],0
p5,1,0.074336,3.184588,[ 21 238] ; [14 83],[ 25.46348315 233.53651685] ; [ 9.53651685 87.46348315],0
p4,1,0.079521,3.074661,[136 123] ; [61 36],[143.32303371 115.67696629] ; [53.67696629 43.32303371],0
v1,1,0.083291,2.999491,[127 132] ; [57 39],[134.24225352 124.75774648] ; [49.75774648 46.24225352],0
p10,1,0.085321,2.960516,[195  62] ; [81 15],[200.94050992  56.05949008] ; [75.05949008 20.94050992],0
a3,1,0.086413,2.939952,[171  89] ; [73 24],[177.70308123  82.29691877] ; [66.29691877 30.70308123],0
d1,1,0.128696,2.308163,[138 123] ; [60 37],[144.35195531 116.64804469] ; [53.64804469 43.35195531],0
v2,1,0.173123,1.855688,[136 116] ; [59 36],[141.61383285 110.38616715] ; [53.38616715 41.61383285],0
p12,1,0.178753,1.807964,[ 10 249] ; [ 7 89],[ 12.4028169 246.5971831] ; [ 4.5971831 91.4028169],0
n5,1,0.228139,1.452425,[175  85] ; [71 25],[179.66292135  80.33707865] ; [66.33707865 29.66292135],0
b4,1,0.276692,1.183264,[142 119] ; [59 38],[146.53910615 114.46089385] ; [54.46089385 42.53910615],0
n3,1,0.315588,1.007146,[45 15] ; [12  7],[43.29113924 16.70886076] ; [13.70886076  5.29113924],0
a2,1,0.321696,0.982037,[ 52 209] ; [24 73],[ 55.40782123 205.59217877] ; [20.59217877 76.40782123],0
d5,1,0.37142,0.798908,[212  48] ; [83 14],[214.84593838  45.15406162] ; [80.15406162 16.84593838],0
b1,1,0.434742,0.610121,[ 88 173] ; [37 60],[ 91.13128492 169.86871508] ; [33.86871508 63.13128492],0
a4,1,0.444904,0.583601,[112 149] ; [46 51],[115.18994413 145.81005587] ; [42.81005587 54.18994413],0
s4,1,0.449258,0.572524,[ 25 232] ; [12 84],[ 26.93767705 230.06232295] ; [10.06232295 85.93767705],0
p8,1,0.451359,0.567237,[130 126] ; [52 42],[133.12 122.88] ; [48.88 45.12],0
a1,1,0.459151,0.547964,[  9 252] ; [ 5 92],[ 10.20670391 250.79329609] ; [ 3.79329609 93.20670391],0
d4,1,0.462325,0.540261,[209  52] ; [81 16],[211.42458101  49.57541899] ; [78.57541899 18.42458101],0
n1,1,0.486234,0.484848,[20 40] ; [ 5 15],[18.75 41.25] ; [ 6.25 13.75],0
u3,1,0.541459,0.372841,[50 40] ; [15  9],[51.31578947 38.68421053] ; [13.68421053 10.31578947],0
a7,1,0.585879,0.296826,[195  65] ; [70 27],[192.99719888  67.00280112] ; [72.00280112 24.99719888],0
v4,1,0.608643,0.262156,[253   8] ; [95  2],[253.70949721   7.29050279] ; [94.29050279  2.70949721],0
p11,1,0.623743,0.240642,[208  53] ; [75 22],[206.32122905  54.67877095] ; [76.67877095 20.32122905],0
p1,1,0.711695,0.13659,[ 19 241] ; [ 6 91],[ 18.20728291 241.79271709] ; [ 6.79271709 90.20728291],0
r3,1,0.728793,0.120223,[257   4] ; [95  2],[256.62569832   4.37430168] ; [95.37430168  1.62569832],0
n6,1,0.751969,0.099884,[217  44] ; [82 15],[217.98603352  43.01396648] ; [81.01396648 15.98603352],0
d3,1,0.793607,0.06845,[178  82] ; [65 32],[176.97478992  83.02521008] ; [66.02521008 30.97478992],0
r2,1,0.890181,0.019065,[250  10] ; [92  4],[249.7752809  10.2247191] ; [92.2247191  3.7752809],0
s1,1,0.9267,0.008463,[  5 254] ; [ 2 94],[  5.10704225 253.89295775] ; [ 1.89295775 94.10704225],0
p2,1,0.930805,0.00754,[208  52] ; [78 19],[208.29131653  51.70868347] ; [77.70868347 19.29131653],0
b5,1,0.939816,0.0057,[163  98] ; [61 36],[163.30726257  97.69273743] ; [60.69273743 36.30726257],0
