Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,62.729635,[ 29 151] ; [83 59],[ 62.60869565 117.39130435] ; [49.39130435 92.60869565],1
p6,1,1e-06,23.940676,[ 21 158] ; [48 91],[ 38.83962264 140.16037736] ; [ 30.16037736 108.83962264],1
d1,1,0.00015,14.375324,[81 99] ; [94 48],[97.82608696 82.17391304] ; [77.17391304 64.82608696],1
s7,1,0.000167,14.170465,[ 59 117] ; [75 62],[ 75.34824281 100.65175719] ; [58.65175719 78.34824281],1
u1,1,0.000301,13.066976,[ 21 159] ; [ 39 103],[ 33.54037267 146.45962733] ; [ 26.45962733 115.54037267],1
d2,1,0.000391,12.574834,[ 68 110] ; [82 59],[83.69905956 94.30094044] ; [66.30094044 74.69905956],1
d5,1,0.000462,12.264107,[128  52] ; [124  18],[140.86956522  39.13043478] ; [111.13043478  30.86956522],1
p2,1,0.000913,10.996447,[123  57] ; [119  22],[135.70093458  44.29906542] ; [106.29906542  34.70093458],1
a2,1,0.000969,10.886702,[ 28 152] ; [44 98],[ 40.2484472 139.7515528] ; [ 31.7515528 110.2484472],1
p7,1,0.001243,10.424931,[ 60 116] ; [73 67],[ 74.07594937 101.92405063] ; [58.92405063 81.07594937],0
a5,1,0.001486,10.096136,[111  69] ; [111  31],[124.09937888  55.90062112] ; [97.90062112 44.09937888],0
s2,1,0.001835,9.707853,[ 70 107] ; [80 60],[83.75394322 93.24605678] ; [66.24605678 73.75394322],0
s6,1,0.002182,9.389585,[96 83] ; [100  42],[109.29595016  69.70404984] ; [86.70404984 55.29595016],0
p10,1,0.00477,7.964478,[131  49] ; [121  20],[141.30841121  38.69158879] ; [110.69158879  30.30841121],0
p5,1,0.004868,7.927818,[  4 175] ; [ 13 125],[  9.59936909 169.40063091] ; [  7.40063091 130.59936909],0
s8,1,0.005326,7.765249,[ 54 126] ; [64 78],[ 65.96273292 114.03726708] ; [52.03726708 89.96273292],0
n4,1,0.008796,6.86381,[127  53] ; [118  24],[136.95652174  43.04347826] ; [108.04347826  33.95652174],0
d3,1,0.00971,6.687352,[107  73] ; [104  38],[117.95031056  62.04968944] ; [93.04968944 48.95031056],0
a4,1,0.00988,6.656444,[ 71 109] ; [76 65],[82.42990654 97.57009346] ; [64.57009346 76.42990654],0
n5,1,0.021626,5.27564,[117  61] ; [110  32],[126.26875  51.73125] ; [100.73125  41.26875],0
a3,1,0.025618,4.981629,[119  61] ; [110  32],[128.01242236  51.98757764] ; [100.98757764  41.01242236],0
a7,1,0.026083,4.950508,[110  69] ; [104  38],[119.33333333  59.66666667] ; [94.66666667 47.33333333],0
p9,1,0.04219,4.127561,[139  40] ; [122  19],[145.996875  33.003125] ; [115.003125  25.996875],0
a6,1,0.049458,3.859733,[116  64] ; [106  36],[124.09937888  55.90062112] ; [97.90062112 44.09937888],0
s1,1,0.073459,3.203985,[  2 175] ; [  6 133],[  4.48101266 172.51898734] ; [  3.51898734 135.48101266],0
v4,1,0.091719,2.843942,[161  16] ; [136   6],[164.79310345  12.20689655] ; [132.20689655   9.79310345],0
r4,1,0.131818,2.270965,[152  28] ; [128  14],[156.52173913  23.47826087] ; [123.47826087  18.52173913],0
n3,1,0.143246,2.142742,[41 16] ; [29  5],[43.84615385 13.15384615] ; [26.15384615  7.84615385],0
v1,1,0.164197,1.935142,[77 97] ; [70 64],[83.04545455 90.95454545] ; [63.95454545 70.04545455],0
s5,1,0.178629,1.808991,[ 40 134] ; [41 97],[ 45.17307692 128.82692308] ; [ 35.82692308 102.17307692],0
b3,1,0.201984,1.627972,[37 69] ; [44 57],[41.47826087 64.52173913] ; [39.52173913 61.47826087],0
b2,1,0.201984,1.627972,[37 69] ; [44 57],[41.47826087 64.52173913] ; [39.52173913 61.47826087],0
p1,1,0.320924,0.985177,[  7 172] ; [  9 133],[  8.92211838 170.07788162] ; [  7.07788162 134.92211838],0
n2,1,0.325099,0.968324,[45 12] ; [23 10],[43.06666667 13.93333333] ; [24.93333333  8.06666667],0
s3,1,0.360221,0.837122,[94 84] ; [80 58],[98.01265823 79.98734177] ; [75.98734177 62.01265823],0
b1,1,0.376237,0.782961,[ 55 125] ; [50 92],[ 58.69565217 121.30434783] ; [46.30434783 95.69565217],0
r1,1,0.37697,0.780558,[132  47] ; [110  31],[135.36875  43.63125] ; [106.63125  34.36875],0
b5,1,0.418627,0.654166,[110  70] ; [93 49],[113.47826087  66.52173913] ; [89.52173913 52.47826087],0
n1,1,0.422854,0.64237,[19 37] ; [14 19],[20.76404494 35.23595506] ; [12.23595506 20.76404494],0
d4,1,0.44123,0.593082,[140  39] ; [116  26],[142.75389408  36.24610592] ; [113.24610592  28.75389408],0
b4,1,0.490104,0.476299,[117  63] ; [87 55],[114.03726708  65.96273292] ; [89.96273292 52.03726708],0
n6,1,0.570609,0.321665,[147  32] ; [120  22],[148.88785047  30.11214953] ; [118.11214953  23.88785047],0
r3,1,0.579885,0.30642,[170   7] ; [138   4],[170.89655172   6.10344828] ; [137.10344828   4.89655172],0
u3,1,0.633041,0.227959,[35 26] ; [20 12],[36.07526882 24.92473118] ; [18.92473118 13.07526882],0
v2,1,0.633768,0.226986,[88 81] ; [74 61],[90.05921053 78.94078947] ; [71.94078947 63.05921053],0
u2,1,0.674721,0.176129,[36 24] ; [20 11],[36.92307692 23.07692308] ; [19.07692308 11.92307692],0
v3,1,0.69092,0.158091,[ 59 115] ; [48 85],[ 60.64495114 113.35504886] ; [46.35504886 86.64495114],0
a8,1,0.802808,0.062358,[ 20 149] ; [ 16 109],[ 20.69387755 148.30612245] ; [ 15.30612245 109.69387755],0
a1,1,0.862665,0.029923,[  7 173] ; [  5 137],[  6.70807453 173.29192547] ; [  5.29192547 136.70807453],0
p12,1,0.895243,0.017338,[ 12 167] ; [  9 133],[ 11.71028037 167.28971963] ; [  9.28971963 132.71028037],0
r2,1,0.903803,0.014607,[163  13] ; [131  11],[162.71698113  13.28301887] ; [131.28301887  10.71698113],0
s4,1,0.935608,0.006527,[ 26 152] ; [ 20 120],[ 25.74842767 152.25157233] ; [ 20.25157233 119.74842767],0
u4,1,0.94664,0.004479,[  4 176] ; [  3 139],[  3.91304348 176.08695652] ; [  3.08695652 138.91304348],0
