Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,49.964592,[14 92] ; [27  9],[30.6056338 75.3943662] ; [10.3943662 25.6056338],1
s6,1,0.000421,12.438453,[43 66] ; [27 10],[52.26027397 56.73972603] ; [17.73972603 19.26027397],1
p10,1,0.001022,10.786849,[61 47] ; [32  5],[69.26896552 38.73103448] ; [23.73103448 13.26896552],0
p4,1,0.001443,10.149896,[30 78] ; [21 16],[37.9862069 70.0137931] ; [13.0137931 23.9862069],0
s3,1,0.002229,9.351017,[44 63] ; [26 11],[52.01388889 54.98611111] ; [17.98611111 19.01388889],0
s2,1,0.004748,7.973179,[31 78] ; [20 17],[38.07534247 70.92465753] ; [12.92465753 24.07534247],0
p9,1,0.004789,7.95745,[70 38] ; [33  4],[76.71724138 31.28275862] ; [26.28275862 10.71724138],0
p8,1,0.006717,7.347035,[32 77] ; [20 17],[38.82191781 70.17808219] ; [13.17808219 23.82191781],0
a3,1,0.008722,6.878814,[46 62] ; [25 12],[52.88275862 55.11724138] ; [18.11724138 18.88275862],0
p2,1,0.010371,6.570003,[64 47] ; [30  7],[70.5 40.5] ; [23.5 13.5],0
p11,1,0.01497,5.92,[69 42] ; [31  6],[75. 36.] ; [25. 12.],0
a2,1,0.018667,5.532404,[  5 106] ; [ 6 31],[  8.25 102.75] ; [ 2.75 34.25],0
p12,1,0.020603,5.360093,[  1 108] ; [ 3 34],[  2.98630137 106.01369863] ; [ 1.01369863 35.98630137],0
p3,1,0.023681,5.117855,[24 87] ; [15 22],[29.25 81.75] ; [ 9.75 27.25],0
r4,1,0.024079,5.088946,[71 40] ; [31  6],[76.5 34.5] ; [25.5 11.5],0
p7,1,0.026139,4.946806,[38 68] ; [21 16],[43.73426573 62.26573427] ; [15.26573427 21.73426573],0
n6,1,0.032698,4.561498,[71 38] ; [31  6],[76.15068493 32.84931507] ; [25.84931507 11.15068493],0
r3,1,0.047766,3.918203,[84 25] ; [34  3],[88.09589041 20.90410959] ; [29.90410959  7.09589041],0
v4,1,0.050897,3.811675,[88 21] ; [34  2],[91.71034483 17.28965517] ; [30.28965517  5.71034483],0
