Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.175585,[180  54] ; [31 48],[157.74440895  76.25559105] ; [53.25559105 25.74440895],1
p11,1,0.0,32.193443,[177  58] ; [32 47],[156.41719745  78.58280255] ; [52.58280255 26.41719745],1
p10,1,0.0,25.324802,[170  61] ; [33 45],[151.75728155  79.24271845] ; [51.24271845 26.75728155],1
p9,1,1.2e-05,19.177999,[181  47] ; [42 36],[166.15686275  61.84313725] ; [56.84313725 21.15686275],1
r3,1,2.3e-05,17.924802,[214  19] ; [58 21],[203.12820513  29.87179487] ; [68.87179487 10.12820513],1
v4,1,2.3e-05,17.891988,[214  21] ; [57 22],[202.81847134  32.18152866] ; [68.18152866 10.81847134],1
n4,1,3.6e-05,17.049513,[182  53] ; [42 37],[167.6433121  67.3566879] ; [56.3566879 22.6433121],1
p2,1,0.000112,14.92525,[169  66] ; [38 41],[154.92038217  80.07961783] ; [52.07961783 26.92038217],1
s6,1,0.000139,14.519528,[135  99] ; [26 53],[120.36421725 113.63578275] ; [40.63578275 38.36421725],1
s8,1,0.000636,11.666648,[ 87 147] ; [13 66],[ 74.76038339 159.23961661] ; [25.23961661 53.76038339],1
p4,1,0.000682,11.537931,[107 127] ; [19 60],[ 94.19808307 139.80191693] ; [31.80191693 47.19808307],1
s7,1,0.000807,11.223928,[ 90 133] ; [14 60],[ 78.08754209 144.91245791] ; [25.91245791 48.08754209],1
r4,1,0.003017,8.797222,[190  45] ; [51 28],[180.36624204  54.63375796] ; [60.63375796 18.36624204],0
u1,1,0.004749,7.972787,[ 38 197] ; [ 3 76],[ 30.68471338 204.31528662] ; [10.31528662 68.68471338],0
a1,1,0.00478,7.960788,[  6 229] ; [ 8 71],[ 10.47770701 224.52229299] ; [ 3.52229299 75.47770701],0
d1,1,0.022407,5.213889,[133 102] ; [33 46],[124.23566879 110.76433121] ; [41.76433121 37.23566879],0
p6,1,0.028364,4.805836,[ 38 195] ; [ 5 73],[ 32.21543408 200.78456592] ; [10.78456592 67.21543408],0
p5,1,0.032219,4.586821,[ 19 214] ; [ 1 77],[ 14.98392283 218.01607717] ; [ 5.01607717 72.98392283],0
p3,1,0.038238,4.294398,[ 77 157] ; [16 62],[ 69.75 164.25] ; [23.25 54.75],0
s2,1,0.051637,3.787477,[ 93 139] ; [22 57],[ 85.78778135 146.21221865] ; [29.21221865 49.78778135],0
