Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,32.268952,[16 89] ; [41 33],[33.43575419 71.56424581] ; [23.56424581 50.43575419],1
p7,1,1e-06,23.680886,[37 64] ; [54 19],[52.82183908 48.17816092] ; [38.17816092 34.82183908],1
p6,1,0.000788,11.268794,[17 85] ; [29 45],[26.65909091 75.34090909] ; [19.34090909 54.65909091],1
s8,1,0.000911,10.999819,[19 86] ; [30 44],[28.74301676 76.25698324] ; [20.25698324 53.74301676],1
s7,1,0.002276,9.312811,[19 82] ; [28 42],[27.76023392 73.23976608] ; [19.23976608 50.76023392],0
p8,1,0.002468,9.16452,[32 72] ; [39 34],[41.71751412 62.28248588] ; [29.28248588 43.71751412],0
a5,1,0.003795,8.379517,[47 59] ; [49 25],[56.53333333 49.46666667] ; [39.46666667 34.53333333],0
s6,1,0.029186,4.756589,[46 58] ; [45 29],[53.16853933 50.83146067] ; [37.83146067 36.16853933],0
p5,1,0.030975,4.654353,[  1 105] ; [ 5 68],[  3.55307263 102.44692737] ; [ 2.44692737 70.55307263],0
d3,1,0.042968,4.096649,[56 48] ; [51 23],[62.51685393 41.48314607] ; [44.48314607 29.51685393],0
p2,1,0.044876,4.023311,[70 36] ; [59 15],[75.96666667 30.03333333] ; [53.03333333 20.96666667],0
s2,1,0.048267,3.900658,[37 68] ; [37 37],[43.40782123 61.59217877] ; [30.59217877 43.40782123],0
a4,1,0.050462,3.826042,[27 79] ; [29 45],[32.97777778 73.02222222] ; [23.02222222 50.97777778],0
a3,1,0.055898,3.655103,[53 52] ; [48 26],[59.24581006 45.75418994] ; [41.75418994 32.24581006],0
u3,1,0.078981,3.08575,[27 26] ; [18  7],[30.57692308 22.42307692] ; [14.42307692 10.57692308],0
b1,1,0.107674,2.588028,[43 63] ; [39 35],[48.28888889 57.71111111] ; [33.71111111 40.28888889],0
p10,1,0.147766,2.095166,[60 43] ; [51 23],[64.59322034 38.40677966] ; [46.40677966 27.59322034],0
v2,1,0.155841,2.01413,[31 70] ; [30 43],[35.40804598 65.59195402] ; [25.59195402 47.40804598],0
s3,1,0.184557,1.760544,[42 63] ; [37 37],[46.34078212 58.65921788] ; [32.65921788 41.34078212],0
p1,1,0.211603,1.560428,[  4 102] ; [ 6 68],[  5.88888889 100.11111111] ; [ 4.11111111 69.88888889],0
n3,1,0.25314,1.30589,[26 16] ; [21  7],[28.2 13.8] ; [18.8  9.2],0
v4,1,0.265009,1.242402,[90 14] ; [68  6],[92.31460674 11.68539326] ; [65.68539326  8.31460674],0
n5,1,0.269467,1.219456,[35 71] ; [30 43],[38.49162011 67.50837989] ; [26.50837989 46.49162011],0
v1,1,0.303314,1.059569,[33 71] ; [29 45],[36.2247191 67.7752809] ; [25.7752809 48.2247191],0
n1,1,0.308646,1.036463,[11 32] ; [10 17],[12.9 30.1] ; [ 8.1 18.9],0
n2,1,0.327904,0.957156,[27 16] ; [20  7],[28.87142857 14.12857143] ; [18.12857143  8.87142857],0
a8,1,0.355582,0.853436,[ 4 96] ; [ 5 64],[ 5.32544379 94.67455621] ; [ 3.67455621 65.32544379],0
p11,1,0.35577,0.852769,[63 43] ; [49 25],[65.95555556 40.04444444] ; [46.04444444 27.95555556],0
