Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,23.57692,[31 23] ; [15 70],[17.8705036 36.1294964] ; [28.1294964 56.8705036],1
p7,1,0.002839,8.908359,[33 22] ; [28 54],[24.48905109 30.51094891] ; [36.51094891 45.48905109],0
r3,1,0.004671,8.002689,[51  4] ; [61 22],[44.63768116 10.36231884] ; [67.36231884 15.63768116],0
r4,1,0.015006,5.915718,[47  8] ; [57 28],[40.85714286 14.14285714] ; [63.14285714 21.85714286],0
d5,1,0.024895,5.03117,[32 23] ; [33 52],[25.53571429 29.46428571] ; [39.46428571 45.53571429],0
s8,1,0.027996,4.828297,[22 33] ; [19 65],[16.22302158 38.77697842] ; [24.77697842 59.22302158],0
p2,1,0.031379,4.632117,[43 12] ; [51 33],[37.1942446 17.8057554] ; [56.8057554 27.1942446],0
n3,1,0.077777,3.110761,[13  1] ; [22 10],[10.65217391  3.34782609] ; [24.34782609  7.65217391],0
b4,1,0.087529,2.919234,[21 34] ; [45 40],[25.92857143 29.07142857] ; [40.07142857 44.92857143],0
a5,1,0.090342,2.868271,[32 23] ; [37 48],[27.10714286 27.89285714] ; [41.89285714 43.10714286],0
v4,1,0.103622,2.648892,[50  4] ; [68 14],[46.85294118  7.14705882] ; [71.14705882 10.85294118],0
v2,1,0.113549,2.504115,[22 31] ; [22 56],[17.80152672 35.19847328] ; [26.19847328 51.80152672],0
n6,1,0.116249,2.467139,[44 11] ; [57 27],[39.96402878 15.03597122] ; [61.03597122 22.96402878],0
p8,1,0.121251,2.40109,[24 29] ; [27 57],[19.72992701 33.27007299] ; [31.27007299 52.72992701],0
p10,1,0.136625,2.21557,[39 15] ; [49 33],[34.94117647 19.05882353] ; [53.05882353 28.94117647],0
s7,1,0.167878,1.90179,[19 32] ; [21 60],[15.45454545 35.54545455] ; [24.54545455 56.45454545],0
v1,1,0.180053,1.797187,[26 28] ; [30 52],[22.23529412 31.76470588] ; [33.76470588 48.23529412],0
r1,1,0.189487,1.721604,[36 18] ; [46 37],[32.32116788 21.67883212] ; [49.67883212 33.32116788],0
b2,1,0.209727,1.57331,[ 5 31] ; [12 36],[ 7.28571429 28.71428571] ; [ 9.71428571 38.28571429],0
b3,1,0.209727,1.57331,[ 5 31] ; [12 36],[ 7.28571429 28.71428571] ; [ 9.71428571 38.28571429],0
s6,1,0.214864,1.538345,[31 22] ; [40 44],[27.46715328 25.53284672] ; [43.53284672 40.46715328],0
d2,1,0.21583,1.531886,[16 39] ; [17 68],[12.96428571 42.03571429] ; [20.03571429 64.96428571],0
a7,1,0.21772,1.519334,[34 21] ; [43 41],[30.4676259 24.5323741] ; [46.5323741 37.4676259],0
v3,1,0.301642,1.066919,[17 37] ; [19 62],[14.4 39.6] ; [21.6 59.4],0
a6,1,0.309991,1.030715,[32 23] ; [42 43],[29.07142857 25.92857143] ; [44.92857143 40.07142857],0
b1,1,0.322,0.980807,[24 31] ; [30 55],[21.21428571 33.78571429] ; [32.78571429 52.21428571],0
s3,1,0.347456,0.882727,[28 25] ; [37 46],[25.33088235 27.66911765] ; [39.66911765 43.33088235],0
r2,1,0.365577,0.818644,[48  6] ; [70 14],[46.17391304  7.82608696] ; [71.82608696 12.17391304],0
a3,1,0.38479,0.755342,[28 27] ; [36 47],[25.50724638 29.49275362] ; [38.49275362 44.50724638],0
u2,1,0.425266,0.635718,[ 8 19] ; [19 30],[ 9.59210526 17.40789474] ; [17.40789474 31.59210526],0
p1,1,0.439455,0.597704,[ 6 49] ; [ 6 78],[ 4.74820144 50.25179856] ; [ 7.25179856 76.74820144],0
d3,1,0.462142,0.540701,[16 39] ; [20 65],[14.14285714 40.85714286] ; [21.85714286 63.14285714],0
s1,1,0.47686,0.506036,[ 5 49] ; [ 5 78],[ 3.94160584 50.05839416] ; [ 6.05839416 76.94160584],0
p11,1,0.477364,0.50488,[35 20] ; [59 26],[36.92857143 18.07142857] ; [57.07142857 27.92857143],0
s5,1,0.507379,0.439469,[10 44] ; [12 72],[ 8.60869565 45.39130435] ; [13.39130435 70.60869565],0
p5,1,0.576977,0.311147,[ 3 51] ; [ 3 81],[ 2.34782609 51.65217391] ; [ 3.65217391 80.34782609],0
n5,1,0.580453,0.305502,[41 14] ; [59 25],[39.56834532 15.43165468] ; [60.43165468 23.56834532],0
