Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.026642,4.913863,[2 4] ; [ 4 58],[0.52941176 5.47058824] ; [ 5.47058824 56.52941176],0
s5,1,0.031615,4.619261,[4 2] ; [15 45],[1.72727273 4.27272727] ; [17.27272727 42.72727273],0
a6,1,0.059894,3.540312,[2 4] ; [44 18],[4.05882353 1.94117647] ; [41.94117647 20.05882353],0
p8,1,0.08013,3.06226,[5 1] ; [28 33],[2.95522388 3.04477612] ; [30.04477612 30.95522388],0
d3,1,0.083874,2.988192,[3 3] ; [50 12],[4.67647059 1.32352941] ; [48.32352941 13.67647059],0
d2,1,0.177791,1.815997,[1 5] ; [28 34],[2.55882353 3.44117647] ; [26.44117647 35.55882353],0
p11,1,0.284942,1.143366,[5 1] ; [38 24],[3.79411765 2.20588235] ; [39.20588235 22.79411765],0
b5,1,0.380424,0.769331,[3 3] ; [42 20],[3.97058824 2.02941176] ; [41.02941176 20.97058824],0
b1,1,0.429926,0.623024,[1 5] ; [20 42],[1.85294118 4.14705882] ; [19.14705882 42.85294118],0
s3,1,0.458385,0.549834,[2 4] ; [30 31],[2.86567164 3.13432836] ; [29.13432836 31.86567164],0
p2,1,0.51921,0.415463,[5 1] ; [44 18],[4.32352941 1.67647059] ; [44.67647059 17.32352941],0
b3,1,0.550029,0.357265,[1 4] ; [11 22],[1.57894737 3.42105263] ; [10.42105263 22.57894737],0
b2,1,0.550029,0.357265,[1 4] ; [11 22],[1.57894737 3.42105263] ; [10.42105263 22.57894737],0
n4,1,0.577415,0.310432,[2 4] ; [28 34],[2.64705882 3.35294118] ; [27.35294118 34.64705882],0
p6,1,0.602836,0.27074,[2 4] ; [14 45],[1.47692308 4.52307692] ; [14.52307692 44.47692308],0
r1,1,0.621527,0.243728,[5 1] ; [46 16],[4.5 1.5] ; [46.5 15.5],0
p3,1,0.645578,0.211521,[3 3] ; [25 37],[2.47058824 3.52941176] ; [25.52941176 36.47058824],0
p4,1,0.669185,0.182557,[3 3] ; [25 36],[2.50746269 3.49253731] ; [25.49253731 35.50746269],0
s4,1,0.67812,0.17225,[1 5] ; [15 47],[1.41176471 4.58823529] ; [14.58823529 47.41176471],0
d5,1,0.67812,0.17225,[5 1] ; [47 15],[4.58823529 1.41176471] ; [47.41176471 14.58823529],0
s2,1,0.682677,0.167127,[2 4] ; [26 36],[2.47058824 3.52941176] ; [25.52941176 36.47058824],0
a7,1,0.738684,0.111287,[5 1] ; [48 14],[4.67647059 1.32352941] ; [48.32352941 13.67647059],0
d1,1,0.761198,0.09236,[3 3] ; [35 27],[3.35294118 2.64705882] ; [34.64705882 27.35294118],0
s6,1,0.773119,0.083115,[4 2] ; [37 24],[3.67164179 2.32835821] ; [37.32835821 23.67164179],0
v2,1,0.776905,0.08029,[4 2] ; [44 17],[4.29850746 1.70149254] ; [43.70149254 17.29850746],0
s7,1,0.786383,0.073446,[2 4] ; [23 36],[2.30769231 3.69230769] ; [22.69230769 36.30769231],0
s8,1,0.795818,0.066958,[2 4] ; [24 38],[2.29411765 3.70588235] ; [23.70588235 38.29411765],0
u3,1,0.83008,0.046053,[1 1] ; [11  8],[1.14285714 0.85714286] ; [10.85714286  8.14285714],0
n6,1,0.832683,0.044632,[4 2] ; [38 23],[3.76119403 2.23880597] ; [38.23880597 22.76119403],0
v1,1,0.879849,0.022849,[3 3] ; [33 29],[3.17647059 2.82352941] ; [32.82352941 29.17647059],0
d4,1,0.887062,0.020171,[5 1] ; [53  9],[5.11764706 0.88235294] ; [52.88235294  9.11764706],0
b4,1,0.891751,0.01852,[4 2] ; [43 19],[4.14705882 1.85294118] ; [42.85294118 19.14705882],0
p7,1,0.908396,0.013239,[3 3] ; [32 29],[3.13432836 2.86567164] ; [31.86567164 29.13432836],0
a3,1,0.957127,0.00289,[4 2] ; [42 20],[4.05882353 1.94117647] ; [41.94117647 20.05882353],0
a4,1,0.957127,0.00289,[2 4] ; [20 42],[1.94117647 4.05882353] ; [20.05882353 41.94117647],0
