Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000717,11.444057,[11  4] ; [ 7 25],[5.74468085 9.25531915] ; [12.25531915 19.74468085],1
v1,1,0.001929,9.615544,[9 6] ; [ 5 27],[ 4.46808511 10.53191489] ; [ 9.53191489 22.46808511],0
d1,1,0.015664,5.840242,[8 7] ; [ 6 26],[ 4.46808511 10.53191489] ; [ 9.53191489 22.46808511],0
d5,1,0.032269,4.584132,[12  3] ; [15 17],[8.61702128 6.38297872] ; [18.38297872 13.61702128],0
p11,1,0.036526,4.372369,[11  4] ; [13 19],[7.65957447 7.34042553] ; [16.34042553 15.65957447],0
p6,1,0.046989,3.945782,[ 3 11] ; [ 1 30],[ 1.24444444 12.75555556] ; [ 2.75555556 28.24444444],0
d3,1,0.061763,3.489394,[10  5] ; [12 20],[7.0212766 7.9787234] ; [14.9787234 17.0212766],0
r3,1,0.064412,3.419969,[12  3] ; [16 15],[9.13043478 5.86956522] ; [18.86956522 12.13043478],0
d2,1,0.083198,3.001294,[7 8] ; [ 7 25],[ 4.46808511 10.53191489] ; [ 9.53191489 22.46808511],0
a7,1,0.095948,2.771645,[10  5] ; [13 19],[7.34042553 7.65957447] ; [15.65957447 16.34042553],0
u3,1,0.12076,2.407439,[3 3] ; [ 3 14],[1.56521739 4.43478261] ; [ 4.43478261 12.56521739],0
p3,1,0.160087,1.973402,[ 1 13] ; [ 8 24],[ 2.73913043 11.26086957] ; [ 6.26086957 25.73913043],0
n4,1,0.188186,1.731763,[11  4] ; [17 15],[8.93617021 6.06382979] ; [19.06382979 12.93617021],0
n5,1,0.188186,1.731763,[11  4] ; [17 15],[8.93617021 6.06382979] ; [19.06382979 12.93617021],0
v4,1,0.204953,1.606723,[10  5] ; [15 17],[7.9787234 7.0212766] ; [17.0212766 14.9787234],0
b1,1,0.21465,1.539784,[6 9] ; [19 13],[7.9787234 7.0212766] ; [17.0212766 14.9787234],0
v3,1,0.228339,1.451175,[ 4 11] ; [ 4 28],[ 2.55319149 12.44680851] ; [ 5.44680851 26.55319149],0
d4,1,0.230241,1.439375,[12  3] ; [20 12],[10.21276596  4.78723404] ; [21.78723404 10.21276596],0
s2,1,0.271016,1.211595,[ 5 10] ; [ 6 26],[ 3.5106383 11.4893617] ; [ 7.4893617 24.5106383],0
u2,1,0.28255,1.154783,[4 2] ; [ 7 10],[2.86956522 3.13043478] ; [8.13043478 8.86956522],0
a5,1,0.306119,1.047346,[8 7] ; [12 20],[6.38297872 8.61702128] ; [13.61702128 18.38297872],0
a4,1,0.401031,0.705233,[ 5 10] ; [ 7 25],[ 3.82978723 11.17021277] ; [ 8.17021277 23.82978723],0
p10,1,0.413993,0.667304,[8 7] ; [13 19],[6.70212766 8.29787234] ; [14.29787234 17.70212766],0
p5,1,0.417235,0.658091,[ 2 13] ; [ 2 30],[ 1.27659574 13.72340426] ; [ 2.72340426 29.27659574],0
a3,1,0.459819,0.546334,[9 6] ; [15 16],[7.82608696 7.17391304] ; [16.17391304 14.82608696],0
b3,1,0.490691,0.475011,[2 7] ; [ 8 15],[2.8125 6.1875] ; [ 7.1875 15.8125],0
b2,1,0.490691,0.475011,[2 7] ; [ 8 15],[2.8125 6.1875] ; [ 7.1875 15.8125],0
s3,1,0.513118,0.427704,[ 3 12] ; [ 9 22],[ 3.91304348 11.08695652] ; [ 8.08695652 22.91304348],0
p1,1,0.545437,0.365556,[ 1 14] ; [ 4 28],[ 1.59574468 13.40425532] ; [ 3.40425532 28.59574468],0
u1,1,0.57498,0.314421,[ 1 14] ; [ 1 31],[ 0.63829787 14.36170213] ; [ 1.36170213 30.63829787],0
r1,1,0.597182,0.279266,[ 4 11] ; [11 21],[ 4.78723404 10.21276596] ; [10.21276596 21.78723404],0
p2,1,0.658545,0.195295,[9 6] ; [17 15],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
b5,1,0.658545,0.195295,[9 6] ; [17 15],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
s4,1,0.681606,0.168323,[ 2 13] ; [ 3 29],[ 1.59574468 13.40425532] ; [ 3.40425532 28.59574468],0
a6,1,0.696161,0.152496,[7 8] ; [13 19],[6.38297872 8.61702128] ; [13.61702128 18.38297872],0
p4,1,0.708318,0.139963,[6 9] ; [11 21],[5.42553191 9.57446809] ; [11.57446809 20.42553191],0
s8,1,0.709875,0.138401,[ 3 12] ; [ 5 27],[ 2.55319149 12.44680851] ; [ 5.44680851 26.55319149],0
r4,1,0.709875,0.138401,[ 3 12] ; [ 5 27],[ 2.55319149 12.44680851] ; [ 5.44680851 26.55319149],0
a1,1,0.756428,0.096209,[ 1 14] ; [ 3 29],[ 1.27659574 13.72340426] ; [ 2.72340426 29.27659574],0
n3,1,0.757354,0.095455,[4 3] ; [7 7],[3.66666667 3.33333333] ; [7.33333333 6.66666667],0
n2,1,0.757354,0.095455,[3 4] ; [7 7],[3.33333333 3.66666667] ; [6.66666667 7.33333333],0
s5,1,0.837022,0.042314,[ 2 13] ; [ 5 27],[ 2.23404255 12.76595745] ; [ 4.76595745 27.23404255],0
s7,1,0.861623,0.030383,[ 3 10] ; [ 6 23],[ 2.78571429 10.21428571] ; [ 6.21428571 22.78571429],0
p7,1,0.886427,0.020399,[ 5 10] ; [10 22],[ 4.78723404 10.21276596] ; [10.21276596 21.78723404],0
p9,1,0.912804,0.011991,[8 7] ; [16 15],[7.82608696 7.17391304] ; [16.17391304 14.82608696],0
n6,1,0.933009,0.007066,[9 6] ; [19 12],[9.13043478 5.86956522] ; [18.86956522 12.13043478],0
b4,1,0.943993,0.004935,[10  5] ; [21 11],[9.89361702 5.10638298] ; [21.10638298 10.89361702],0
s1,1,0.956559,0.002967,[ 1 14] ; [ 2 30],[ 0.95744681 14.04255319] ; [ 2.04255319 29.95744681],0
a2,1,0.956559,0.002967,[ 1 14] ; [ 2 30],[ 0.95744681 14.04255319] ; [ 2.04255319 29.95744681],0
