Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,38.114796,[ 40 120] ; [132 102],[69.84771574 90.15228426] ; [102.15228426 131.84771574],1
v2,1,0.0,33.586429,[67 90] ; [169  66],[94.52040816 62.47959184] ; [141.47959184  93.52040816],1
b3,1,3.4e-05,17.155734,[19 72] ; [76 85],[34.30555556 56.69444444] ; [ 60.69444444 100.30555556],1
b2,1,3.4e-05,17.155734,[19 72] ; [76 85],[34.30555556 56.69444444] ; [ 60.69444444 100.30555556],1
a3,1,0.000133,14.595897,[98 64] ; [186  52],[115.02  46.98] ; [168.98  69.02],1
n5,1,0.000171,14.120574,[115  45] ; [207  31],[129.44723618  30.55276382] ; [192.55276382  45.44723618],1
d1,1,0.000219,13.660506,[80 82] ; [162  77],[97.76558603 64.23441397] ; [144.23441397  94.76558603],1
d4,1,0.000483,12.180308,[122  40] ; [210  27],[134.79699248  27.20300752] ; [197.20300752  39.79699248],1
p4,1,0.000562,11.897834,[106  55] ; [193  45],[120.64912281  40.35087719] ; [178.35087719  59.64912281],1
p9,1,0.000593,11.797849,[138  22] ; [228  10],[147.13567839  12.86432161] ; [218.86432161  19.13567839],1
n1,1,0.001159,10.554355,[ 4 25] ; [18 16],[10.12698413 18.87301587] ; [11.87301587 22.12698413],0
a5,1,0.001203,10.485019,[111  51] ; [197  42],[124.42892768  37.57107232] ; [183.57107232  55.42892768],0
n4,1,0.001902,9.642022,[118  43] ; [205  34],[130.0075  30.9925] ; [192.9925  46.0075],0
s5,1,0.002459,9.170922,[ 47 109] ; [105 126],[61.27131783 94.72868217] ; [ 90.72868217 140.27131783],0
p6,1,0.00393,8.315841,[66 95] ; [131 104],[80.09343434 80.90656566] ; [116.90656566 118.09343434],0
r1,1,0.004055,8.259243,[122  40] ; [206  32],[132.84  29.16] ; [195.16  42.84],0
s8,1,0.006434,7.424483,[69 92] ; [134 102],[82.32493703 78.67506297] ; [120.67506297 115.32493703],0
p10,1,0.007132,7.239455,[137  22] ; [223  14],[144.54545455  14.45454545] ; [215.45454545  21.54545455],0
a4,1,0.009063,6.810298,[ 55 107] ; [112 126],[67.635 94.365] ; [ 99.365 138.635],0
r4,1,0.013533,6.098071,[142  20] ; [226  13],[148.66832918  13.33167082] ; [219.33167082  19.66832918],0
d5,1,0.017617,5.633821,[122  40] ; [201  36],[131.14285714  30.85714286] ; [191.85714286  45.14285714],0
a2,1,0.030172,4.699442,[ 26 136] ; [ 60 179],[ 34.74314214 127.25685786] ; [ 51.25685786 187.74314214],0
p3,1,0.03552,4.419994,[93 68] ; [162  76],[102.89473684  58.10526316] ; [152.10526316  85.89473684],0
d2,1,0.056742,3.63015,[66 96] ; [120 118],[75.33 86.67] ; [110.67 127.33],0
n2,1,0.066216,3.37443,[19 10] ; [29  5],[22.0952381  6.9047619] ; [25.9047619  8.0952381],0
