Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,70.694657,[47 83] ; [233  65],[85.04672897 44.95327103] ; [194.95327103 103.04672897],1
a6,1,0.0,45.230352,[59 71] ; [234  65],[88.78787879 41.21212121] ; [204.21212121  94.78787879],1
a2,1,5e-06,20.98946,[ 13 117] ; [ 92 208],[31.74418605 98.25581395] ; [ 73.25581395 226.74418605],1
u1,1,6e-06,20.414824,[  7 123] ; [ 71 229],[ 23.58139535 106.41860465] ; [ 54.41860465 245.58139535],1
d1,1,1.1e-05,19.391109,[48 82] ; [180 120],[68.93023256 61.06976744] ; [159.06976744 140.93023256],1
d4,1,2.1e-05,18.058012,[87 43] ; [254  45],[103.33333333  26.66666667] ; [237.66666667  61.33333333],1
b5,1,0.001562,10.003621,[69 61] ; [207  93],[83.44186047 46.55813953] ; [192.55813953 107.44186047],0
r4,1,0.002173,9.397426,[104  26] ; [272  28],[113.6744186  16.3255814] ; [262.3255814  37.6744186],0
d5,1,0.003327,8.618944,[91 39] ; [247  52],[102.42424242  27.57575758] ; [235.57575758  63.42424242],0
v2,1,0.005438,7.727611,[50 74] ; [157 127],[62.91176471 61.08823529] ; [144.08823529 139.91176471],0
p10,1,0.005694,7.644666,[80 48] ; [224  72],[91.77358491 36.22641509] ; [212.22641509  83.77358491],0
r3,1,0.006835,7.315719,[116  14] ; [288  12],[122.13953488   7.86046512] ; [281.86046512  18.13953488],0
n2,1,0.016665,5.731337,[43  9] ; [56 32],[36.77142857 15.22857143] ; [62.22857143 25.77142857],0
r1,1,0.022065,5.240627,[90 40] ; [236  61],[99.25058548 30.74941452] ; [226.74941452  70.25058548],0
p2,1,0.024467,5.061254,[83 46] ; [225  75],[92.61538462 36.38461538] ; [215.38461538  84.61538462],0
p4,1,0.027759,4.842967,[46 83] ; [141 158],[56.36214953 72.63785047] ; [130.63785047 168.36214953],0
u3,1,0.03357,4.516467,[18 20] ; [60 29],[23.33858268 14.66141732] ; [54.66141732 34.33858268],0
b1,1,0.04044,4.199313,[60 70] ; [107 193],[50.48837209 79.51162791] ; [116.51162791 183.48837209],0
a1,1,0.048694,3.885866,[ 10 120] ; [ 10 290],[  6.04651163 123.95348837] ; [ 13.95348837 286.04651163],0
p9,1,0.11772,2.447399,[92 35] ; [235  61],[98.17730496 28.82269504] ; [228.82269504  67.17730496],0
r2,1,0.126815,2.331064,[119  11] ; [284  14],[122.40654206   7.59345794] ; [280.59345794  17.40654206],0
