Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.02132,5.300455,[21  4] ; [25 19],[16.66666667  8.33333333] ; [29.33333333 14.66666667],0
p7,1,0.064204,3.425302,[21  4] ; [27 16],[17.64705882  7.35294118] ; [30.35294118 12.64705882],0
s6,1,0.076564,3.136364,[20  5] ; [26 18],[16.66666667  8.33333333] ; [29.33333333 14.66666667],0
s5,1,0.081776,3.029239,[ 9 16] ; [ 7 34],[ 6.06060606 18.93939394] ; [ 9.93939394 31.06060606],0
b2,1,0.091322,2.850909,[ 3 15] ; [12 18],[ 5.625 12.375] ; [ 9.375 20.625],0
b3,1,0.091322,2.850909,[ 3 15] ; [12 18],[ 5.625 12.375] ; [ 9.375 20.625],0
s8,1,0.098717,2.726147,[13 12] ; [14 30],[ 9.7826087 15.2173913] ; [17.2173913 26.7826087],0
p9,1,0.105871,2.614803,[21  4] ; [29 15],[18.11594203  6.88405797] ; [31.88405797 12.11594203],0
p2,1,0.111577,2.531739,[23  2] ; [33 10],[20.58823529  4.41176471] ; [35.41176471  7.58823529],0
s4,1,0.168122,1.899614,[ 6 19] ; [ 5 39],[ 3.98550725 21.01449275] ; [ 7.01449275 36.98550725],0
b5,1,0.205937,1.599762,[12 13] ; [28 16],[14.49275362 10.50724638] ; [25.50724638 18.49275362],0
v4,1,0.219436,1.508055,[23  1] ; [38  6],[21.52941176  2.47058824] ; [39.47058824  4.52941176],0
n4,1,0.245378,1.349427,[15 10] ; [20 24],[12.68115942 12.31884058] ; [22.31884058 21.68115942],0
p11,1,0.289477,1.122054,[19  6] ; [28 16],[17.02898551  7.97101449] ; [29.97101449 14.02898551],0
a5,1,0.333016,0.937133,[16  9] ; [33 11],[17.75362319  7.24637681] ; [31.24637681 12.75362319],0
r1,1,0.363274,0.826543,[16  9] ; [32 11],[17.64705882  7.35294118] ; [30.35294118 12.64705882],0
p8,1,0.373889,0.790698,[15 10] ; [21 22],[13.23529412 11.76470588] ; [22.76470588 20.23529412],0
u3,1,0.404657,0.694444,[8 1] ; [12  4],[7.2 1.8] ; [12.8  3.2],0
a7,1,0.414238,0.666604,[14 11] ; [29 15],[15.57971014  9.42028986] ; [27.42028986 16.57971014],0
s2,1,0.418251,0.655224,[13 12] ; [18 25],[11.39705882 13.60294118] ; [19.60294118 23.39705882],0
a8,1,0.45043,0.569569,[ 1 21] ; [ 4 36],[ 1.77419355 20.22580645] ; [ 3.22580645 36.77419355],0
s3,1,0.455589,0.55671,[14 10] ; [21 22],[12.53731343 11.46268657] ; [22.46268657 20.53731343],0
a4,1,0.46291,0.538849,[ 8 17] ; [18 26],[ 9.42028986 15.57971014] ; [16.57971014 27.42028986],0
n5,1,0.470597,0.520574,[12 12] ; [18 26],[10.58823529 13.41176471] ; [19.41176471 24.58823529],0
p5,1,0.481332,0.495844,[ 3 22] ; [ 3 40],[ 2.20588235 22.79411765] ; [ 3.79411765 39.20588235],0
n3,1,0.525718,0.402661,[6 3] ; [11  3],[6.65217391 2.34782609] ; [10.34782609  3.65217391],0
b1,1,0.559246,0.341011,[16  9] ; [25 19],[14.85507246 10.14492754] ; [26.14492754 17.85507246],0
b4,1,0.567916,0.326182,[13 12] ; [26 18],[14.13043478 10.86956522] ; [24.86956522 19.13043478],0
s1,1,0.599502,0.275748,[ 1 24] ; [ 3 39],[ 1.49253731 23.50746269] ; [ 2.50746269 39.49253731],0
d5,1,0.649224,0.206879,[21  4] ; [35  9],[20.28985507  4.71014493] ; [35.71014493  8.28985507],0
u1,1,0.656449,0.197866,[ 2 23] ; [ 5 39],[ 2.53623188 22.46376812] ; [ 4.46376812 39.53623188],0
r2,1,0.658424,0.195444,[21  3] ; [40  4],[21.52941176  2.47058824] ; [39.47058824  4.52941176],0
p3,1,0.732927,0.116441,[13 12] ; [21 23],[12.31884058 12.68115942] ; [21.68115942 22.31884058],0
a6,1,0.740403,0.109773,[18  7] ; [30 14],[17.39130435  7.60869565] ; [30.60869565 13.39130435],0
a3,1,0.828035,0.047186,[16  9] ; [27 17],[15.57971014  9.42028986] ; [27.42028986 16.57971014],0
r4,1,0.85272,0.034466,[20  5] ; [36  8],[20.28985507  4.71014493] ; [35.71014493  8.28985507],0
p1,1,0.87715,0.023896,[ 2 23] ; [ 4 40],[ 2.17391304 22.82608696] ; [ 3.82608696 40.17391304],0
